Date,Time,Total_Wind_Power(MWh)
20160701,1,435.223
20160701,2,388.875
20160701,3,439.637
20160701,4,434.625
20160701,5,362.098
20160701,6,314.423
20160701,7,308.261
20160701,8,187.047
20160701,9,156.174
20160701,10,279.198
20160701,11,445.276
20160701,12,524.562
20160701,13,511.177
20160701,14,448.374
20160701,15,409.324
20160701,16,281.372
20160701,17,255.362
20160701,18,246.747
20160701,19,204.574
20160701,20,216.711
20160701,21,236.522
20160701,22,284.246
20160701,23,399.798
20160701,0,502.410
20160702,1,665.076
20160702,2,846.462
20160702,3,1069.868
20160702,4,1209.650
20160702,5,1167.887
20160702,6,1215.614
20160702,7,973.362
20160702,8,563.413
20160702,9,393.899
20160702,10,554.860
20160702,11,852.290
20160702,12,1015.915
20160702,13,1321.864
20160702,14,1411.378
20160702,15,1422.426
20160702,16,1521.357
20160702,17,1476.403
20160702,18,1323.349
20160702,19,1379.376
20160702,20,1141.525
20160702,21,864.361
20160702,22,645.228
20160702,23,713.238
20160702,0,826.310
20160703,1,940.914
20160703,2,1106.376
20160703,3,1164.463
20160703,4,1128.250
20160703,5,1043.889
20160703,6,919.626
20160703,7,778.402
20160703,8,618.397
20160703,9,570.536
20160703,10,663.601
20160703,11,719.998
20160703,12,767.706
20160703,13,802.854
20160703,14,842.175
20160703,15,880.586
20160703,16,822.213
20160703,17,798.751
20160703,18,778.529
20160703,19,646.452
20160703,20,629.336
20160703,21,462.413
20160703,22,521.440
20160703,23,618.952
20160703,0,688.421
20160704,1,956.738
20160704,2,1119.327
20160704,3,1279.300
20160704,4,1368.749
20160704,5,1352.115
20160704,6,1104.911
20160704,7,756.717
20160704,8,422.765
20160704,9,447.539
20160704,10,751.522
20160704,11,1118.111
20160704,12,1281.927
20160704,13,1534.802
20160704,14,1673.034
20160704,15,1778.600
20160704,16,1688.139
20160704,17,1743.187
20160704,18,1465.389
20160704,19,1152.151
20160704,20,754.600
20160704,21,487.947
20160704,22,467.134
20160704,23,502.173
20160704,0,523.145
20160705,1,579.836
20160705,2,656.486
20160705,3,691.372
20160705,4,765.639
20160705,5,776.613
20160705,6,818.526
20160705,7,710.651
20160705,8,421.550
20160705,9,280.771
20160705,10,362.677
20160705,11,426.051
20160705,12,456.348
20160705,13,556.012
20160705,14,680.341
20160705,15,871.389
20160705,16,832.212
20160705,17,825.777
20160705,18,852.702
20160705,19,826.637
20160705,20,765.627
20160705,21,929.415
20160705,22,1133.465
20160705,23,1210.012
20160705,0,1392.151
20160706,1,1701.452
20160706,2,1843.414
20160706,3,2329.727
20160706,4,2416.164
20160706,5,2453.986
20160706,6,2607.376
20160706,7,2850.664
20160706,8,3232.354
20160706,9,3632.527
20160706,10,3856.503
20160706,11,3905.449
20160706,12,4075.417
20160706,13,4105.385
20160706,14,4118.952
20160706,15,4205.950
20160706,16,4115.779
20160706,17,4149.052
20160706,18,4259.051
20160706,19,4296.242
20160706,20,4107.501
20160706,21,4062.850
20160706,22,3949.700
20160706,23,3973.015
20160706,0,3964.953
20160707,1,3957.240
20160707,2,3942.452
20160707,3,3845.037
20160707,4,3655.465
20160707,5,3488.726
20160707,6,3197.541
20160707,7,2933.688
20160707,8,2725.185
20160707,9,2737.027
20160707,10,2988.001
20160707,11,2946.339
20160707,12,3105.366
20160707,13,3151.016
20160707,14,3070.940
20160707,15,3155.114
20160707,16,3067.077
20160707,17,2835.213
20160707,18,2587.963
20160707,19,2197.552
20160707,20,1677.938
20160707,21,1286.124
20160707,22,1186.864
20160707,23,1111.474
20160707,0,1062.948
20160708,1,958.598
20160708,2,1046.574
20160708,3,1069.925
20160708,4,1065.822
20160708,5,1174.777
20160708,6,1260.252
20160708,7,1143.752
20160708,8,809.002
20160708,9,682.629
20160708,10,798.192
20160708,11,873.237
20160708,12,751.852
20160708,13,704.650
20160708,14,745.402
20160708,15,850.763
20160708,16,767.217
20160708,17,686.237
20160708,18,663.126
20160708,19,572.251
20160708,20,661.624
20160708,21,908.138
20160708,22,1288.076
20160708,23,1330.040
20160708,0,1488.925
20160709,1,1495.450
20160709,2,1653.750
20160709,3,1807.853
20160709,4,2020.113
20160709,5,2111.326
20160709,6,2122.627
20160709,7,2053.754
20160709,8,2079.662
20160709,9,2362.553
20160709,10,2396.413
20160709,11,2548.815
20160709,12,2508.950
20160709,13,2583.287
20160709,14,2662.227
20160709,15,2702.490
20160709,16,2584.138
20160709,17,2448.502
20160709,18,2132.741
20160709,19,1807.879
20160709,20,1433.779
20160709,21,1223.863
20160709,22,1133.177
20160709,23,1060.251
20160709,0,1045.039
20160710,1,1072.227
20160710,2,1137.152
20160710,3,1248.863
20160710,4,1247.905
20160710,5,1248.659
20160710,6,1131.013
20160710,7,840.627
20160710,8,594.875
20160710,9,548.490
20160710,10,701.664
20160710,11,859.937
20160710,12,958.388
20160710,13,1067.726
20160710,14,889.512
20160710,15,783.151
20160710,16,721.776
20160710,17,682.812
20160710,18,677.487
20160710,19,532.766
20160710,20,365.590
20160710,21,376.001
20160710,22,568.836
20160710,23,855.924
20160710,0,1185.723
20160711,1,1608.714
