Date,Time,Total_Wind_Power(MWh)
20160801,1,538.536
20160801,2,615.076
20160801,3,662.938
20160801,4,827.461
20160801,5,895.027
20160801,6,975.564
20160801,7,1064.929
20160801,8,1238.577
20160801,9,1293.265
20160801,10,1424.437
20160801,11,1352.526
20160801,12,1357.040
20160801,13,1390.088
20160801,14,1520.741
20160801,15,1455.797
20160801,16,1614.300
20160801,17,1589.251
20160801,18,1518.929
20160801,19,1183.839
20160801,20,876.203
20160801,21,665.403
20160801,22,697.425
20160801,23,783.277
20160801,0,786.548
20160802,1,817.692
20160802,2,819.948
20160802,3,798.313
20160802,4,708.874
20160802,5,664.074
20160802,6,613.852
20160802,7,474.733
20160802,8,221.414
20160802,9,118.970
20160802,10,278.851
20160802,11,428.714
20160802,12,490.723
20160802,13,503.712
20160802,14,390.610
20160802,15,416.574
20160802,16,399.490
20160802,17,307.587
20160802,18,322.925
20160802,19,230.649
20160802,20,180.408
20160802,21,162.120
20160802,22,241.934
20160802,23,340.323
20160802,0,353.072
20160803,1,354.322
20160803,2,315.041
20160803,3,283.674
20160803,4,244.997
20160803,5,191.796
20160803,6,182.125
20160803,7,153.576
20160803,8,122.900
20160803,9,113.761
20160803,10,164.914
20160803,11,246.688
20160803,12,369.613
20160803,13,452.036
20160803,14,493.240
20160803,15,600.541
20160803,16,673.952
20160803,17,755.663
20160803,18,801.638
20160803,19,829.288
20160803,20,875.675
20160803,21,1058.678
20160803,22,1340.663
20160803,23,1440.626
20160803,0,1362.163
20160804,1,1372.267
20160804,2,1375.389
20160804,3,1274.951
20160804,4,1116.953
20160804,5,1060.349
20160804,6,1021.926
20160804,7,881.199
20160804,8,693.038
20160804,9,647.177
20160804,10,680.589
20160804,11,829.491
20160804,12,1047.191
20160804,13,1093.865
20160804,14,1161.563
20160804,15,1118.478
20160804,16,965.475
20160804,17,837.199
20160804,18,764.173
20160804,19,532.285
20160804,20,474.408
20160804,21,599.986
20160804,22,493.299
20160804,23,589.739
20160804,0,691.510
20160805,1,614.596
20160805,2,581.707
20160805,3,560.832
20160805,4,553.986
20160805,5,541.873
20160805,6,627.028
20160805,7,649.001
20160805,8,427.775
20160805,9,331.321
20160805,10,465.899
20160805,11,604.524
20160805,12,763.632
20160805,13,870.926
20160805,14,929.636
20160805,15,1094.771
20160805,16,1340.284
20160805,17,1426.475
20160805,18,1439.272
20160805,19,1475.809
20160805,20,1428.287
20160805,21,1327.600
20160805,22,1386.787
20160805,23,1275.087
20160805,0,1048.878
20160806,1,1044.361
20160806,2,1042.389
20160806,3,988.925
20160806,4,935.914
20160806,5,912.315
20160806,6,908.374
20160806,7,799.416
20160806,8,640.074
20160806,9,586.964
20160806,10,669.038
20160806,11,723.115
20160806,12,700.464
20160806,13,683.339
20160806,14,901.491
20160806,15,1070.037
20160806,16,1177.427
20160806,17,1275.876
20160806,18,1231.402
20160806,19,1141.799
20160806,20,1101.764
20160806,21,1054.676
20160806,22,1064.915
20160806,23,1223.561
20160806,0,1564.891
20160807,1,1710.278
20160807,2,1717.336
20160807,3,1757.665
