Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20180301;1;1105,123;
20180301;2;867,575;
20180301;3;787,624;
20180301;4;755,999;
20180301;5;794,074;
20180301;6;756,648;
20180301;7;707,421;
20180301;8;588,728;
20180301;9;461,449;
20180301;10;322,373;
20180301;11;380,022;
20180301;12;488,338;
20180301;13;534,038;
20180301;14;585,925;
20180301;15;683,936;
20180301;16;673,100;
20180301;17;691,875;
20180301;18;727,762;
20180301;19;864,287;
20180301;20;854,990;
20180301;21;786,163;
20180301;22;680,011;
20180301;23;609,387;
20180301;24;585,111;
20180302;1;494,287;
20180302;2;466,825;
20180302;3;496,988;
20180302;4;504,210;
20180302;5;532,562;
20180302;6;580,563;
20180302;7;682,852;
20180302;8;651,251;
20180302;9;418,038;
20180302;10;461,024;
20180302;11;608,339;
20180302;12;712,738;
20180302;13;789,876;
20180302;14;870,389;
20180302;15;954,088;
20180302;16;1117,988;
20180302;17;1224,518;
20180302;18;1278,403;
20180302;19;1331,230;
20180302;20;1419,575;
20180302;21;1290,038;
20180302;22;1015,639;
20180302;23;891,201;
20180302;24;838,064;
20180303;1;819,513;
20180303;2;766,626;
20180303;3;647,703;
20180303;4;578,276;
20180303;5;506,986;
20180303;6;435,234;
20180303;7;352,061;
20180303;8;297,298;
20180303;9;152,608;
20180303;10;138,333;
20180303;11;235,062;
20180303;12;282,123;
20180303;13;364,798;
20180303;14;500,540;
20180303;15;606,377;
20180303;16;627,140;
20180303;17;634,417;
20180303;18;624,998;
20180303;19;747,925;
20180303;20;896,629;
20180303;21;870,814;
20180303;22;904,900;
20180303;23;895,673;
20180303;24;803,675;
20180304;1;705,798;
20180304;2;653,822;
20180304;3;587,959;
20180304;4;570,597;
20180304;5;557,722;
20180304;6;646,996;
20180304;7;748,087;
20180304;8;788,226;
20180304;9;620,732;
20180304;10;553,674;
20180304;11;598,461;
20180304;12;573,898;
20180304;13;491,335;
20180304;14;454,096;
20180304;15;429,810;
20180304;16;462,263;
20180304;17;516,963;
20180304;18;698,121;
20180304;19;1071,976;
20180304;20;1277,204;
20180304;21;1536,075;
20180304;22;1684,774;
20180304;23;1743,713;
20180304;24;1935,377;
20180305;1;1986,175;
20180305;2;2106,686;
20180305;3;2294,239;
20180305;4;2483,938;
20180305;5;2533,836;
20180305;6;2598,277;
20180305;7;2577,091;
20180305;8;2371,952;
20180305;9;1912,977;
20180305;10;1384,905;
20180305;11;1084,781;
20180305;12;983,527;
20180305;13;962,552;
20180305;14;983,061;
20180305;15;1032,239;
20180305;16;998,951;
20180305;17;968,691;
20180305;18;1117,826;
20180305;19;1399,701;
20180305;20;1486,638;
20180305;21;1472,928;
20180305;22;1368,076;
20180305;23;1209,899;
20180305;24;1077,740;
20180306;1;1029,141;
20180306;2;861,810;
20180306;3;716,326;
20180306;4;661,600;
20180306;5;619,887;
20180306;6;699,491;
20180306;7;788,316;
20180306;8;836,750;
20180306;9;700,816;
20180306;10;359,790;
20180306;11;245,002;
20180306;12;295,701;
20180306;13;304,976;
20180306;14;387,838;
20180306;15;522,226;
20180306;16;728,127;
20180306;17;1020,689;
20180306;18;1354,565;
20180306;19;1625,475;
20180306;20;1578,541;
20180306;21;1448,752;
