Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20181019;17;139,990;
20181019;18;159,812;
20181019;19;201,569;
20181019;20;189,060;
20181019;21;194,412;
20181019;22;173,873;
20181019;23;153,722;
20181019;24;136,086;
20181020;1;125,362;
20181020;2;141,547;
20181020;3;161,061;
20181020;4;166,085;
20181020;5;230,740;
20181020;6;295,388;
20181020;7;333,099;
20181020;8;332,716;
20181020;9;333,588;
20181020;10;413,837;
20181020;11;373,024;
20181020;12;441,211;
20181020;13;742,712;
20181020;14;928,973;
20181020;15;958,553;
20181020;16;845,064;
20181020;17;810,101;
20181020;18;854,976;
20181020;19;947,389;
20181020;20;909,251;
20181020;21;967,640;
20181020;22;884,178;
20181020;23;831,764;
20181020;24;746,917;
20181021;1;645,590;
20181021;2;532,588;
20181021;3;518,114;
20181021;4;481,841;
20181021;5;482,085;
20181021;6;401,290;
20181021;7;301,889;
20181021;8;219,048;
20181021;9;164,699;
20181021;10;117,849;
20181021;11;66,830;
20181021;12;56,332;
20181021;13;86,831;
20181021;14;138,032;
20181021;15;164,372;
20181021;16;166,122;
20181021;17;157,360;
20181021;18;255,011;
20181021;19;453,027;
20181021;20;678,738;
20181021;21;861,651;
20181021;22;866,566;
20181021;23;931,389;
20181021;24;999,578;
20181022;1;1080,352;
20181022;2;1117,563;
20181022;3;1177,841;
20181022;4;1176,842;
20181022;5;1157,901;
20181022;6;1207,353;
20181022;7;1198,278;
20181022;8;1240,981;
20181022;9;1194,203;
20181022;10;1112,054;
20181022;11;976,243;
20181022;12;951,029;
20181022;13;986,190;
20181022;14;1194,411;
20181022;15;1485,913;
20181022;16;1815,088;
20181022;17;1839,978;
20181022;18;2054,799;
20181022;19;2273,767;
20181022;20;2361,128;
20181022;21;2292,969;
20181022;22;2321,068;
20181022;23;2371,631;
20181022;24;2452,342;
20181023;1;2509,966;
20181023;2;2681,011;
20181023;3;2876,942;
20181023;4;3001,978;
20181023;5;3313,005;
20181023;6;3622,841;
20181023;7;4013,677;
20181023;8;4336,914;
20181023;9;4606,775;
20181023;10;4678,842;
20181023;11;4792,617;
20181023;12;4861,091;
20181023;13;4960,428;
20181023;14;4967,438;
20181023;15;5031,977;
20181023;16;4987,965;
20181023;17;4987,154;
20181023;18;5020,092;
20181023;19;4974,928;
20181023;20;4968,988;
20181023;21;4908,277;
20181023;22;4853,603;
20181023;23;4820,806;
20181023;24;4755,303;
20181024;1;4593,166;
20181024;2;4674,818;
20181024;3;4721,055;
20181024;4;4781,067;
20181024;5;4823,501;
20181024;6;4817,018;
20181024;7;4808,463;
20181024;8;4863,867;
20181024;9;4851,957;
20181024;10;4819,991;
20181024;11;4879,114;
20181024;12;5022,352;
20181024;13;5037,694;
20181024;14;4978,087;
20181024;15;4952,030;
20181024;16;5010,642;
20181024;17;4902,418;
20181024;18;4586,090;
20181024;19;4469,142;
20181024;20;4336,643;
20181024;21;4141,644;
20181024;22;3924,588;
20181024;23;3616,515;
20181024;24;3258,814;
20181025;1;2968,542;
20181025;2;2796,787;
20181025;3;2755,264;
20181025;4;2732,202;
20181025;5;2791,307;
20181025;6;2899,605;
20181025;7;3405,554;
20181025;8;3835,766;
20181025;9;4080,267;
20181025;10;4181,392;
20181025;11;4342,362;
20181025;12;4552,602;
20181025;13;4735,878;
20181025;14;4799,965;
20181025;15;4820,180;
20181025;16;4828,816;
20181025;17;4737,392;
20181025;18;4580,180;
20181025;19;4412,315;
20181025;20;4269,679;
20181025;21;4170,855;
20181025;22;4000,430;
20181025;23;3879,676;
20181025;24;3703,175;
20181026;1;3566,976;
20181026;2;3410,207;
20181026;3;3198,878;
20181026;4;2933,916;
20181026;5;2666,929;
20181026;6;2281,769;
20181026;7;1971,831;
20181026;8;1705,305;
20181026;9;1511,838;
20181026;10;1250,827;
20181026;11;1093,003;
20181026;12;1100,631;
20181026;13;1066,639;
20181026;14;1154,192;
20181026;15;1044,992;
20181026;16;911,817;
20181026;17;929,942;
20181026;18;1173,105;
20181026;19;1527,582;
20181026;20;2077,504;
20181026;21;2358,637;
20181026;22;2471,806;
20181026;23;2648,866;
20181026;24;2713,007;
20181027;1;2793,193;
20181027;2;2913,132;
20181027;3;2972,369;
20181027;4;2983,104;
20181027;5;2958,429;
20181027;6;3034,556;
20181027;7;3149,878;
20181027;8;3426,167;
20181027;9;3425,007;
20181027;10;3521,014;
20181027;11;3651,204;
20181027;12;3896,091;
20181027;13;3846,080;
20181027;14;3794,100;
20181027;15;3618,304;
20181027;16;3292,570;
20181027;17;2883,129;
20181027;18;2374,643;
20181027;19;2040,631;
20181027;20;1861,852;
20181027;21;1718,690;
20181027;22;1608,202;
20181027;23;1358,667;
20181027;24;1095,703;
20181028;1;808,987;
20181028;2;661,141;
20181028;2A;548,727;
20181028;3;561,403;
20181028;4;530,089;
20181028;5;556,116;
20181028;6;558,378;
20181028;7;582,637;
20181028;8;699,641;
20181028;9;677,715;
20181028;10;583,918;
20181028;11;576,490;
20181028;12;726,156;
20181028;13;893,282;
20181028;14;1066,839;
20181028;15;1189,113;
20181028;16;1553,716;
20181028;17;1987,726;
20181028;18;2208,105;
20181028;19;2373,993;
20181028;20;2613,276;
20181028;21;2868,941;
20181028;22;2997,939;
20181028;23;2850,662;
20181028;24;2859,818;
20181029;1;3031,375;
20181029;2;3156,105;
20181029;3;3091,116;
20181029;4;2940,482;
20181029;5;2822,764;
20181029;6;2755,303;
20181029;7;2701,419;
20181029;8;2784,365;
20181029;9;2900,804;
20181029;10;2741,502;
20181029;11;2447,955;
20181029;12;2123,604;
20181029;13;1997,951;
20181029;14;1859,576;
20181029;15;1776,993;
20181029;16;1749,184;
20181029;17;1964,805;
20181029;18;2283,303;
20181029;19;2431,367;
20181029;20;2758,350;
20181029;21;3013,240;
20181029;22;3238,418;
20181029;23;3480,277;
20181029;24;3705,769;
20181030;1;3957,404;
20181030;2;4277,425;
20181030;3;4476,028;
20181030;4;4668,741;
20181030;5;4815,352;
20181030;6;4851,489;
20181030;7;4906,640;
20181030;8;4893,381;
20181030;9;4740,565;
20181030;10;4564,916;
20181030;11;4446,889;
20181030;12;4375,041;
20181030;13;4383,502;
20181030;14;4350,391;
20181030;15;4354,668;
20181030;16;4244,277;
20181030;17;4091,394;
20181030;18;4163,580;
20181030;19;4276,727;
20181030;20;4360,190;
20181030;21;4452,977;
20181030;22;4109,168;
20181030;23;3767,195;
20181030;24;3806,891;
20181031;1;3739,469;
20181031;2;3830,366;
20181031;3;3795,166;
20181031;4;3796,053;
20181031;5;3724,956;
20181031;6;3573,901;
20181031;7;3288,942;
20181031;8;2989,887;
20181031;9;2443,077;
20181031;10;1844,677;
20181031;11;1519,928;
20181031;12;1221,176;
20181031;13;1041,692;
20181031;14;883,495;
20181031;15;697,419;
20181031;16;508,829;
20181031;17;597,099;
20181031;18;848,983;
20181031;19;910,139;
20181031;20;1059,679;
20181031;21;1324,929;
20181031;22;1719,606;
20181031;23;1824,556;
20181031;24;1904,067;
