Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20160611;20;606,072;
20160611;21;539,876;
20160611;22;651,599;
20160611;23;867,884;
20160611;24;946,697;
20160612;1;942,049;
20160612;2;941,657;
20160612;3;887,122;
20160612;4;763,835;
20160612;5;644,372;
20160612;6;643,149;
20160612;7;506,588;
20160612;8;295,943;
20160612;9;235,246;
20160612;10;230,335;
20160612;11;234,084;
20160612;12;228,659;
20160612;13;230,458;
20160612;14;294,997;
20160612;15;360,724;
20160612;16;449,150;
20160612;17;584,606;
20160612;18;674,511;
20160612;19;703,722;
20160612;20;803,112;
20160612;21;1024,265;
20160612;22;1302,598;
20160612;23;1576,203;
20160612;24;1719,163;
20160613;1;1804,858;
20160613;2;1638,263;
20160613;3;1573,927;
20160613;4;1456,045;
20160613;5;1504,998;
20160613;6;1428,615;
20160613;7;1225,875;
20160613;8;1024,675;
20160613;9;942,788;
20160613;10;945,586;
20160613;11;1203,213;
20160613;12;1366,100;
20160613;13;1313,825;
20160613;14;1520,614;
20160613;15;1534,691;
20160613;16;1567,038;
20160613;17;1645,637;
20160613;18;1646,509;
20160613;19;1595,799;
20160613;20;1609,875;
20160613;21;1707,822;
20160613;22;1881,188;
20160613;23;1950,950;
20160613;24;1954,887;
20160614;1;1933,225;
20160614;2;1897,912;
20160614;3;1789,353;
20160614;4;1531,115;
20160614;5;1303,402;
20160614;6;1151,465;
20160614;7;1010,124;
20160614;8;778,837;
20160614;9;581,213;
20160614;10;509,196;
20160614;11;431,073;
20160614;12;522,273;
20160614;13;514,410;
20160614;14;569,960;
20160614;15;561,248;
20160614;16;595,551;
20160614;17;622,985;
20160614;18;593,998;
20160614;19;527,925;
20160614;20;599,551;
20160614;21;720,460;
20160614;22;702,124;
20160614;23;700,662;
20160614;24;724,888;
20160615;1;662,224;
20160615;2;568,696;
20160615;3;445,197;
20160615;4;334,658;
20160615;5;256,974;
20160615;6;217,986;
20160615;7;196,298;
20160615;8;106,884;
20160615;9;65,444;
20160615;10;57,182;
20160615;11;71,034;
20160615;12;163,172;
20160615;13;196,497;
20160615;14;275,474;
20160615;15;352,511;
20160615;16;432,713;
20160615;17;438,336;
20160615;18;540,823;
20160615;19;665,172;
20160615;20;498,756;
20160615;21;485,874;
20160615;22;686,373;
20160615;23;611,511;
20160615;24;391,768;
20160616;1;434,309;
20160616;2;545,121;
20160616;3;661,777;
20160616;4;757,624;
20160616;5;823,025;
20160616;6;847,024;
20160616;7;731,101;
20160616;8;554,348;
20160616;9;489,487;
20160616;10;540,850;
20160616;11;727,625;
20160616;12;894,613;
20160616;13;879,987;
20160616;14;830,642;
20160616;15;870,639;
20160616;16;825,486;
20160616;17;731,312;
20160616;18;629,450;
20160616;19;472,474;
20160616;20;526,449;
20160616;21;460,959;
20160616;22;661,997;
20160616;23;798,812;
20160616;24;919,087;
20160617;1;1087,399;
20160617;2;1259,225;
20160617;3;1504,147;
20160617;4;1494,063;
20160617;5;1546,926;
20160617;6;1532,865;
20160617;7;1550,604;
20160617;8;1514,927;
20160617;9;1626,439;
20160617;10;1840,869;
20160617;11;2194,352;
20160617;12;2715,175;
20160617;13;2913,651;
20160617;14;3215,827;
20160617;15;3508,592;
20160617;16;3742,227;
20160617;17;3934,777;
20160617;18;4224,865;
20160617;19;4009,529;
20160617;20;3924,199;
20160617;21;3681,324;
20160617;22;3651,760;
20160617;23;3532,459;
20160617;24;3581,604;
20160618;1;3360,526;
20160618;2;3100,390;
20160618;3;2926,426;
20160618;4;2791,789;
20160618;5;2630,330;
20160618;6;2409,289;
20160618;7;2120,698;
20160618;8;1868,277;
20160618;9;1717,940;
20160618;10;1752,414;
20160618;11;1759,451;
20160618;12;1761,426;
20160618;13;1817,053;
20160618;14;1597,139;
20160618;15;1341,727;
20160618;16;1115,751;
20160618;17;831,791;
20160618;18;742,160;
20160618;19;620,398;
20160618;20;342,899;
20160618;21;321,438;
20160618;22;302,286;
20160618;23;292,686;
20160618;24;321,550;
20160619;1;275,139;
20160619;2;251,487;
20160619;3;230,988;
20160619;4;167,711;
20160619;5;125,424;
20160619;6;108,720;
20160619;7;71,259;
20160619;8;33,119;
20160619;9;19,545;
20160619;10;65,119;
20160619;11;137,223;
20160619;12;220,187;
20160619;13;293,874;
20160619;14;301,989;
20160619;15;312,824;
20160619;16;256,548;
20160619;17;234,113;
20160619;18;306,787;
20160619;19;505,563;
20160619;20;615,000;
20160619;21;552,086;
20160619;22;773,211;
20160619;23;951,897;
20160619;24;1032,537;
20160620;1;1197,872;
20160620;2;1227,811;
20160620;3;1195,322;
20160620;4;1086,826;
20160620;5;1072,914;
20160620;6;985,875;
20160620;7;868,459;
20160620;8;776,211;
20160620;9;724,935;
20160620;10;610,085;
20160620;11;461,932;
20160620;12;471,435;
20160620;13;469,859;
20160620;14;511,772;
20160620;15;455,786;
20160620;16;492,648;
20160620;17;486,071;
20160620;18;498,783;
20160620;19;509,460;
20160620;20;484,423;
20160620;21;401,663;
20160620;22;464,212;
20160620;23;664,915;
20160620;24;890,914;
20160621;1;992,437;
20160621;2;1041,213;
20160621;3;1064,575;
20160621;4;1096,016;
20160621;5;989,664;
20160621;6;819,199;
20160621;7;639,637;
20160621;8;648,586;
20160621;9;594,911;
20160621;10;659,292;
20160621;11;705,499;
20160621;12;734,853;
20160621;13;787,462;
20160621;14;833,510;
20160621;15;935,588;
20160621;16;925,052;
20160621;17;941,312;
20160621;18;907,077;
20160621;19;835,849;
20160621;20;646,189;
20160621;21;494,949;
20160621;22;507,820;
20160621;23;499,410;
20160621;24;481,250;
20160622;1;361,725;
20160622;2;322,852;
20160622;3;329,022;
20160622;4;283,137;
20160622;5;251,888;
20160622;6;232,849;
20160622;7;175,450;
20160622;8;84,236;
20160622;9;52,055;
20160622;10;58,769;
20160622;11;75,360;
20160622;12;86,861;
20160622;13;90,523;
20160622;14;90,062;
20160622;15;78,170;
20160622;16;73,946;
20160622;17;63,270;
20160622;18;53,620;
20160622;19;62,333;
20160622;20;103,409;
20160622;21;176,297;
20160622;22;302,289;
20160622;23;395,523;
20160622;24;486,661;
20160623;1;635,261;
20160623;2;656,862;
20160623;3;611,575;
20160623;4;617,149;
20160623;5;543,962;
20160623;6;455,100;
20160623;7;324,722;
20160623;8;116,832;
20160623;9;46,130;
20160623;10;40,635;
20160623;11;101,072;
20160623;12;156,261;
20160623;13;162,719;
20160623;14;154,234;
20160623;15;181,498;
20160623;16;193,711;
20160623;17;220,922;
20160623;18;248,834;
20160623;19;319,771;
20160623;20;521,620;
20160623;21;979,714;
20160623;22;1691,064;
20160623;23;2071,238;
20160623;24;2283,236;
20160624;1;2484,429;
20160624;2;2617,762;
20160624;3;2478,422;
20160624;4;2289,814;
20160624;5;2051,974;
20160624;6;1781,025;
20160624;7;1352,072;
20160624;8;669,414;
20160624;9;287,183;
20160624;10;291,000;
20160624;11;400,099;
20160624;12;476,334;
20160624;13;502,837;
20160624;14;477,060;
20160624;15;412,176;
20160624;16;336,598;
20160624;17;196,097;
20160624;18;142,845;
20160624;19;166,035;
20160624;20;262,524;
20160624;21;458,048;
20160624;22;719,172;
20160624;23;1005,911;
20160624;24;1092,472;
20160625;1;1065,553;
20160625;2;1161,924;
20160625;3;1290,487;
20160625;4;1291,866;
20160625;5;1178,527;
20160625;6;1057,863;
20160625;7;733,477;
20160625;8;410,677;
20160625;9;250,750;
20160625;10;327,549;
20160625;11;605,112;
20160625;12;799,790;
20160625;13;903,914;
20160625;14;1006,150;
20160625;15;1220,709;
20160625;16;1349,027;
20160625;17;1759,489;
20160625;18;1738,020;
20160625;19;1590,238;
20160625;20;1515,687;
20160625;21;1621,072;
20160625;22;1689,551;
20160625;23;1799,971;
20160625;24;1274,338;
20160626;1;1047,626;
20160626;2;1069,687;
20160626;3;1024,788;
20160626;4;1138,376;
20160626;5;1453,627;
20160626;6;1428,890;
20160626;7;1101,990;
20160626;8;935,323;
20160626;9;1012,637;
20160626;10;1127,977;
20160626;11;1175,617;
20160626;12;1161,025;
20160626;13;1106,303;
20160626;14;1396,825;
20160626;15;1542,500;
20160626;16;1668,791;
20160626;17;1604,273;
20160626;18;1308,666;
20160626;19;1238,978;
20160626;20;1009,575;
20160626;21;766,199;
20160626;22;654,224;
20160626;23;584,834;
20160626;24;529,873;
20160627;1;507,007;
20160627;2;471,511;
20160627;3;434,425;
20160627;4;477,889;
20160627;5;407,863;
20160627;6;374,313;
20160627;7;347,496;
20160627;8;192,184;
20160627;9;147,346;
20160627;10;203,801;
20160627;11;328,024;
20160627;12;376,000;
20160627;13;313,537;
20160627;14;318,523;
20160627;15;338,126;
20160627;16;325,828;
20160627;17;339,113;
20160627;18;302,214;
20160627;19;278,412;
20160627;20;268,632;
20160627;21;294,845;
20160627;22;324,333;
20160627;23;363,199;
20160627;24;421,986;
20160628;1;497,861;
20160628;2;578,086;
20160628;3;647,576;
20160628;4;711,599;
20160628;5;756,372;
20160628;6;684,549;
20160628;7;472,749;
20160628;8;221,125;
20160628;9;115,137;
20160628;10;83,583;
20160628;11;177,262;
20160628;12;263,189;
20160628;13;353,510;
20160628;14;359,849;
20160628;15;367,086;
20160628;16;305,370;
20160628;17;295,822;
20160628;18;169,670;
20160628;19;198,268;
20160628;20;179,605;
20160628;21;186,995;
20160628;22;240,099;
20160628;23;303,336;
20160628;24;282,208;
20160629;1;261,171;
20160629;2;254,997;
20160629;3;258,549;
20160629;4;327,058;
20160629;5;438,772;
20160629;6;543,112;
20160629;7;586,234;
20160629;8;381,374;
20160629;9;347,637;
20160629;10;359,872;
20160629;11;430,847;
20160629;12;569,824;
20160629;13;742,577;
20160629;14;839,175;
20160629;15;822,714;
20160629;16;881,627;
20160629;17;902,239;
20160629;18;710,635;
20160629;19;417,849;
20160629;20;384,952;
20160629;21;393,287;
20160629;22;420,373;
20160629;23;334,948;
20160629;24;364,533;
20160630;1;345,371;
20160630;2;283,296;
20160630;3;289,421;
20160630;4;214,122;
20160630;5;187,469;
20160630;6;187,258;
20160630;7;149,684;
20160630;8;81,482;
20160630;9;51,282;
20160630;10;58,330;
20160630;11;93,608;
20160630;12;171,822;
20160630;13;296,937;
20160630;14;449,997;
20160630;15;566,306;
20160630;16;627,910;
20160630;17;589,063;
20160630;18;576,936;
20160630;19;544,336;
20160630;20;592,748;
20160630;21;623,788;
20160630;22;523,799;
20160630;23;513,637;
20160630;24;492,299;
