Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20150622;18;427,200;
20150622;19;473,863;
20150622;20;519,375;
20150622;21;584,300;
20150622;22;847,363;
20150622;23;792,900;
20150622;24;755,113;
20150623;1;759,288;
20150623;2;874,613;
20150623;3;863,938;
20150623;4;859,813;
20150623;5;917,050;
20150623;6;837,638;
20150623;7;768,863;
20150623;8;725,675;
20150623;9;652,225;
20150623;10;628,013;
20150623;11;771,575;
20150623;12;827,850;
20150623;13;911,000;
20150623;14;993,488;
20150623;15;1067,213;
20150623;16;999,488;
20150623;17;937,713;
20150623;18;918,975;
20150623;19;1047,188;
20150623;20;1024,663;
20150623;21;1084,350;
20150623;22;1120,738;
20150623;23;1329,900;
20150623;24;1525,975;
20150624;1;1588,950;
20150624;2;1637,413;
20150624;3;1653,563;
20150624;4;1670,263;
20150624;5;1528,975;
20150624;6;1463,338;
20150624;7;1269,288;
20150624;8;1090,650;
20150624;9;1060,663;
20150624;10;1201,550;
20150624;11;1302,975;
20150624;12;1312,738;
20150624;13;1393,863;
20150624;14;1407,538;
20150624;15;1387,400;
20150624;16;1280,475;
20150624;17;1042,125;
20150624;18;828,700;
20150624;19;669,088;
20150624;20;674,075;
20150624;21;626,988;
20150624;22;696,300;
20150624;23;739,738;
20150624;24;794,850;
20150625;1;859,138;
20150625;2;812,588;
20150625;3;798,713;
20150625;4;855,175;
20150625;5;897,975;
20150625;6;873,175;
20150625;7;729,125;
20150625;8;550,550;
20150625;9;538,638;
20150625;10;558,463;
20150625;11;622,013;
20150625;12;706,463;
20150625;13;737,275;
20150625;14;750,225;
20150625;15;757,100;
20150625;16;614,100;
20150625;17;557,963;
20150625;18;448,400;
20150625;19;326,000;
20150625;20;200,325;
20150625;21;162,113;
20150625;22;183,388;
20150625;23;213,025;
20150625;24;228,488;
20150626;1;245,913;
20150626;2;277,063;
20150626;3;292,138;
20150626;4;301,238;
20150626;5;310,650;
20150626;6;308,488;
20150626;7;248,450;
20150626;8;133,663;
20150626;9;106,063;
20150626;10;170,925;
20150626;11;249,400;
20150626;12;332,513;
20150626;13;415,013;
20150626;14;476,213;
20150626;15;569,588;
20150626;16;544,638;
20150626;17;481,838;
20150626;18;430,863;
20150626;19;304,563;
20150626;20;233,825;
20150626;21;186,863;
20150626;22;202,113;
20150626;23;196,713;
20150626;24;194,400;
20150627;1;191,300;
20150627;2;182,650;
20150627;3;176,075;
20150627;4;197,475;
20150627;5;167,300;
20150627;6;137,613;
20150627;7;93,188;
20150627;8;35,463;
20150627;9;22,913;
20150627;10;23,838;
20150627;11;28,188;
20150627;12;41,938;
20150627;13;62,138;
20150627;14;81,150;
20150627;15;95,125;
20150627;16;74,138;
20150627;17;58,038;
20150627;18;72,900;
20150627;19;98,800;
20150627;20;86,925;
20150627;21;72,988;
20150627;22;104,613;
20150627;23;121,188;
20150627;24;160,075;
20150628;1;240,800;
20150628;2;221,525;
20150628;3;219,013;
20150628;4;262,475;
20150628;5;271,050;
20150628;6;323,288;
20150628;7;336,300;
20150628;8;291,125;
20150628;9;300,888;
20150628;10;262,863;
20150628;11;251,788;
20150628;12;308,938;
20150628;13;322,550;
20150628;14;479,650;
20150628;15;622,513;
20150628;16;630,988;
20150628;17;563,300;
20150628;18;424,075;
20150628;19;346,625;
20150628;20;341,800;
20150628;21;346,838;
20150628;22;385,300;
20150628;23;342,638;
20150628;24;261,613;
20150629;1;243,938;
20150629;2;264,675;
20150629;3;308,850;
20150629;4;327,275;
20150629;5;391,425;
20150629;6;365,338;
20150629;7;284,525;
20150629;8;219,313;
20150629;9;129,325;
20150629;10;98,000;
20150629;11;111,538;
20150629;12;102,838;
20150629;13;134,138;
20150629;14;108,063;
20150629;15;109,013;
20150629;16;116,088;
20150629;17;119,350;
20150629;18;89,775;
20150629;19;55,088;
20150629;20;66,375;
20150629;21;69,725;
20150629;22;134,888;
20150629;23;215,950;
20150629;24;277,925;
20150630;1;335,288;
20150630;2;363,913;
20150630;3;378,025;
20150630;4;355,475;
20150630;5;331,113;
20150630;6;332,538;
20150630;7;287,175;
20150630;8;154,625;
20150630;9;73,688;
20150630;10;65,075;
20150630;11;127,575;
20150630;12;191,313;
20150630;13;261,238;
20150630;14;388,400;
20150630;15;447,238;
20150630;16;545,013;
20150630;17;574,388;
20150630;18;479,125;
20150630;19;418,863;
20150630;20;425,563;
20150630;21;387,875;
20150630;22;397,925;
20150630;23;377,350;
20150630;24;316,975;
