Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20160201;1;3060,788;
20160201;2;2781,325;
20160201;3;2790,350;
20160201;4;2688,138;
20160201;5;2641,363;
20160201;6;2420,350;
20160201;7;2216,738;
20160201;8;2051,825;
20160201;9;2103,238;
20160201;10;1799,225;
20160201;11;1604,388;
20160201;12;1477,413;
20160201;13;1331,888;
20160201;14;1380,163;
20160201;15;1327,575;
20160201;16;1514,113;
20160201;17;2253,713;
20160201;18;3079,238;
20160201;19;3874,950;
20160201;20;4322,988;
20160201;21;4524,525;
20160201;22;4577,488;
20160201;23;4636,125;
20160201;24;4695,925;
20160202;1;4724,963;
20160202;2;4714,688;
20160202;3;4713,488;
20160202;4;4626,050;
20160202;5;4636,825;
20160202;6;4647,900;
20160202;7;4679,275;
20160202;8;4669,863;
20160202;9;4547,675;
20160202;10;4567,138;
20160202;11;4622,863;
20160202;12;4546,475;
20160202;13;4463,850;
20160202;14;4429,675;
20160202;15;4423,825;
20160202;16;4283,088;
20160202;17;4256,363;
20160202;18;4127,963;
20160202;19;4171,200;
20160202;20;4220,038;
20160202;21;4274,713;
20160202;22;4426,825;
20160202;23;4468,875;
20160202;24;4539,563;
20160203;1;4673,763;
20160203;2;4673,650;
20160203;3;4706,475;
20160203;4;4657,338;
20160203;5;4594,450;
20160203;6;4550,100;
20160203;7;4531,463;
20160203;8;4505,888;
20160203;9;4482,613;
20160203;10;4476,225;
20160203;11;4505,550;
20160203;12;4480,525;
20160203;13;4422,025;
20160203;14;4381,413;
20160203;15;4316,363;
20160203;16;4182,938;
20160203;17;4044,175;
20160203;18;3892,275;
20160203;19;3826,338;
20160203;20;3844,563;
20160203;21;3910,588;
20160203;22;3927,688;
20160203;23;3883,175;
20160203;24;3842,300;
20160204;1;3845,050;
20160204;2;3763,275;
20160204;3;3811,863;
20160204;4;3830,400;
20160204;5;4007,025;
20160204;6;3924,438;
20160204;7;3944,325;
20160204;8;3835,988;
20160204;9;3742,075;
20160204;10;3856,813;
20160204;11;3960,975;
20160204;12;3972,288;
20160204;13;3947,638;
20160204;14;3754,900;
20160204;15;3528,813;
20160204;16;3200,450;
20160204;17;2857,725;
20160204;18;2648,313;
20160204;19;2479,763;
20160204;20;2436,300;
20160204;21;2263,175;
20160204;22;2113,838;
20160204;23;1946,663;
20160204;24;1895,838;
20160205;1;1878,550;
20160205;2;1753,000;
20160205;3;1888,163;
20160205;4;1908,063;
20160205;5;1921,513;
20160205;6;1901,563;
20160205;7;1926,950;
20160205;8;1916,625;
20160205;9;1913,338;
20160205;10;1792,050;
20160205;11;1842,538;
20160205;12;2030,225;
20160205;13;2094,775;
20160205;14;1966,000;
20160205;15;1739,300;
20160205;16;1609,075;
