Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20120601;1;150,275;
20120601;2;163,588;
20120601;3;222,188;
20120601;4;282,063;
20120601;5;305,663;
20120601;6;384,050;
20120601;7;367,450;
20120601;8;344,325;
20120601;9;421,113;
20120601;10;570,663;
20120601;11;768,025;
20120601;12;987,925;
20120601;13;1120,713;
20120601;14;1131,050;
20120601;15;1179,188;
20120601;16;1300,638;
20120601;17;1425,163;
20120601;18;1539,850;
20120601;19;1478,913;
20120601;20;1339,963;
20120601;21;1308,388;
20120601;22;1242,788;
20120601;23;1312,113;
20120601;24;1418,663;
20120602;1;1450,125;
20120602;2;1543,875;
20120602;3;1594,713;
20120602;4;1613,888;
20120602;5;1578,588;
20120602;6;1532,413;
20120602;7;1537,738;
20120602;8;1610,688;
20120602;9;1635,613;
20120602;10;1600,263;
20120602;11;1609,663;
20120602;12;1511,225;
20120602;13;1576,625;
20120602;14;1613,400;
20120602;15;1607,713;
20120602;16;1459,363;
20120602;17;1405,075;
20120602;18;1294,013;
20120602;19;1289,463;
20120602;20;978,925;
20120602;21;753,888;
20120602;22;677,463;
20120602;23;826,963;
20120602;24;734,213;
20120603;1;781,838;
20120603;2;782,538;
20120603;3;742,813;
20120603;4;723,763;
20120603;5;707,263;
20120603;6;537,625;
20120603;7;441,650;
20120603;8;431,588;
20120603;9;579,750;
20120603;10;743,650;
20120603;11;848,675;
20120603;12;828,863;
20120603;13;699,750;
20120603;14;516,938;
20120603;15;392,550;
20120603;16;347,413;
20120603;17;240,225;
20120603;18;126,600;
20120603;19;54,900;
20120603;20;45,038;
20120603;21;62,113;
20120603;22;89,250;
20120603;23;128,900;
20120603;24;119,250;
20120604;1;118,088;
20120604;2;119,300;
20120604;3;109,775;
20120604;4;129,775;
20120604;5;120,613;
20120604;6;108,138;
20120604;7;83,400;
20120604;8;48,000;
20120604;9;44,700;
20120604;10;77,375;
20120604;11;115,913;
20120604;12;118,663;
20120604;13;104,263;
20120604;14;105,625;
20120604;15;107,663;
20120604;16;122,575;
20120604;17;130,750;
20120604;18;76,488;
20120604;19;44,800;
20120604;20;46,400;
20120604;21;26,725;
20120604;22;31,688;
20120604;23;52,013;
20120604;24;68,000;
20120605;1;55,050;
20120605;2;55,838;
20120605;3;36,625;
20120605;4;26,038;
20120605;5;20,400;
20120605;6;16,850;
20120605;7;18,475;
20120605;8;32,213;
20120605;9;41,113;
20120605;10;61,375;
20120605;11;101,525;
20120605;12;131,988;
20120605;13;206,713;
20120605;14;219,325;
20120605;15;270,938;
20120605;16;440,263;
20120605;17;411,038;
20120605;18;438,925;
20120605;19;340,813;
20120605;20;319,288;
20120605;21;369,575;
20120605;22;348,988;
20120605;23;291,450;
20120605;24;286,650;
20120606;1;306,875;
20120606;2;275,938;
20120606;3;240,438;
20120606;4;189,900;
20120606;5;155,900;
20120606;6;116,825;
20120606;7;62,313;
20120606;8;26,263;
20120606;9;23,275;
20120606;10;30,100;
20120606;11;33,088;
20120606;12;27,600;
20120606;13;27,088;
20120606;14;32,313;
20120606;15;34,988;
20120606;16;40,988;
20120606;17;43,025;
20120606;18;34,525;
20120606;19;39,838;
20120606;20;34,413;
20120606;21;54,875;
20120606;22;70,100;
20120606;23;111,550;
20120606;24;174,663;
20120607;1;186,500;
20120607;2;177,225;
20120607;3;192,413;
20120607;4;202,300;
20120607;5;186,763;
20120607;6;145,563;
20120607;7;102,388;
20120607;8;49,250;
20120607;9;21,713;
20120607;10;21,575;
20120607;11;28,175;
20120607;12;35,050;
20120607;13;27,450;
20120607;14;30,725;
20120607;15;22,825;
20120607;16;28,338;
20120607;17;38,500;
20120607;18;19,088;
20120607;19;18,063;
20120607;20;18,525;
20120607;21;32,125;
20120607;22;67,450;
20120607;23;110,313;
20120607;24;151,775;
20120608;1;202,438;
20120608;2;267,575;
20120608;3;298,075;
20120608;4;293,075;
20120608;5;295,738;
20120608;6;329,325;
20120608;7;323,238;
20120608;8;269,263;
20120608;9;243,788;
20120608;10;195,713;
20120608;11;162,563;
20120608;12;166,713;
20120608;13;234,038;
20120608;14;320,100;
20120608;15;374,363;
20120608;16;537,225;
20120608;17;568,675;
20120608;18;398,200;
20120608;19;259,063;
20120608;20;192,313;
20120608;21;270,375;
20120608;22;242,250;
20120608;23;244,850;
20120608;24;339,275;
20120609;1;351,775;
20120609;2;353,650;
20120609;3;292,088;
20120609;4;282,925;
20120609;5;232,163;
20120609;6;263,850;
20120609;7;173,638;
20120609;8;94,425;
20120609;9;48,888;
20120609;10;35,363;
20120609;11;51,575;
20120609;12;94,250;
20120609;13;178,363;
20120609;14;265,750;
20120609;15;273,613;
20120609;16;228,325;
20120609;17;236,838;
20120609;18;232,538;
20120609;19;149,625;
20120609;20;207,750;
20120609;21;108,113;
20120609;22;130,725;
20120609;23;140,713;
20120609;24;124,825;
20120610;1;109,438;
20120610;2;85,588;
20120610;3;40,313;
20120610;4;46,100;
20120610;5;106,788;
20120610;6;116,550;
20120610;7;119,263;
20120610;8;66,688;
20120610;9;40,688;
20120610;10;55,438;
20120610;11;92,938;
20120610;12;115,688;
20120610;13;115,863;
20120610;14;108,188;
20120610;15;90,600;
20120610;16;52,438;
20120610;17;30,925;
20120610;18;35,163;
20120610;19;75,375;
20120610;20;87,488;
20120610;21;135,325;
20120610;22;170,063;
20120610;23;285,863;
20120610;24;331,138;
20120611;1;380,588;
20120611;2;347,688;
20120611;3;284,638;
20120611;4;248,213;
20120611;5;237,513;
20120611;6;151,075;
20120611;7;128,400;
20120611;8;97,275;
20120611;9;110,450;
20120611;10;107,038;
20120611;11;117,488;
20120611;12;82,550;
20120611;13;62,425;
20120611;14;62,750;
20120611;15;60,513;
20120611;16;67,675;
20120611;17;59,800;
20120611;18;58,550;
20120611;19;48,500;
20120611;20;57,388;
20120611;21;82,038;
20120611;22;66,363;
20120611;23;54,050;
20120611;24;76,800;
20120612;1;75,888;
20120612;2;89,625;
20120612;3;80,838;
20120612;4;90,588;
20120612;5;99,513;
20120612;6;102,075;
20120612;7;65,188;
20120612;8;26,913;
20120612;9;16,425;
20120612;10;15,750;
20120612;11;16,113;
20120612;12;21,538;
20120612;13;26,750;
20120612;14;45,638;
20120612;15;111,538;
20120612;16;170,788;
20120612;17;256,163;
20120612;18;239,925;
20120612;19;220,625;
20120612;20;188,513;
20120612;21;260,650;
20120612;22;439,200;
20120612;23;515,388;
20120612;24;424,100;
20120613;1;350,063;
20120613;2;384,275;
20120613;3;305,238;
20120613;4;255,050;
20120613;5;197,025;
20120613;6;211,950;
20120613;7;225,488;
20120613;8;189,725;
20120613;9;150,938;
20120613;10;159,288;
20120613;11;165,000;
20120613;12;204,575;
20120613;13;257,338;
20120613;14;320,988;
20120613;15;319,575;
20120613;16;300,738;
20120613;17;280,000;
20120613;18;271,675;
20120613;19;238,613;
20120613;20;250,838;
20120613;21;293,563;
20120613;22;231,900;
20120613;23;222,125;
20120613;24;246,750;
20120614;1;305,150;
20120614;2;320,388;
20120614;3;297,863;
20120614;4;272,413;
20120614;5;236,563;
20120614;6;237,288;
20120614;7;190,050;
20120614;8;138,775;
20120614;9;149,500;
20120614;10;213,088;
20120614;11;220,425;
20120614;12;179,900;
20120614;13;155,363;
20120614;14;189,625;
20120614;15;172,300;
20120614;16;164,400;
20120614;17;154,913;
20120614;18;195,838;
20120614;19;181,350;
20120614;20;190,700;
20120614;21;280,950;
20120614;22;288,500;
20120614;23;275,113;
20120614;24;224,200;
20120615;1;168,688;
20120615;2;162,213;
20120615;3;161,063;
20120615;4;168,788;
20120615;5;163,775;
20120615;6;172,938;
20120615;7;177,100;
20120615;8;162,300;
20120615;9;168,163;
20120615;10;177,650;
20120615;11;153,300;
20120615;12;139,713;
20120615;13;129,825;
20120615;14;144,275;
20120615;15;144,300;
20120615;16;158,013;
20120615;17;133,738;
20120615;18;156,000;
20120615;19;191,288;
20120615;20;200,475;
20120615;21;230,075;
20120615;22;383,075;
20120615;23;524,025;
20120615;24;586,438;
20120616;1;634,025;
20120616;2;769,025;
20120616;3;823,525;
20120616;4;834,100;
20120616;5;679,713;
20120616;6;591,513;
20120616;7;428,863;
20120616;8;286,038;
20120616;9;181,750;
20120616;10;135,050;
20120616;11;149,450;
20120616;12;177,350;
20120616;13;242,825;
20120616;14;337,138;
20120616;15;424,538;
20120616;16;477,125;
20120616;17;357,600;
20120616;18;335,938;
20120616;19;380,238;
20120616;20;371,350;
20120616;21;434,863;
20120616;22;430,350;
20120616;23;452,763;
20120616;24;560,675;
20120617;1;511,025;
20120617;2;646,825;
20120617;3;724,500;
20120617;4;680,288;
20120617;5;627,513;
20120617;6;488,250;
20120617;7;492,813;
20120617;8;354,963;
20120617;9;380,188;
20120617;10;392,375;
20120617;11;406,813;
20120617;12;432,900;
20120617;13;454,525;
20120617;14;530,650;
20120617;15;437,338;
20120617;16;304,800;
20120617;17;257,025;
20120617;18;210,288;
20120617;19;148,025;
20120617;20;76,350;
20120617;21;45,838;
20120617;22;40,350;
20120617;23;54,263;
20120617;24;74,463;
20120618;1;95,388;
20120618;2;106,000;
20120618;3;134,988;
20120618;4;135,700;
20120618;5;160,475;
20120618;6;247,425;
20120618;7;217,913;
20120618;8;163,263;
20120618;9;134,825;
20120618;10;240,275;
20120618;11;257,150;
20120618;12;269,738;
20120618;13;330,413;
20120618;14;395,938;
20120618;15;529,638;
20120618;16;632,675;
20120618;17;666,275;
20120618;18;638,938;
20120618;19;762,075;
20120618;20;761,250;
20120618;21;781,275;
20120618;22;832,350;
20120618;23;837,213;
20120618;24;860,575;
20120619;1;807,325;
20120619;2;927,275;
20120619;3;936,838;
20120619;4;834,038;
20120619;5;670,550;
20120619;6;622,725;
20120619;7;500,663;
20120619;8;457,175;
20120619;9;448,588;
20120619;10;297,463;
20120619;11;248,688;
20120619;12;260,050;
20120619;13;233,000;
20120619;14;191,550;
20120619;15;169,063;
20120619;16;142,625;
20120619;17;113,213;
20120619;18;115,775;
20120619;19;111,975;
20120619;20;83,813;
20120619;21;70,625;
20120619;22;117,450;
20120619;23;86,875;
20120619;24;91,675;
20120620;1;111,788;
20120620;2;176,675;
20120620;3;186,075;
20120620;4;237,363;
20120620;5;368,875;
20120620;6;395,525;
20120620;7;301,925;
20120620;8;245,725;
20120620;9;204,788;
20120620;10;300,050;
20120620;11;333,725;
20120620;12;291,163;
20120620;13;339,250;
20120620;14;258,663;
20120620;15;257,463;
20120620;16;258,025;
20120620;17;282,213;
20120620;18;250,900;
20120620;19;282,775;
20120620;20;273,275;
20120620;21;303,188;
20120620;22;319,950;
20120620;23;326,650;
20120620;24;339,813;
20120621;1;335,938;
20120621;2;449,113;
20120621;3;422,663;
20120621;4;475,563;
20120621;5;480,575;
20120621;6;504,813;
20120621;7;489,825;
20120621;8;381,300;
20120621;9;335,363;
20120621;10;380,625;
20120621;11;364,950;
20120621;12;461,938;
20120621;13;451,863;
20120621;14;371,225;
20120621;15;370,013;
20120621;16;344,050;
20120621;17;338,150;
20120621;18;344,650;
20120621;19;258,675;
20120621;20;211,150;
20120621;21;226,000;
20120621;22;227,063;
20120621;23;212,450;
20120621;24;195,938;
20120622;1;187,625;
20120622;2;195,088;
20120622;3;178,425;
20120622;4;166,300;
20120622;5;165,325;
20120622;6;159,063;
20120622;7;143,238;
20120622;8;135,788;
20120622;9;167,700;
20120622;10;214,225;
20120622;11;251,900;
20120622;12;287,988;
20120622;13;344,600;
20120622;14;440,538;
20120622;15;547,400;
20120622;16;550,288;
20120622;17;667,913;
20120622;18;702,100;
20120622;19;492,900;
20120622;20;321,125;
20120622;21;219,113;
20120622;22;226,175;
20120622;23;233,025;
20120622;24;271,425;
20120623;1;308,125;
20120623;2;333,813;
20120623;3;339,275;
20120623;4;371,888;
20120623;5;363,688;
20120623;6;378,788;
20120623;7;350,638;
20120623;8;274,613;
20120623;9;236,475;
20120623;10;286,913;
20120623;11;421,438;
20120623;12;519,025;
20120623;13;629,538;
20120623;14;661,038;
20120623;15;606,450;
20120623;16;516,600;
20120623;17;435,538;
20120623;18;335,788;
20120623;19;226,275;
20120623;20;139,988;
20120623;21;151,450;
20120623;22;102,850;
20120623;23;78,025;
20120623;24;83,188;
20120624;1;61,950;
20120624;2;44,113;
20120624;3;66,150;
20120624;4;134,125;
20120624;5;152,663;
20120624;6;67,875;
20120624;7;33,888;
20120624;8;16,375;
20120624;9;10,338;
20120624;10;15,250;
20120624;11;31,813;
20120624;12;64,338;
20120624;13;105,425;
20120624;14;202,613;
20120624;15;239,163;
20120624;16;272,263;
20120624;17;339,350;
20120624;18;379,413;
20120624;19;352,025;
20120624;20;437,850;
20120624;21;660,663;
20120624;22;962,075;
20120624;23;1252,125;
20120624;24;1415,963;
20120625;1;1296,875;
20120625;2;1284,425;
20120625;3;1092,813;
20120625;4;1114,800;
20120625;5;1314,500;
20120625;6;1348,050;
20120625;7;1430,263;
20120625;8;1486,038;
20120625;9;1477,988;
20120625;10;1412,413;
20120625;11;1402,638;
20120625;12;1431,025;
20120625;13;1352,363;
20120625;14;1368,813;
20120625;15;1293,525;
20120625;16;1182,950;
20120625;17;1112,838;
20120625;18;1126,625;
20120625;19;1125,975;
20120625;20;1026,988;
20120625;21;1069,988;
20120625;22;1055,950;
20120625;23;1245,500;
20120625;24;1389,888;
20120626;1;1440,288;
20120626;2;1513,363;
20120626;3;1627,388;
20120626;4;1674,688;
20120626;5;1663,825;
20120626;6;1675,938;
20120626;7;1736,050;
20120626;8;1789,700;
20120626;9;1820,250;
20120626;10;1785,025;
20120626;11;1745,925;
20120626;12;1774,100;
20120626;13;1744,900;
20120626;14;1741,738;
20120626;15;1727,488;
20120626;16;1644,363;
20120626;17;1629,150;
20120626;18;1589,175;
20120626;19;1546,063;
20120626;20;1500,725;
20120626;21;1391,113;
20120626;22;1283,500;
20120626;23;1306,500;
20120626;24;1325,738;
20120627;1;1239,313;
20120627;2;1188,950;
20120627;3;1176,350;
20120627;4;1115,350;
20120627;5;1066,325;
20120627;6;1004,738;
20120627;7;911,888;
20120627;8;856,663;
20120627;9;838,338;
20120627;10;845,100;
20120627;11;829,838;
20120627;12;859,263;
20120627;13;895,950;
20120627;14;924,400;
20120627;15;885,188;
20120627;16;868,713;
20120627;17;841,663;
20120627;18;732,800;
20120627;19;500,613;
20120627;20;384,788;
20120627;21;286,963;
20120627;22;199,788;
20120627;23;152,375;
20120627;24;160,163;
20120628;1;196,263;
20120628;2;214,563;
20120628;3;223,700;
20120628;4;193,225;
20120628;5;165,075;
20120628;6;102,088;
20120628;7;53,263;
20120628;8;31,325;
20120628;9;22,225;
20120628;10;22,775;
20120628;11;20,038;
20120628;12;30,950;
20120628;13;47,238;
20120628;14;62,425;
20120628;15;61,525;
20120628;16;37,613;
20120628;17;27,113;
20120628;18;29,000;
20120628;19;17,475;
20120628;20;7,000;
20120628;21;6,888;
20120628;22;23,213;
20120628;23;57,375;
20120628;24;93,663;
20120629;1;131,038;
20120629;2;153,325;
20120629;3;183,775;
20120629;4;196,888;
20120629;5;189,925;
20120629;6;200,238;
20120629;7;182,988;
20120629;8;90,375;
20120629;9;79,088;
20120629;10;128,813;
20120629;11;179,938;
20120629;12;197,950;
20120629;13;222,475;
20120629;14;250,750;
20120629;15;247,388;
20120629;16;239,675;
20120629;17;246,188;
20120629;18;196,088;
20120629;19;195,238;
20120629;20;294,763;
20120629;21;458,638;
20120629;22;653,288;
20120629;23;902,713;
20120629;24;906,413;
20120630;1;976,063;
20120630;2;930,500;
20120630;3;782,525;
20120630;4;782,425;
20120630;5;654,788;
20120630;6;535,500;
20120630;7;382,775;
20120630;8;239,213;
20120630;9;120,625;
20120630;10;75,238;
20120630;11;112,613;
20120630;12;295,288;
20120630;13;226,413;
20120630;14;296,813;
20120630;15;243,488;
20120630;16;83,138;
20120630;17;79,163;
20120630;18;42,688;
20120630;19;44,625;
20120630;20;45,313;
20120630;21;81,563;
20120630;22;142,288;
20120630;23;214,550;
20120630;24;335,763;
