Date,Time,Total_Wind_Power(MWh)
20180901,1,593.303
20180901,2,540.086
20180901,3,473.076
20180901,4,466.186
20180901,5,445.037
20180901,6,437.9
20180901,7,435.998
20180901,8,345.372
20180901,9,178.374
20180901,10,137.061
20180901,11,175.924
20180901,12,193.349
20180901,13,226.001
20180901,14,292.885
20180901,15,349.011
20180901,16,371.739
20180901,17,438.187
20180901,18,525.889
20180901,19,475.441
20180901,20,709.809
20180901,21,992.751
20180901,22,1155.238
20180901,23,1135.641
20180901,0,1117.49
20180902,1,1157.013
20180902,2,1195.812
20180902,3,1214.626
20180902,4,1064.913
20180902,5,1062.774
20180902,6,1148.011
20180902,7,1139.226
20180902,8,983.625
20180902,9,798.363
20180902,10,655.614
20180902,11,764.964
20180902,12,785.801
20180902,13,857.38
20180902,14,955.737
20180902,15,1028.252
20180902,16,1158.23
20180902,17,1265.641
20180902,18,1328.904
20180902,19,1196.279
20180902,20,1365.185
20180902,21,1847.176
20180902,22,2085.504
20180902,23,2012.267
20180902,0,1987.944
20180903,1,1889.444
20180903,2,1805.725
20180903,3,1723.917
20180903,4,1567.817
20180903,5,1494.471
20180903,6,1440.878
20180903,7,1350.867
20180903,8,1046.278
20180903,9,545.326
20180903,10,382.569
20180903,11,506.814
20180903,12,845.115
20180903,13,980.365
20180903,14,949.977
20180903,15,914.977
20180903,16,957.067
20180903,17,977.404
20180903,18,1040.227
20180903,19,1028.016
20180903,20,1210.6
20180903,21,1567.218
20180903,22,1764.492
20180903,23,1749.541
20180903,0,1511.867
20180904,1,1272.425
20180904,2,1031.978
20180904,3,861.151
20180904,4,817.779
20180904,5,810.352
20180904,6,752.578
20180904,7,677.994
20180904,8,417.232
20180904,9,182.491
20180904,10,163.987
20180904,11,242.59
20180904,12,295.25
20180904,13,286.201
20180904,14,294.49
20180904,15,365.402
20180904,16,494.301
20180904,17,607.277
20180904,18,756.229
20180904,19,781.298
20180904,20,881.09
20180904,21,1044.59
20180904,22,1146.755
20180904,23,1043.49
20180904,0,815.0
20180905,1,781.952
20180905,2,734.465
20180905,3,660.539
20180905,4,624.186
20180905,5,609.187
20180905,6,557.729
20180905,7,503.862
20180905,8,393.952
20180905,9,265.53
20180905,10,238.737
20180905,11,283.015
20180905,12,303.923
20180905,13,331.274
20180905,14,375.323
20180905,15,451.064
20180905,16,551.038
20180905,17,663.623
20180905,18,685.601
20180905,19,696.54
20180905,20,647.291
20180905,21,694.552
20180905,22,772.603
20180905,23,766.84
20180905,0,693.542
20180906,1,625.741
20180906,2,612.065
20180906,3,517.84
20180906,4,425.322
20180906,5,293.158
20180906,6,227.226
20180906,7,203.663
20180906,8,149.524
20180906,9,94.163
20180906,10,72.421
20180906,11,93.213
20180906,12,129.486
20180906,13,136.563
20180906,14,121.324
20180906,15,155.286
20180906,16,182.286
20180906,17,259.89
20180906,18,299.012
20180906,19,296.234
20180906,20,372.737
20180906,21,479.763
20180906,22,559.365
20180906,23,596.1
20180906,0,554.19
20180907,1,478.861
20180907,2,404.964
20180907,3,376.649
20180907,4,345.512
20180907,5,325.135
20180907,6,318.824
20180907,7,329.473
20180907,8,294.897
20180907,9,176.399
20180907,10,89.447
20180907,11,96.958
20180907,12,117.381
20180907,13,175.898
20180907,14,197.01
20180907,15,191.184
20180907,16,244.573
20180907,17,280.612
20180907,18,282.837
20180907,19,307.964
20180907,20,464.635
20180907,21,624.023
20180907,22,636.0
20180907,23,649.501
20180907,0,801.741
20180908,1,918.302
20180908,2,811.942
20180908,3,723.516
20180908,4,629.566
20180908,5,710.29
20180908,6,778.416
20180908,7,766.116
20180908,8,746.212
20180908,9,538.577
20180908,10,552.702
20180908,11,685.365
20180908,12,700.264
20180908,13,696.306
20180908,14,690.35
20180908,15,681.431
20180908,16,641.755
20180908,17,504.489
20180908,18,349.6
20180908,19,253.438
20180908,20,222.359
20180908,21,214.421
20180908,22,235.363
20180908,23,238.663
20180908,0,259.374
20180909,1,299.576
20180909,2,411.953
20180909,3,415.053
20180909,4,412.061
20180909,5,408.489
20180909,6,417.129
20180909,7,378.426
20180909,8,347.175
20180909,9,238.286
20180909,10,125.681
20180909,11,57.958
20180909,12,53.782
20180909,13,56.059
20180909,14,55.183
20180909,15,49.586
20180909,16,57.42
20180909,17,67.871
20180909,18,73.223
20180909,19,107.721
20180909,20,220.274
20180909,21,415.592
20180909,22,597.216
20180909,23,730.463
20180909,0,760.303
20180910,1,746.191
20180910,2,805.742
20180910,3,826.767
20180910,4,749.74
20180910,5,709.928
20180910,6,678.464
20180910,7,592.152
20180910,8,513.264
20180910,9,313.037
20180910,10,146.21
