Date,Time,Total_Wind_Power(MWh)
20180501,1,1299.9
20180501,2,1112.254
20180501,3,920.353
20180501,4,828.89
20180501,5,848.789
20180501,6,1016.013
20180501,7,1042.362
20180501,8,987.438
20180501,9,856.737
20180501,10,994.229
20180501,11,1225.128
20180501,12,1334.515
20180501,13,1518.936
20180501,14,1711.212
20180501,15,1867.092
20180501,16,1935.132
20180501,17,1984.29
20180501,18,1821.568
20180501,19,1690.811
20180501,20,1571.178
20180501,21,1487.064
20180501,22,1502.999
20180501,23,1498.714
20180501,0,1457.574
20180502,1,1428.052
20180502,2,1210.225
20180502,3,1093.466
20180502,4,953.652
20180502,5,770.838
20180502,6,705.526
20180502,7,575.249
20180502,8,388.837
20180502,9,282.91
20180502,10,187.282
20180502,11,189.848
20180502,12,229.408
20180502,13,252.499
20180502,14,325.825
20180502,15,418.113
20180502,16,519.39
20180502,17,617.103
20180502,18,776.151
20180502,19,881.703
20180502,20,1090.913
20180502,21,1551.406
20180502,22,1955.426
20180502,23,2071.48
20180502,0,2128.402
20180503,1,2141.552
20180503,2,2164.278
20180503,3,2282.174
20180503,4,2244.513
20180503,5,1931.981
20180503,6,1803.662
20180503,7,1497.69
20180503,8,829.228
20180503,9,437.376
20180503,10,333.709
20180503,11,406.514
20180503,12,453.953
20180503,13,498.438
20180503,14,651.812
20180503,15,838.266
20180503,16,1248.764
20180503,17,1456.127
20180503,18,1807.19
20180503,19,2174.152
20180503,20,2179.816
20180503,21,2216.692
20180503,22,1995.314
20180503,23,1915.076
20180503,0,1711.949
20180504,1,1618.536
20180504,2,1682.926
20180504,3,1505.951
20180504,4,1387.816
20180504,5,1354.165
20180504,6,1247.14
20180504,7,993.479
20180504,8,752.286
20180504,9,693.05
20180504,10,704.597
20180504,11,722.027
20180504,12,728.052
20180504,13,754.865
20180504,14,804.5
20180504,15,886.664
20180504,16,988.642
20180504,17,1086.515
20180504,18,1175.015
20180504,19,1159.115
20180504,20,1072.079
20180504,21,1179.277
20180504,22,1419.777
20180504,23,1359.136
20180504,0,1308.331
20180505,1,1217.184
20180505,2,1139.965
20180505,3,1053.149
20180505,4,1029.479
20180505,5,1020.527
20180505,6,1036.213
20180505,7,778.776
20180505,8,361.262
20180505,9,257.321
20180505,10,295.185
20180505,11,351.837
20180505,12,444.903
20180505,13,626.338
20180505,14,746.181
20180505,15,878.276
20180505,16,976.515
20180505,17,1070.327
20180505,18,1053.818
20180505,19,1016.242
20180505,20,1003.878
20180505,21,1120.963
20180505,22,1418.873
20180505,23,1586.915
20180505,0,1577.84
20180506,1,1489.937
20180506,2,1439.173
20180506,3,1384.085
20180506,4,1240.501
20180506,5,1159.599
20180506,6,1022.022
20180506,7,774.326
20180506,8,309.075
20180506,9,102.811
20180506,10,157.161
20180506,11,300.427
20180506,12,377.019
20180506,13,476.938
20180506,14,536.116
20180506,15,606.729
20180506,16,736.428
20180506,17,749.877
20180506,18,756.25
20180506,19,684.654
20180506,20,638.27
20180506,21,786.33
20180506,22,1106.029
20180506,23,1265.754
20180506,0,1218.752
20180507,1,1205.166
20180507,2,1098.237
20180507,3,952.613
20180507,4,799.2
20180507,5,633.25
20180507,6,520.197
20180507,7,430.421
20180507,8,215.323
20180507,9,54.369
20180507,10,96.443
20180507,11,275.744
20180507,12,342.1
20180507,13,399.252
20180507,14,496.286
20180507,15,604.281
20180507,16,731.543
20180507,17,772.14
20180507,18,829.826
20180507,19,853.464
20180507,20,859.678
20180507,21,1186.027
20180507,22,1622.404
20180507,23,1910.777
20180507,0,1958.399
20180508,1,1933.49
20180508,2,1813.715
20180508,3,1792.563
20180508,4,1808.04
20180508,5,1668.766
20180508,6,1472.143
20180508,7,1143.729
20180508,8,519.73
20180508,9,155.249
20180508,10,190.661
20180508,11,448.937
20180508,12,767.428
20180508,13,920.291
20180508,14,927.753
20180508,15,1018.578
20180508,16,1098.754
20180508,17,1258.252
20180508,18,1318.068
20180508,19,1248.427
20180508,20,1222.342
20180508,21,1659.591
20180508,22,2328.806
20180508,23,2582.031
20180508,0,2563.893
20180509,1,2415.615
20180509,2,2221.075
20180509,3,1961.863
20180509,4,1754.364
20180509,5,1631.164
20180509,6,1563.84
20180509,7,1407.806
20180509,8,783.328
20180509,9,226.779
20180509,10,199.611
20180509,11,423.577
20180509,12,694.751
20180509,13,836.052
20180509,14,779.712
20180509,15,699.455
20180509,16,707.141
20180509,17,793.341
20180509,18,994.054
20180509,19,1076.201
20180509,20,1260.252
20180509,21,1621.053
20180509,22,2005.839
20180509,23,1854.992
20180509,0,1545.479
20180510,1,1512.276
20180510,2,1521.443
20180510,3,1564.731
20180510,4,1707.991
20180510,5,1628.727
20180510,6,1551.555
20180510,7,1651.645
20180510,8,1233.742
20180510,9,772.217
20180510,10,761.491
20180510,11,947.152
20180510,12,1357.839
20180510,13,1726.502
20180510,14,1827.454
20180510,15,1854.556
20180510,16,1774.354
20180510,17,1715.895
20180510,18,1760.716
20180510,19,1519.43
20180510,20,1311.714
20180510,21,1598.841
20180510,22,1826.59
20180510,23,2028.192
20180510,0,2060.227
20180511,1,1849.116
20180511,2,1626.492
20180511,3,1528.604
20180511,4,1264.503
20180511,5,1279.304
20180511,6,1088.616
20180511,7,787.642
20180511,8,487.576
20180511,9,262.501
20180511,10,199.511
20180511,11,219.866
20180511,12,310.28
20180511,13,433.793
20180511,14,507.914
20180511,15,493.05
20180511,16,534.04
20180511,17,427.301
20180511,18,437.674
20180511,19,506.024
20180511,20,353.714
20180511,21,467.65
20180511,22,536.199
20180511,23,558.549
20180511,0,558.771
20180512,1,585.524
20180512,2,591.924
20180512,3,650.473
20180512,4,586.213
20180512,5,502.11
20180512,6,458.744
20180512,7,321.758
20180512,8,145.896
20180512,9,69.267
20180512,10,111.006
20180512,11,189.547
20180512,12,187.444
20180512,13,201.1
20180512,14,223.973
20180512,15,236.927
20180512,16,267.849
20180512,17,348.512
20180512,18,390.229
20180512,19,436.378
20180512,20,561.868
20180512,21,901.675
20180512,22,1390.889
20180512,23,1691.416
20180512,0,1810.327
20180513,1,1757.744
20180513,2,1638.713
20180513,3,1454.167
20180513,4,1320.032
20180513,5,1191.928
20180513,6,1162.565
20180513,7,1125.82
20180513,8,825.853
20180513,9,372.666
20180513,10,403.024
20180513,11,1008.52
20180513,12,1530.305
20180513,13,1597.866
20180513,14,1574.929
20180513,15,1451.099
20180513,16,1499.89
20180513,17,1526.827
20180513,18,1593.529
20180513,19,1588.102
20180513,20,1679.704
20180513,21,2126.908
20180513,22,2546.119
20180513,23,2696.577
20180513,0,2718.504
20180514,1,2458.216
20180514,2,2290.504
20180514,3,1993.28
20180514,4,1804.63
20180514,5,1759.276
20180514,6,1706.666
20180514,7,1363.102
20180514,8,781.404
20180514,9,484.905
20180514,10,695.612
20180514,11,1398.388
20180514,12,1801.588
20180514,13,1773.616
20180514,14,1609.877
20180514,15,1444.057
20180514,16,1356.442
20180514,17,1204.546
20180514,18,1134.057
20180514,19,1017.201
20180514,20,897.727
20180514,21,1044.275
20180514,22,1138.017
20180514,23,1297.841
20180514,0,1014.866
20180515,1,1015.514
20180515,2,953.503
20180515,3,872.531
20180515,4,884.988
20180515,5,762.179
20180515,6,625.476
20180515,7,404.973
20180515,8,213.99
20180515,9,148.098
20180515,10,236.748
20180515,11,350.903
20180515,12,433.502
20180515,13,523.937
20180515,14,675.192
20180515,15,753.836
20180515,16,791.324
20180515,17,763.666
20180515,18,735.879
20180515,19,798.952
20180515,20,582.242
20180515,21,576.989
20180515,22,623.701
20180515,23,780.329
20180515,0,828.862
20180516,1,830.564
20180516,2,799.237
20180516,3,835.842
20180516,4,706.831
20180516,5,559.327
20180516,6,445.712
20180516,7,279.448
20180516,8,180.85
20180516,9,122.859
20180516,10,190.488
20180516,11,282.48
20180516,12,400.001
20180516,13,483.114
20180516,14,602.074
20180516,15,817.264
20180516,16,1015.025
20180516,17,1112.527
20180516,18,1188.941
20180516,19,1374.989
20180516,20,1418.679
20180516,21,1390.238
20180516,22,1447.526
20180516,23,1448.992
20180516,0,1499.954
20180517,1,1375.653
20180517,2,1325.005
20180517,3,1385.721
20180517,4,1444.815
20180517,5,1363.614
20180517,6,1301.018
20180517,7,1247.739
20180517,8,1149.492
20180517,9,1005.725
20180517,10,1037.842
20180517,11,1179.542
20180517,12,1326.85
20180517,13,1381.178
20180517,14,1681.344
20180517,15,1744.929
20180517,16,1681.153
20180517,17,1641.589
20180517,18,1861.205
20180517,19,1812.415
20180517,20,1655.293
20180517,21,1763.856
20180517,22,1934.765
20180517,23,1919.589
20180517,0,1739.977
20180518,1,1796.368
20180518,2,1875.754
20180518,3,1938.442
20180518,4,1903.851
20180518,5,1773.276
20180518,6,1744.39
20180518,7,1592.717
20180518,8,1435.865
20180518,9,1424.303
20180518,10,1406.565
20180518,11,1383.839
20180518,12,1456.879
20180518,13,1606.981
20180518,14,1638.318
20180518,15,1718.153
20180518,16,1893.455
20180518,17,2074.993
20180518,18,1878.203
20180518,19,1874.42
20180518,20,1665.943
20180518,21,1723.752
20180518,22,1821.629
20180518,23,1858.819
20180518,0,1782.292
20180519,1,1571.476
20180519,2,1436.966
20180519,3,1419.54
20180519,4,1376.901
20180519,5,1356.341
20180519,6,1350.765
20180519,7,1167.054
20180519,8,951.356
20180519,9,986.602
20180519,10,1162.59
20180519,11,1295.604
20180519,12,1325.915
20180519,13,1399.703
20180519,14,1393.14
