Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20171001;1;2883,737;
20171001;2;2807,989;
20171001;3;2686,364;
20171001;4;2597,691;
20171001;5;2490,203;
20171001;6;2449,166;
20171001;7;2386,636;
20171001;8;2237,264;
20171001;9;1640,101;
20171001;10;1034,427;
20171001;11;936,210;
20171001;12;1111,665;
20171001;13;1262,976;
20171001;14;1284,653;
20171001;15;1205,978;
20171001;16;1131,638;
20171001;17;1030,078;
20171001;18;940,222;
20171001;19;1289,697;
20171001;20;1850,689;
20171001;21;2113,526;
20171001;22;2165,679;
20171001;23;2184,503;
20171001;24;2125,713;
20171002;1;1992,386;
20171002;2;1955,038;
20171002;3;1954,213;
20171002;4;2013,136;
20171002;5;2137,163;
20171002;6;2203,767;
20171002;7;2263,875;
20171002;8;2431,521;
20171002;9;2199,888;
20171002;10;1982,753;
20171002;11;2212,265;
20171002;12;2717,014;
20171002;13;3168,174;
20171002;14;3381,089;
20171002;15;3530,189;
20171002;16;3474,952;
20171002;17;3391,790;
20171002;18;3543,165;
20171002;19;3762,025;
20171002;20;3670,576;
20171002;21;3492,349;
20171002;22;3446,826;
20171002;23;3229,751;
20171002;24;2942,352;
20171003;1;2717,273;
20171003;2;2579,303;
20171003;3;2565,705;
20171003;4;2431,915;
20171003;5;2350,311;
20171003;6;2200,854;
20171003;7;2284,514;
20171003;8;2046,777;
20171003;9;1835,577;
20171003;10;1706,327;
20171003;11;1573,989;
20171003;12;1542,601;
20171003;13;1657,601;
20171003;14;1714,004;
20171003;15;1705,865;
20171003;16;1817,679;
20171003;17;1698,849;
20171003;18;1467,650;
20171003;19;1657,789;
20171003;20;2078,765;
20171003;21;2411,837;
20171003;22;2648,862;
20171003;23;2751,777;
20171003;24;2959,865;
20171004;1;3065,811;
20171004;2;3147,251;
20171004;3;3186,825;
20171004;4;3217,315;
20171004;5;3270,536;
20171004;6;3257,766;
20171004;7;3200,177;
20171004;8;3075,325;
20171004;9;3085,276;
20171004;10;3207,863;
20171004;11;3291,653;
20171004;12;3571,180;
20171004;13;3757,990;
20171004;14;3768,691;
20171004;15;3831,751;
20171004;16;3893,929;
20171004;17;3767,577;
20171004;18;3932,228;
20171004;19;4106,725;
20171004;20;4319,240;
20171004;21;4528,138;
20171004;22;4484,213;
20171004;23;4311,373;
20171004;24;4354,369;
20171005;1;4348,226;
20171005;2;4159,204;
20171005;3;4049,414;
20171005;4;4027,812;
20171005;5;4001,825;
20171005;6;3878,826;
20171005;7;3674,864;
20171005;8;3577,117;
20171005;9;3485,489;
20171005;10;3413,273;
20171005;11;3262,513;
20171005;12;3110,091;
20171005;13;2849,282;
20171005;14;2423,325;
20171005;15;2221,038;
20171005;16;2400,202;
20171005;17;2393,436;
20171005;18;2460,112;
20171005;19;2071,948;
20171005;20;2318,487;
20171005;21;2985,612;
20171005;22;3220,763;
20171005;23;3440,640;
20171005;24;3554,912;
20171006;1;3383,841;
20171006;2;3358,629;
20171006;3;3293,777;
20171006;4;3200,388;
20171006;5;3003,464;
20171006;6;2940,663;
20171006;7;2816,427;
20171006;8;2702,313;
20171006;9;2448,752;
20171006;10;2246,090;
20171006;11;2173,915;
20171006;12;2171,205;
20171006;13;2164,951;
20171006;14;1887,513;
20171006;15;1783,591;
20171006;16;1678,656;
20171006;17;1554,216;
20171006;18;1495,465;
20171006;19;1596,826;
20171006;20;1785,876;
20171006;21;1991,528;
20171006;22;1952,804;
20171006;23;2003,864;
20171006;24;1962,342;
20171007;1;1770,541;
20171007;2;1678,128;
20171007;3;1642,419;
20171007;4;1704,787;
20171007;5;1673,277;
20171007;6;1712,414;
20171007;7;1781,602;
20171007;8;1812,526;
20171007;9;1789,513;
20171007;10;1881,827;
20171007;11;2053,168;
20171007;12;2073,604;
20171007;13;2124,602;
20171007;14;2131,849;
20171007;15;2318,551;
20171007;16;2237,564;
20171007;17;2120,702;
20171007;18;2210,926;
20171007;19;2528,053;
20171007;20;2909,440;
20171007;21;3201,841;
20171007;22;3298,878;
20171007;23;3481,963;
20171007;24;3518,265;
20171008;1;3629,111;
20171008;2;3810,017;
20171008;3;3718,141;
20171008;4;3591,240;
20171008;5;3461,740;
20171008;6;3384,813;
20171008;7;3133,663;
20171008;8;2965,089;
20171008;9;2677,282;
20171008;10;2347,190;
20171008;11;2149,832;
20171008;12;2236,602;
20171008;13;2127,164;
20171008;14;2219,729;
20171008;15;2086,765;
20171008;16;1758,351;
20171008;17;1574,955;
20171008;18;1617,275;
20171008;19;1790,564;
20171008;20;2107,904;
20171008;21;2316,754;
20171008;22;2383,553;
20171008;23;2600,811;
20171008;24;2776,590;
20171009;1;3098,811;
20171009;2;3244,314;
20171009;3;3454,851;
20171009;4;3660,618;
20171009;5;3816,215;
20171009;6;4007,164;
20171009;7;4050,403;
20171009;8;3983,602;
20171009;9;3976,291;
20171009;10;4059,193;
20171009;11;4148,789;
20171009;12;4341,753;
20171009;13;4498,824;
20171009;14;4607,978;
20171009;15;4601,243;
20171009;16;4629,353;
20171009;17;4440,076;
20171009;18;4143,293;
20171009;19;3969,353;
20171009;20;4012,378;
20171009;21;3961,013;
20171009;22;3817,313;
20171009;23;3623,563;
20171009;24;3461,379;
20171010;1;3340,589;
20171010;2;3193,953;
20171010;3;3031,565;
20171010;4;2882,800;
20171010;5;2686,439;
20171010;6;2601,277;
20171010;7;2472,964;
20171010;8;2331,473;
20171010;9;2249,080;
20171010;10;2119,588;
20171010;11;2070,774;
20171010;12;2064,099;
20171010;13;1973,440;
20171010;14;1997,776;
20171010;15;1965,062;
20171010;16;1766,900;
20171010;17;1541,141;
20171010;18;1398,955;
20171010;19;1648,254;
20171010;20;1850,052;
20171010;21;1965,149;
20171010;22;2226,004;
20171010;23;2438,003;
20171010;24;2691,189;
20171011;1;2990,478;
20171011;2;3395,854;
20171011;3;3749,636;
20171011;4;3831,476;
20171011;5;3765,603;
20171011;6;3577,302;
20171011;7;3508,203;
20171011;8;3364,126;
20171011;9;3208,945;
20171011;10;3133,664;
20171011;11;2997,141;
20171011;12;2911,571;
20171011;13;2853,638;
20171011;14;2668,591;
20171011;15;2500,841;
20171011;16;2176,151;
20171011;17;2112,652;
20171011;18;2060,088;
20171011;19;2184,049;
20171011;20;2314,689;
20171011;21;2373,453;
20171011;22;2573,949;
20171011;23;2616,390;
20171011;24;2593,014;
20171012;1;2706,467;
20171012;2;2587,042;
20171012;3;2518,553;
20171012;4;2543,924;
20171012;5;2714,926;
20171012;6;2843,613;
20171012;7;2994,382;
20171012;8;3222,075;
20171012;9;3427,789;
20171012;10;3600,427;
20171012;11;3822,216;
20171012;12;4181,602;
