Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20170613;21;3364,952;
20170613;22;3146,593;
20170613;23;3168,829;
20170613;24;3337,512;
20170614;1;3158,118;
20170614;2;3042,113;
20170614;3;2924,751;
20170614;4;2853,249;
20170614;5;2640,053;
20170614;6;2369,216;
20170614;7;2181,987;
20170614;8;2028,038;
20170614;9;2084,967;
20170614;10;2063,325;
20170614;11;2000,587;
20170614;12;2032,413;
20170614;13;1905,236;
20170614;14;1834,950;
20170614;15;1884,190;
20170614;16;1930,690;
20170614;17;1831,988;
20170614;18;1667,226;
20170614;19;1493,505;
20170614;20;1099,063;
20170614;21;887,161;
20170614;22;905,412;
20170614;23;960,350;
20170614;24;927,674;
20170615;1;865,327;
20170615;2;749,835;
20170615;3;659,152;
20170615;4;598,301;
20170615;5;511,012;
20170615;6;380,074;
20170615;7;260,596;
20170615;8;91,425;
20170615;9;99,221;
20170615;10;195,310;
20170615;11;261,360;
20170615;12;289,948;
20170615;13;331,270;
20170615;14;329,077;
20170615;15;276,809;
20170615;16;252,136;
20170615;17;229,686;
20170615;18;151,785;
20170615;19;121,471;
20170615;20;119,687;
20170615;21;185,969;
20170615;22;323,413;
20170615;23;491,017;
20170615;24;713,800;
20170616;1;934,174;
20170616;2;1008,939;
20170616;3;1050,501;
20170616;4;971,249;
20170616;5;1085,862;
20170616;6;1062,763;
20170616;7;939,053;
20170616;8;715,663;
20170616;9;570,161;
20170616;10;840,017;
20170616;11;1312,625;
20170616;12;1586,489;
20170616;13;1700,489;
20170616;14;2030,850;
20170616;15;2133,876;
20170616;16;2418,963;
20170616;17;2325,910;
20170616;18;2258,601;
20170616;19;1877,426;
20170616;20;1580,442;
20170616;21;1409,924;
20170616;22;1720,076;
20170616;23;1818,612;
20170616;24;2072,224;
20170617;1;2317,074;
20170617;2;2493,464;
20170617;3;2487,702;
20170617;4;2431,391;
20170617;5;2370,599;
20170617;6;2253,324;
20170617;7;1957,236;
20170617;8;1691,439;
20170617;9;1649,550;
20170617;10;1701,127;
20170617;11;1682,364;
20170617;12;1640,514;
20170617;13;1538,654;
20170617;14;1542,650;
20170617;15;1495,423;
20170617;16;1449,813;
20170617;17;1318,829;
20170617;18;1402,902;
20170617;19;1342,801;
20170617;20;1223,903;
20170617;21;1168,340;
20170617;22;1216,086;
20170617;23;1350,463;
20170617;24;1332,260;
20170618;1;1344,188;
20170618;2;1247,015;
20170618;3;1085,077;
20170618;4;921,390;
20170618;5;809,602;
20170618;6;657,278;
20170618;7;449,162;
20170618;8;280,925;
20170618;9;224,760;
20170618;10;327,888;
20170618;11;456,024;
20170618;12;654,577;
20170618;13;741,175;
20170618;14;870,205;
20170618;15;984,562;
20170618;16;1029,900;
20170618;17;1089,161;
20170618;18;1002,299;
20170618;19;895,593;
20170618;20;789,864;
20170618;21;765,162;
20170618;22;960,999;
20170618;23;1171,213;
20170618;24;1283,137;
20170619;1;1355,725;
20170619;2;1353,385;
20170619;3;1232,216;
20170619;4;1065,751;
20170619;5;898,951;
20170619;6;759,050;
20170619;7;495,349;
20170619;8;223,912;
20170619;9;248,237;
20170619;10;352,759;
20170619;11;484,673;
20170619;12;630,765;
20170619;13;722,539;
20170619;14;788,211;
20170619;15;819,873;
20170619;16;776,424;
20170619;17;725,350;
20170619;18;584,783;
20170619;19;407,608;
20170619;20;300,146;
20170619;21;294,009;
20170619;22;367,399;
20170619;23;367,348;
20170619;24;384,297;
20170620;1;394,564;
20170620;2;449,111;
20170620;3;587,901;
20170620;4;774,076;
20170620;5;964,550;
20170620;6;1095,655;
20170620;7;1148,402;
20170620;8;752,125;
20170620;9;674,302;
20170620;10;785,275;
20170620;11;1067,615;
20170620;12;1358,530;
20170620;13;1788,540;
20170620;14;2152,805;
20170620;15;2537,642;
20170620;16;2897,686;
20170620;17;3114,628;
20170620;18;3085,877;
20170620;19;3000,276;
20170620;20;2590,840;
20170620;21;2224,988;
20170620;22;1988,276;
20170620;23;1840,355;
20170620;24;1688,952;
20170621;1;1758,238;
20170621;2;1610,153;
20170621;3;1539,865;
20170621;4;1420,791;
20170621;5;1345,464;
20170621;6;1296,336;
20170621;7;1058,562;
20170621;8;1001,034;
20170621;9;1151,389;
20170621;10;1227,601;
20170621;11;1294,690;
20170621;12;1545,475;
20170621;13;1709,363;
20170621;14;1735,950;
20170621;15;1730,851;
20170621;16;1582,178;
20170621;17;1466,826;
20170621;18;1267,423;
20170621;19;983,462;
20170621;20;788,723;
20170621;21;622,398;
20170621;22;608,698;
20170621;23;576,399;
20170621;24;460,212;
20170622;1;337,383;
20170622;2;305,074;
20170622;3;261,096;
20170622;4;259,064;
20170622;5;303,408;
20170622;6;354,138;
20170622;7;290,100;
20170622;8;182,521;
20170622;9;204,839;
20170622;10;308,026;
20170622;11;406,114;
20170622;12;428,786;
20170622;13;364,251;
20170622;14;393,564;
20170622;15;531,915;
20170622;16;597,184;
20170622;17;556,886;
20170622;18;457,309;
20170622;19;352,674;
20170622;20;317,673;
20170622;21;374,136;
20170622;22;480,037;
20170622;23;692,776;
20170622;24;1068,436;
20170623;1;1208,549;
20170623;2;1376,877;
20170623;3;1271,189;
20170623;4;1114,813;
20170623;5;1113,288;
20170623;6;1079,125;
20170623;7;1272,611;
20170623;8;1476,886;
20170623;9;1455,485;
20170623;10;1481,710;
20170623;11;1595,636;
20170623;12;1611,074;
20170623;13;1659,439;
20170623;14;1676,889;
20170623;15;1784,986;
20170623;16;1807,250;
20170623;17;1887,776;
20170623;18;1744,551;
20170623;19;1800,422;
20170623;20;1828,501;
20170623;21;2011,164;
20170623;22;2061,785;
20170623;23;2018,411;
20170623;24;1946,692;
20170624;1;2039,374;
20170624;2;2037,224;
20170624;3;2044,778;
20170624;4;1914,412;
20170624;5;1886,950;
20170624;6;1866,464;
20170624;7;1786,264;
20170624;8;1542,838;
20170624;9;1450,513;
20170624;10;1537,559;
20170624;11;1668,691;
20170624;12;1691,018;
20170624;13;1847,674;
20170624;14;1864,692;
20170624;15;1932,088;
20170624;16;1871,502;
20170624;17;1806,466;
20170624;18;1731,651;
20170624;19;1663,878;
20170624;20;1746,024;
20170624;21;1739,663;
20170624;22;1922,338;
20170624;23;2107,315;
20170624;24;2029,489;
20170625;1;1990,975;
20170625;2;1861,740;
20170625;3;1670,001;
20170625;4;1465,449;
20170625;5;1287,249;
20170625;6;1045,601;
20170625;7;839,265;
20170625;8;746,201;
20170625;9;845,339;
20170625;10;1016,891;
20170625;11;1275,802;
20170625;12;1813,751;
20170625;13;2303,187;
20170625;14;2431,962;
20170625;15;2493,778;
20170625;16;2454,299;
20170625;17;2543,277;
20170625;18;2255,723;
20170625;19;2052,564;
20170625;20;1766,780;
20170625;21;1507,012;
20170625;22;1418,411;
20170625;23;1364,697;
20170625;24;1257,163;
20170626;1;1317,603;
20170626;2;1410,463;
20170626;3;1476,462;
20170626;4;1553,365;
20170626;5;1581,526;
20170626;6;1505,741;
20170626;7;1444,338;
20170626;8;1412,803;
20170626;9;1707,861;
20170626;10;1940,425;
20170626;11;2213,779;
20170626;12;2408,951;
20170626;13;2416,751;
20170626;14;2554,225;
20170626;15;2535,700;
20170626;16;2473,217;
20170626;17;2451,401;
20170626;18;2398,989;
20170626;19;2264,626;
20170626;20;1838,550;
20170626;21;1464,837;
20170626;22;1339,148;
20170626;23;1389,239;
20170626;24;1322,701;
20170627;1;1299,350;
20170627;2;1144,701;
20170627;3;1075,861;
20170627;4;1004,061;
20170627;5;834,286;
20170627;6;705,608;
20170627;7;508,786;
20170627;8;363,423;
20170627;9;473,835;
20170627;10;572,148;
20170627;11;664,786;
20170627;12;694,936;
20170627;13;551,135;
20170627;14;381,746;
20170627;15;285,475;
20170627;16;211,352;
20170627;17;184,046;
20170627;18;148,848;
20170627;19;202,011;
20170627;20;249,084;
20170627;21;349,436;
20170627;22;605,823;
20170627;23;893,314;
20170627;24;1095,613;
20170628;1;1260,499;
20170628;2;1368,404;
20170628;3;1449,426;
20170628;4;1425,993;
20170628;5;1394,939;
20170628;6;1253,926;
20170628;7;1009,497;
20170628;8;722,265;
20170628;9;571,947;
20170628;10;599,464;
20170628;11;668,114;
20170628;12;866,638;
20170628;13;1078,628;
20170628;14;1251,738;
20170628;15;1407,102;
20170628;16;1546,851;
20170628;17;1516,489;
20170628;18;1535,937;
20170628;19;1654,053;
20170628;20;1797,163;
20170628;21;1978,524;
20170628;22;2099,814;
20170628;23;2094,361;
20170628;24;1866,302;
20170629;1;1735,527;
20170629;2;1720,154;
20170629;3;1527,837;
20170629;4;1566,498;
20170629;5;1633,987;
20170629;6;1584,951;
20170629;7;1526,764;
20170629;8;1301,350;
20170629;9;1115,913;
20170629;10;1140,334;
20170629;11;1426,089;
20170629;12;1658,351;
20170629;13;1808,525;
20170629;14;1844,654;
20170629;15;1804,192;
20170629;16;2048,724;
20170629;17;2074,411;
20170629;18;1992,649;
20170629;19;1980,666;
20170629;20;2071,728;
20170629;21;2189,012;
20170629;22;2557,050;
20170629;23;2646,835;
20170629;24;2654,750;
20170630;1;2852,567;
20170630;2;2976,952;
20170630;3;3105,165;
20170630;4;3019,849;
20170630;5;3087,764;
20170630;6;3152,022;
20170630;7;3221,200;
20170630;8;3333,649;
20170630;9;3439,574;
20170630;10;3536,465;
20170630;11;3647,813;
20170630;12;3685,611;
20170630;13;3807,512;
20170630;14;3945,352;
20170630;15;4229,513;
20170630;16;4367,824;
20170630;17;4285,064;
20170630;18;4221,486;
20170630;19;3909,627;
20170630;20;3491,414;
20170630;21;3409,325;
20170630;22;3302,064;
20170630;23;3092,012;
20170630;24;3063,787;
