Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20130701;1;821,400;
20130701;2;795,988;
20130701;3;797,150;
20130701;4;761,050;
20130701;5;731,838;
20130701;6;644,138;
20130701;7;498,125;
20130701;8;398,363;
20130701;9;366,988;
20130701;10;410,625;
20130701;11;489,538;
20130701;12;463,388;
20130701;13;434,675;
20130701;14;454,538;
20130701;15;418,263;
20130701;16;354,475;
20130701;17;309,863;
20130701;18;239,525;
20130701;19;147,963;
20130701;20;105,725;
20130701;21;110,850;
20130701;22;148,350;
20130701;23;257,038;
20130701;24;358,513;
20130702;1;410,888;
20130702;2;468,025;
20130702;3;369,875;
20130702;4;259,513;
20130702;5;249,363;
20130702;6;194,050;
20130702;7;232,025;
20130702;8;137,775;
20130702;9;63,050;
20130702;10;68,100;
20130702;11;155,538;
20130702;12;140,038;
20130702;13;113,113;
20130702;14;131,100;
20130702;15;174,463;
20130702;16;234,275;
20130702;17;196,688;
20130702;18;121,050;
20130702;19;144,663;
20130702;20;221,488;
20130702;21;124,325;
20130702;22;104,950;
20130702;23;100,200;
20130702;24;155,300;
20130703;1;179,075;
20130703;2;213,850;
20130703;3;248,338;
20130703;4;273,400;
20130703;5;284,538;
20130703;6;300,200;
20130703;7;291,413;
20130703;8;210,650;
20130703;9;118,838;
20130703;10;90,588;
20130703;11;120,925;
20130703;12;198,938;
20130703;13;238,188;
20130703;14;277,200;
20130703;15;281,863;
20130703;16;307,875;
20130703;17;331,200;
20130703;18;259,000;
20130703;19;272,038;
20130703;20;407,100;
20130703;21;505,200;
20130703;22;565,363;
20130703;23;607,850;
20130703;24;665,813;
20130704;1;749,850;
20130704;2;663,088;
20130704;3;501,700;
20130704;4;437,950;
20130704;5;534,613;
20130704;6;330,175;
20130704;7;228,688;
20130704;8;163,150;
20130704;9;93,488;
20130704;10;90,238;
20130704;11;131,288;
20130704;12;207,213;
20130704;13;214,288;
20130704;14;198,138;
20130704;15;187,413;
20130704;16;180,838;
20130704;17;241,963;
20130704;18;233,025;
20130704;19;230,625;
20130704;20;265,788;
20130704;21;239,613;
20130704;22;155,838;
20130704;23;163,038;
20130704;24;186,275;
20130705;1;210,475;
20130705;2;208,338;
20130705;3;239,013;
20130705;4;207,538;
20130705;5;139,188;
20130705;6;160,925;
20130705;7;137,363;
20130705;8;89,775;
20130705;9;57,850;
20130705;10;55,225;
20130705;11;71,663;
20130705;12;72,813;
20130705;13;66,725;
20130705;14;121,538;
20130705;15;184,150;
20130705;16;206,150;
20130705;17;249,400;
20130705;18;361,200;
20130705;19;381,788;
20130705;20;353,650;
20130705;21;314,875;
20130705;22;332,375;
20130705;23;327,213;
20130705;24;335,250;
20130706;1;354,725;
20130706;2;371,525;
20130706;3;366,475;
20130706;4;355,938;
20130706;5;339,300;
20130706;6;300,675;
20130706;7;197,350;
20130706;8;107,750;
20130706;9;79,138;
20130706;10;69,175;
20130706;11;105,275;
20130706;12;159,375;
20130706;13;196,313;
20130706;14;219,975;
20130706;15;239,725;
20130706;16;252,825;
20130706;17;279,913;
20130706;18;290,538;
20130706;19;261,588;
20130706;20;187,138;
20130706;21;224,588;
20130706;22;298,800;
20130706;23;286,038;
20130706;24;290,050;
20130707;1;277,663;
20130707;2;256,563;
20130707;3;189,963;
20130707;4;153,938;
20130707;5;149,100;
20130707;6;149,563;
20130707;7;92,663;
20130707;8;36,000;
20130707;9;29,688;
20130707;10;32,863;
20130707;11;50,050;
20130707;12;61,400;
20130707;13;78,775;
20130707;14;103,650;
20130707;15;115,813;
20130707;16;123,425;
20130707;17;119,563;
20130707;18;139,875;
20130707;19;156,438;
20130707;20;156,375;
20130707;21;172,400;
20130707;22;234,113;
20130707;23;341,625;
20130707;24;368,613;
20130708;1;255,300;
20130708;2;163,813;
20130708;3;131,925;
20130708;4;117,663;
20130708;5;128,925;
20130708;6;142,163;
20130708;7;115,063;
20130708;8;36,975;
20130708;9;14,563;
20130708;10;17,375;
20130708;11;28,800;
20130708;12;43,325;
20130708;13;65,863;
20130708;14;91,025;
20130708;15;103,075;
20130708;16;131,650;
20130708;17;167,688;
20130708;18;166,300;
20130708;19;162,638;
20130708;20;165,113;
20130708;21;183,563;
20130708;22;268,888;
20130708;23;289,625;
20130708;24;273,463;
20130709;1;241,713;
20130709;2;161,475;
20130709;3;94,850;
20130709;4;48,063;
20130709;5;32,150;
20130709;6;34,063;
20130709;7;32,600;
20130709;8;24,900;
20130709;9;18,450;
20130709;10;15,300;
20130709;11;13,800;
20130709;12;9,875;
20130709;13;14,688;
20130709;14;29,075;
20130709;15;39,738;
20130709;16;57,275;
20130709;17;68,525;
20130709;18;66,075;
20130709;19;64,575;
20130709;20;50,163;
20130709;21;66,888;
20130709;22;125,050;
