Date,Time,Total_Wind_Power(MWh)
20140501,1,212.475
20140501,2,297.475
20140501,3,376.625
20140501,4,416.725
20140501,5,437.750
20140501,6,481.000
20140501,7,551.025
20140501,8,532.988
20140501,9,426.025
20140501,10,415.813
20140501,11,475.888
20140501,12,610.825
20140501,13,762.888
20140501,14,1000.550
20140501,15,1251.113
20140501,16,1316.375
20140501,17,1391.888
20140501,18,1590.413
20140501,19,1599.575
20140501,20,1354.563
20140501,21,1048.788
20140501,22,1002.200
20140501,23,978.925
20140501,0,928.450
20140502,1,940.450
20140502,2,921.425
20140502,3,903.438
20140502,4,859.700
20140502,5,825.588
20140502,6,751.438
20140502,7,625.675
20140502,8,708.800
20140502,9,799.213
20140502,10,895.425
20140502,11,927.063
20140502,12,890.538
20140502,13,904.138
20140502,14,1014.538
20140502,15,1123.013
20140502,16,1127.913
20140502,17,1103.638
20140502,18,1057.013
20140502,19,887.763
20140502,20,752.725
20140502,21,620.150
20140502,22,604.450
20140502,23,653.675
20140502,0,734.050
20140503,1,830.725
20140503,2,801.225
20140503,3,783.363
20140503,4,770.513
20140503,5,762.038
20140503,6,751.888
20140503,7,744.263
20140503,8,552.113
20140503,9,445.450
20140503,10,455.500
20140503,11,431.300
20140503,12,398.438
20140503,13,411.013
20140503,14,406.300
20140503,15,418.750
20140503,16,428.138
20140503,17,388.250
20140503,18,300.013
20140503,19,203.488
20140503,20,177.088
20140503,21,205.575
20140503,22,255.575
20140503,23,319.925
20140503,0,384.100
20140504,1,469.388
20140504,2,553.188
20140504,3,601.438
20140504,4,568.750
20140504,5,583.613
20140504,6,735.975
20140504,7,750.663
20140504,8,770.438
20140504,9,753.413
20140504,10,830.625
20140504,11,983.575
20140504,12,1078.013
20140504,13,1091.800
20140504,14,1065.450
20140504,15,1015.738
20140504,16,939.263
20140504,17,989.113
20140504,18,990.050
20140504,19,770.025
20140504,20,590.688
20140504,21,519.375
20140504,22,593.088
20140504,23,658.200
20140504,0,643.813
20140505,1,601.275
20140505,2,548.550
20140505,3,445.163
20140505,4,340.800
20140505,5,289.775
20140505,6,214.988
20140505,7,145.600
20140505,8,84.563
20140505,9,110.450
20140505,10,127.625
20140505,11,187.400
