Date,Time,Total_Wind_Power(MWh)
20140201,1,1938.213
20140201,2,2055.663
20140201,3,2007.563
20140201,4,1912.438
20140201,5,1973.975
20140201,6,2043.888
20140201,7,2059.563
20140201,8,1992.463
20140201,9,2086.350
20140201,10,2155.388
20140201,11,1990.050
20140201,12,1985.763
20140201,13,2037.138
20140201,14,2047.575
20140201,15,2182.200
20140201,16,2327.725
20140201,17,2465.688
20140201,18,2394.125
20140201,19,2305.013
20140201,20,2196.425
20140201,21,2087.800
20140201,22,2001.250
20140201,23,1860.413
20140201,0,1740.138
20140202,1,1673.913
20140202,2,1606.275
20140202,3,1519.563
20140202,4,1455.113
20140202,5,1319.688
20140202,6,1249.038
20140202,7,1248.863
20140202,8,1161.563
20140202,9,1009.700
20140202,10,923.238
20140202,11,742.263
20140202,12,632.888
20140202,13,573.063
20140202,14,497.050
20140202,15,476.163
20140202,16,463.913
20140202,17,487.675
20140202,18,504.088
20140202,19,486.525
20140202,20,515.363
20140202,21,553.363
20140202,22,500.388
20140202,23,408.513
20140202,0,315.388
20140203,1,297.925
20140203,2,265.413
20140203,3,277.000
20140203,4,281.925
20140203,5,249.100
20140203,6,265.475
20140203,7,269.300
20140203,8,277.188
20140203,9,273.575
20140203,10,207.525
20140203,11,142.150
20140203,12,147.625
20140203,13,218.400
20140203,14,338.475
20140203,15,510.550
20140203,16,709.863
20140203,17,933.975
20140203,18,1269.163
20140203,19,1587.150
20140203,20,1765.788
20140203,21,1918.500
20140203,22,1925.650
20140203,23,1770.000
20140203,0,1698.888
20140204,1,1514.088
20140204,2,1414.025
20140204,3,1314.813
20140204,4,1476.588
20140204,5,1586.013
20140204,6,1561.200
20140204,7,1534.138
20140204,8,1623.350
20140204,9,1507.663
20140204,10,1206.688
20140204,11,955.175
20140204,12,748.713
20140204,13,704.950
20140204,14,676.838
20140204,15,732.550
20140204,16,772.425
20140204,17,975.100
20140204,18,1257.388
20140204,19,1386.400
20140204,20,1385.225
20140204,21,1254.075
20140204,22,1185.325
20140204,23,1156.588
20140204,0,1152.363
20140205,1,1068.438
20140205,2,1047.338
20140205,3,942.413
20140205,4,896.613
20140205,5,898.150
20140205,6,1047.588
20140205,7,1088.325
20140205,8,1193.125
20140205,9,1155.950
20140205,10,978.138
20140205,11,801.000
20140205,12,703.225
20140205,13,747.188
20140205,14,738.600
20140205,15,831.238
20140205,16,984.475
20140205,17,1212.075
20140205,18,1464.750
20140205,19,1578.200
20140205,20,1620.488
20140205,21,1565.300
20140205,22,1535.675
20140205,23,1477.863
20140205,0,1344.925
20140206,1,1236.738
20140206,2,1284.150
20140206,3,1330.650
20140206,4,1171.988
20140206,5,1171.725
20140206,6,1169.950
20140206,7,1219.325
20140206,8,1222.838
20140206,9,1091.938
20140206,10,946.650
20140206,11,735.275
20140206,12,599.400
20140206,13,590.400
20140206,14,610.763
20140206,15,593.363
20140206,16,641.525
20140206,17,820.388
20140206,18,964.900
20140206,19,1144.150
20140206,20,1172.513
20140206,21,1178.038
20140206,22,1046.738
20140206,23,978.175
20140206,0,930.688
20140207,1,1005.263
20140207,2,1014.775
20140207,3,1080.838
20140207,4,1303.463
20140207,5,1446.538
20140207,6,1515.838
20140207,7,1693.663
20140207,8,1960.300
20140207,9,2033.588
20140207,10,1931.938
20140207,11,1887.275
20140207,12,1919.250
20140207,13,1869.438
20140207,14,1896.363
20140207,15,1984.700
20140207,16,2103.200
20140207,17,2240.275
20140207,18,2492.450
20140207,19,2545.600
20140207,20,2546.600
20140207,21,2517.250
20140207,22,2459.175
20140207,23,2521.938
20140207,0,2542.463
20140208,1,2472.688
20140208,2,2348.850
20140208,3,2345.700
20140208,4,2211.175
20140208,5,1915.000
20140208,6,1692.213
20140208,7,1548.550
20140208,8,1411.600
20140208,9,1182.575
20140208,10,936.425
20140208,11,740.800
20140208,12,596.575
20140208,13,605.425
20140208,14,712.638
20140208,15,765.213
20140208,16,991.175
20140208,17,1401.788
20140208,18,1832.313
20140208,19,2087.513
20140208,20,2147.125
20140208,21,2108.763
20140208,22,1871.788
20140208,23,1634.538
20140208,0,1417.675
20140209,1,1269.600
20140209,2,1157.625
20140209,3,1226.700
20140209,4,1273.325
20140209,5,1304.763
20140209,6,1308.225
20140209,7,1347.800
20140209,8,1407.150
20140209,9,1365.675
20140209,10,1229.675
20140209,11,988.725
20140209,12,865.500
20140209,13,787.363
20140209,14,593.838
20140209,15,620.875
20140209,16,624.800
20140209,17,649.113
20140209,18,772.288
20140209,19,875.375
20140209,20,961.113
20140209,21,965.013
20140209,22,950.738
20140209,23,901.075
20140209,0,813.225
20140210,1,751.913
20140210,2,760.963
20140210,3,782.775
20140210,4,741.988
20140210,5,696.300
20140210,6,652.625
20140210,7,566.925
20140210,8,557.575
20140210,9,491.213
20140210,10,301.250
20140210,11,116.000
20140210,12,62.563
20140210,13,107.038
20140210,14,150.788
20140210,15,220.063
20140210,16,237.000
20140210,17,326.738
20140210,18,531.013
20140210,19,763.150
20140210,20,1069.563
20140210,21,1282.900
20140210,22,1321.500
20140210,23,1424.550
20140210,0,1555.825
20140211,1,1605.200
20140211,2,1566.225
20140211,3,1565.213
20140211,4,1619.413
20140211,5,1565.575
20140211,6,1428.863
20140211,7,1399.663
20140211,8,1558.550
20140211,9,1524.950
20140211,10,1400.888
20140211,11,1200.050
20140211,12,1188.938
20140211,13,1197.175
20140211,14,1114.700
20140211,15,1040.075
20140211,16,1069.488
20140211,17,1235.150
20140211,18,1286.225
20140211,19,1408.938
20140211,20,1493.375
20140211,21,1608.738
20140211,22,1623.313
20140211,23,1591.975
20140211,0,1574.225
20140212,1,1455.375
20140212,2,1297.325
20140212,3,1265.400
20140212,4,1171.800
20140212,5,985.525
20140212,6,942.413
20140212,7,920.175
20140212,8,904.488
20140212,9,717.150
20140212,10,486.938
20140212,11,302.263
20140212,12,177.813
20140212,13,231.775
20140212,14,277.263
20140212,15,264.425
20140212,16,321.850
20140212,17,425.563
20140212,18,409.250
20140212,19,494.663
20140212,20,518.963
20140212,21,600.813
20140212,22,656.913
20140212,23,666.488
20140212,0,723.200
20140213,1,795.688
20140213,2,779.075
20140213,3,852.963
20140213,4,959.375
20140213,5,1080.575
20140213,6,1440.563
20140213,7,1745.063
20140213,8,1738.225
20140213,9,1793.875
20140213,10,1546.638
20140213,11,1295.975
20140213,12,1137.925
20140213,13,1030.813
20140213,14,833.638
20140213,15,686.938
20140213,16,629.000
20140213,17,765.150
20140213,18,1100.000
20140213,19,1236.638
20140213,20,1254.200
20140213,21,1198.400
20140213,22,1267.113
20140213,23,1270.650
20140213,0,1243.100
20140214,1,1348.013
20140214,2,1266.625
20140214,3,1324.588
20140214,4,1283.838
20140214,5,1312.775
20140214,6,1314.800
20140214,7,1384.763
20140214,8,1309.650
20140214,9,1338.000
20140214,10,1511.663
20140214,11,1575.025
20140214,12,1513.775
20140214,13,1552.238
20140214,14,1450.688
20140214,15,1285.138
20140214,16,876.500
20140214,17,698.088
20140214,18,585.963
20140214,19,507.913
20140214,20,548.588
20140214,21,575.175
20140214,22,624.425
20140214,23,663.375
20140214,0,755.100
20140215,1,1050.313
20140215,2,1218.625
20140215,3,1366.600
20140215,4,1613.000
20140215,5,1874.875
20140215,6,2079.038
20140215,7,2354.375
20140215,8,2537.688
20140215,9,2521.588
20140215,10,2473.863
20140215,11,2529.450
20140215,12,2338.863
