Date,Time,Total_Wind_Power(MWh)
20170701,1,3043.861
20170701,2,2948.166
20170701,3,2818.514
20170701,4,2805.950
20170701,5,2667.728
20170701,6,2450.211
20170701,7,2217.514
20170701,8,1993.887
20170701,9,1969.838
20170701,10,2160.700
20170701,11,2487.451
20170701,12,2600.664
20170701,13,2770.362
20170701,14,2789.249
20170701,15,2792.574
20170701,16,2672.825
20170701,17,2456.549
20170701,18,2289.337
20170701,19,2020.700
20170701,20,1986.239
20170701,21,1948.340
20170701,22,2063.152
20170701,23,2212.079
20170701,0,2254.566
20170702,1,2235.387
20170702,2,2437.197
20170702,3,2483.374
20170702,4,2322.061
20170702,5,2236.940
20170702,6,2181.700
20170702,7,2141.415
20170702,8,2217.099
20170702,9,2455.765
20170702,10,2678.876
20170702,11,2784.092
20170702,12,2938.242
20170702,13,3179.537
20170702,14,3381.666
20170702,15,3356.339
20170702,16,3371.890
20170702,17,3145.853
20170702,18,2821.814
20170702,19,2593.116
20170702,20,2243.876
20170702,21,2112.439
20170702,22,2282.142
20170702,23,2219.224
20170702,0,2263.603
20170703,1,2312.040
20170703,2,2442.614
20170703,3,2379.690
20170703,4,2328.560
20170703,5,2322.541
20170703,6,2345.302
20170703,7,2220.639
20170703,8,2241.549
20170703,9,2437.899
20170703,10,2690.088
20170703,11,2874.313
20170703,12,2841.653
20170703,13,2875.237
20170703,14,2884.651
20170703,15,2823.327
20170703,16,2712.000
20170703,17,2314.841
20170703,18,1975.546
20170703,19,1529.751
20170703,20,1254.249
20170703,21,950.574
20170703,22,1187.650
20170703,23,1390.542
20170703,0,1761.452
20170704,1,2251.141
20170704,2,2418.799
20170704,3,2453.550
20170704,4,2236.110
20170704,5,2154.026
20170704,6,2217.638
20170704,7,2126.838
20170704,8,1984.402
20170704,9,2052.092
20170704,10,2368.163
20170704,11,2688.940
20170704,12,2994.140
20170704,13,3149.136
20170704,14,3366.898
20170704,15,3409.562
20170704,16,3550.225
20170704,17,3328.289
20170704,18,2935.188
20170704,19,2402.315
20170704,20,1847.215
20170704,21,1326.814
20170704,22,1286.760
20170704,23,1374.339
20170704,0,1382.864
