Date,Time,Total_Wind_Power(MWh)
20121101,1,1119.138
20121101,2,1110.975
20121101,3,1176.463
20121101,4,1274.825
20121101,5,1332.063
20121101,6,1434.125
20121101,7,1461.613
20121101,8,1514.588
20121101,9,1537.775
20121101,10,1453.813
20121101,11,1492.263
20121101,12,1363.713
20121101,13,1264.125
20121101,14,1290.738
20121101,15,1419.963
20121101,16,1568.888
20121101,17,1613.575
20121101,18,1533.463
20121101,19,1443.138
20121101,20,1323.425
20121101,21,1208.375
20121101,22,1148.513
20121101,23,1062.425
20121101,0,1003.950
20121102,1,968.825
20121102,2,940.300
20121102,3,904.575
20121102,4,835.900
20121102,5,766.838
20121102,6,747.025
20121102,7,810.138
20121102,8,791.950
20121102,9,688.100
20121102,10,528.725
20121102,11,475.775
20121102,12,526.825
20121102,13,563.463
20121102,14,509.738
20121102,15,475.563
20121102,16,464.738
20121102,17,505.375
20121102,18,655.588
20121102,19,701.763
20121102,20,719.738
20121102,21,656.263
20121102,22,703.688
20121102,23,781.713
20121102,0,770.313
20121103,1,760.788
20121103,2,817.575
20121103,3,849.763
20121103,4,839.538
20121103,5,747.763
20121103,6,757.613
20121103,7,824.400
20121103,8,872.238
20121103,9,1023.838
20121103,10,1163.238
20121103,11,1111.525
20121103,12,1029.675
20121103,13,985.150
20121103,14,809.688
20121103,15,547.675
20121103,16,486.475
20121103,17,475.325
20121103,18,669.513
20121103,19,742.275
20121103,20,736.250
20121103,21,742.925
20121103,22,822.413
20121103,23,917.800
20121103,0,1008.525
20121104,1,1041.763
20121104,2,980.650
20121104,3,1138.663
20121104,4,1122.975
20121104,5,1099.625
20121104,6,1005.488
20121104,7,934.788
20121104,8,899.850
20121104,9,713.725
20121104,10,647.813
20121104,11,623.500
20121104,12,486.588
20121104,13,417.188
20121104,14,286.000
20121104,15,211.038
20121104,16,206.575
20121104,17,301.025
20121104,18,459.113
20121104,19,583.563
20121104,20,593.275
20121104,21,736.188
20121104,22,745.950
20121104,23,750.413
20121104,0,734.825
20121105,1,729.625
20121105,2,682.525
20121105,3,548.813
20121105,4,607.850
20121105,5,653.850
20121105,6,655.813
20121105,7,682.475
20121105,8,716.613
20121105,9,706.713
20121105,10,702.075
20121105,11,744.888
20121105,12,725.813
20121105,13,760.163
20121105,14,799.900
20121105,15,725.463
20121105,16,658.588
20121105,17,635.763
20121105,18,689.400
20121105,19,757.613
20121105,20,829.763
20121105,21,910.600
20121105,22,1020.275
20121105,23,1021.563
20121105,0,1100.825
20121106,1,1082.950
20121106,2,1012.588
20121106,3,1050.725
20121106,4,1161.725
20121106,5,1264.013
20121106,6,1258.250
20121106,7,1227.800
20121106,8,1187.013
20121106,9,1139.775
20121106,10,1141.450
20121106,11,1082.313
20121106,12,1166.138
20121106,13,1251.688
20121106,14,1290.800
20121106,15,1201.738
20121106,16,1131.975
20121106,17,1159.725
20121106,18,1119.100
20121106,19,1209.613
20121106,20,1392.513
20121106,21,1521.050
20121106,22,1507.025
20121106,23,1562.450
20121106,0,1626.913
20121107,1,1736.688
20121107,2,1834.175
20121107,3,1871.100
20121107,4,1874.225
20121107,5,1895.075
20121107,6,1911.250
20121107,7,1890.150
20121107,8,1828.763
20121107,9,1822.513
20121107,10,1756.725
20121107,11,1755.788
20121107,12,1750.825
20121107,13,1702.463
20121107,14,1630.263
20121107,15,1526.700
20121107,16,1487.563
20121107,17,1341.000
20121107,18,1252.825
20121107,19,1290.025
20121107,20,1475.763
20121107,21,1562.625
20121107,22,1584.000
20121107,23,1660.713
20121107,0,1663.225
20121108,1,1635.263
20121108,2,1764.650
20121108,3,1792.138
20121108,4,1832.475
20121108,5,1765.750
20121108,6,1722.550
20121108,7,1666.300
20121108,8,1556.963
20121108,9,1508.725
20121108,10,1498.013
20121108,11,1392.513
20121108,12,1420.500
20121108,13,1419.375
20121108,14,1331.275
20121108,15,1291.525
20121108,16,1248.600
20121108,17,1309.738
20121108,18,1295.125
20121108,19,1310.475
20121108,20,1288.250
20121108,21,1332.325
20121108,22,1346.863
20121108,23,1304.913
20121108,0,1208.975
20121109,1,1160.750
20121109,2,1035.200
20121109,3,936.738
20121109,4,840.700
20121109,5,776.325
20121109,6,738.075
20121109,7,672.188
20121109,8,546.788
20121109,9,497.700
20121109,10,485.600
20121109,11,463.138
20121109,12,419.050
20121109,13,326.438
20121109,14,259.125
20121109,15,183.638
20121109,16,180.950
20121109,17,182.963
20121109,18,173.175
20121109,19,177.013
20121109,20,193.475
20121109,21,243.613
20121109,22,239.950
20121109,23,248.063
