Date,Time,Total_Wind_Power(MWh)
20150101,1,1415.065
20150101,2,1440.421
20150101,3,1444.425
20150101,4,1509.135
20150101,5,1548.331
20150101,6,1618.571
20150101,7,1660.386
20150101,8,1786.571
20150101,9,1866.695
20150101,10,1891.923
20150101,11,1853.64
20150101,12,1932.161
20150101,13,1963.515
20150101,14,1922.167
20150101,15,1853.867
20150101,16,1811.967
20150101,17,1800.101
20150101,18,1870.326
20150101,19,1919.237
20150101,20,1969.041
20150101,21,2017.609
20150101,22,2116.715
20150101,23,2200.645
20150101,0,2285.53
20150102,1,2384.263
20150102,2,2481.975
20150102,3,2556.375
20150102,4,2825.388
20150102,5,3006.45
20150102,6,3114.638
20150102,7,3197.1
20150102,8,3216.213
20150102,9,3274.388
20150102,10,3345.038
20150102,11,3372.15
20150102,12,3363.538
20150102,13,3284.613
20150102,14,3313.938
20150102,15,3321.75
20150102,16,3329.463
20150102,17,3404.463
20150102,18,3476.35
20150102,19,3533.213
20150102,20,3537.875
20150102,21,3554.938
20150102,22,3540.888
20150102,23,3515.913
20150102,0,3500.188
20150103,1,3497.863
20150103,2,3485.688
20150103,3,3515.688
20150103,4,3508.675
20150103,5,3489.913
20150103,6,3451.65
20150103,7,3453.088
20150103,8,3481.425
20150103,9,3493.563
20150103,10,3474.725
20150103,11,3466.238
20150103,12,3491.638
20150103,13,3484.563
20150103,14,3497.7
20150103,15,3483.875
20150103,16,3458.563
20150103,17,3361.125
20150103,18,3253.888
20150103,19,3190.038
20150103,20,3243.525
20150103,21,3169.463
20150103,22,3121.45
20150103,23,3011.338
20150103,0,2975.675
20150104,1,2912.575
20150104,2,2917.125
20150104,3,2908.213
20150104,4,2938.363
20150104,5,3024.513
20150104,6,3150.313
20150104,7,3195.4
20150104,8,3213.438
20150104,9,3254.125
20150104,10,3297.9
20150104,11,3348.025
20150104,12,3423.675
20150104,13,3462.25
20150104,14,3501.913
20150104,15,3442.7
20150104,16,3415.238
20150104,17,3369.588
20150104,18,3334.138
20150104,19,3339.85
20150104,20,3323.75
20150104,21,3221.7
20150104,22,3141.175
20150104,23,3049.225
20150104,0,2925.25
20150105,1,2718.788
20150105,2,2577.688
20150105,3,2498.325
20150105,4,2352.825
20150105,5,2297.375
20150105,6,2182.1
20150105,7,2025.025
20150105,8,1811.2
20150105,9,1632.488
20150105,10,1604.325
20150105,11,1582.488
20150105,12,1674.238
20150105,13,1791.688
20150105,14,1700.363
20150105,15,1569.825
20150105,16,1538.713
20150105,17,1616.563
20150105,18,1671.4
20150105,19,1801.7
20150105,20,1680.65
20150105,21,1414.975
20150105,22,1306.85
20150105,23,1286.975
20150105,0,1187.213
20150106,1,1074.5
20150106,2,966.213
20150106,3,808.688
20150106,4,654.0
20150106,5,588.563
20150106,6,475.788
20150106,7,414.888
20150106,8,422.713
20150106,9,453.288
20150106,10,420.8
20150106,11,295.963
20150106,12,234.088
20150106,13,218.888
20150106,14,201.125
20150106,15,270.875
20150106,16,360.638
20150106,17,523.725
20150106,18,723.263
20150106,19,990.913
20150106,20,1197.1
20150106,21,1500.513
20150106,22,1723.588
20150106,23,1888.875
20150106,0,1974.45
20150107,1,2009.0
20150107,2,2137.388
20150107,3,2126.063
20150107,4,2182.875
