Date,Time,Total_Wind_Power(MWh)
20150801,1,528.288
20150801,2,536.475
20150801,3,532.188
20150801,4,507.913
20150801,5,522.95
20150801,6,499.013
20150801,7,384.725
20150801,8,297.625
20150801,9,172.713
20150801,10,226.1
20150801,11,254.238
20150801,12,188.563
20150801,13,133.363
20150801,14,115.613
20150801,15,104.138
20150801,16,101.35
20150801,17,123.438
20150801,18,157.363
20150801,19,166.613
20150801,20,206.95
20150801,21,456.138
20150801,22,885.363
20150801,23,1101.163
20150801,0,1231.563
20150802,1,1338.688
20150802,2,1329.738
20150802,3,1234.925
20150802,4,1267.1
20150802,5,1223.288
20150802,6,1055.675
20150802,7,856.675
20150802,8,449.163
20150802,9,159.713
20150802,10,138.963
20150802,11,185.413
20150802,12,245.575
20150802,13,241.275
20150802,14,179.225
20150802,15,152.263
20150802,16,135.088
20150802,17,127.525
20150802,18,112.925
20150802,19,122.938
20150802,20,175.538
20150802,21,365.575
20150802,22,595.1
20150802,23,758.538
20150802,0,768.975
20150803,1,639.725
20150803,2,608.475
20150803,3,572.963
20150803,4,516.425
20150803,5,416.7
20150803,6,340.363
20150803,7,251.788
20150803,8,132.863
20150803,9,38.588
20150803,10,11.2
20150803,11,8.913
20150803,12,16.325
20150803,13,27.5
20150803,14,47.213
20150803,15,104.588
20150803,16,126.325
20150803,17,152.325
20150803,18,170.688
20150803,19,235.713
20150803,20,273.888
20150803,21,459.238
20150803,22,765.575
20150803,23,1038.55
20150803,0,1118.113
20150804,1,1147.238
20150804,2,1041.863
20150804,3,924.9
20150804,4,849.325
20150804,5,777.363
20150804,6,756.05
20150804,7,746.563
20150804,8,495.088
20150804,9,191.625
20150804,10,139.85
20150804,11,267.238
20150804,12,459.55
20150804,13,555.888
20150804,14,594.45
20150804,15,622.2
20150804,16,682.013
20150804,17,652.088
20150804,18,546.925
20150804,19,523.925
20150804,20,559.975
20150804,21,875.275
20150804,22,1321.15
20150804,23,1641.313
20150804,0,1936.263
20150805,1,1908.175
20150805,2,1664.925
20150805,3,1366.163
20150805,4,1159.138
20150805,5,918.188
20150805,6,745.338
20150805,7,645.438
20150805,8,508.225
20150805,9,532.6
20150805,10,588.663
20150805,11,578.275
20150805,12,580.6
20150805,13,432.713
20150805,14,375.563
20150805,15,358.238
20150805,16,331.0
20150805,17,451.813
20150805,18,506.125
20150805,19,460.275
20150805,20,433.388
20150805,21,485.063
20150805,22,504.413
20150805,23,470.075
20150805,0,453.088
20150806,1,455.063
20150806,2,482.863
20150806,3,437.538
20150806,4,435.638
20150806,5,394.113
20150806,6,355.625
20150806,7,319.775
20150806,8,146.525
20150806,9,52.288
20150806,10,49.413
20150806,11,53.35
20150806,12,61.15
20150806,13,51.85
20150806,14,66.763
20150806,15,91.563
20150806,16,121.213
20150806,17,121.963
20150806,18,138.05
20150806,19,165.763
20150806,20,262.25
20150806,21,469.55
20150806,22,690.15
20150806,23,894.35
20150806,0,933.575
20150807,1,975.338
20150807,2,941.438
20150807,3,912.325
20150807,4,846.55
20150807,5,818.625
20150807,6,860.038
20150807,7,840.475
20150807,8,633.425
20150807,9,280.425
20150807,10,169.413
20150807,11,156.038
20150807,12,178.688
20150807,13,219.825
20150807,14,195.188
20150807,15,168.113
20150807,16,165.463
20150807,17,178.475
20150807,18,229.375
20150807,19,273.975
20150807,20,453.125
20150807,21,740.963
20150807,22,1055.738
20150807,23,1134.5
20150807,0,1164.025
20150808,1,1207.063
20150808,2,1188.85
20150808,3,1157.425
20150808,4,860.4
20150808,5,678.188
20150808,6,678.513
20150808,7,529.413
20150808,8,323.463
20150808,9,131.963
20150808,10,193.263
20150808,11,334.438
20150808,12,411.4
20150808,13,329.9
20150808,14,311.775
20150808,15,307.95
20150808,16,307.775
20150808,17,315.388
20150808,18,403.6
20150808,19,543.15
20150808,20,767.788
20150808,21,947.763
20150808,22,903.825
20150808,23,973.575
20150808,0,1196.713
20150809,1,1414.65
20150809,2,1138.288
20150809,3,1106.763
20150809,4,974.025
20150809,5,851.338
20150809,6,710.6
20150809,7,542.838
20150809,8,490.113
20150809,9,393.313
20150809,10,273.85
20150809,11,216.3
20150809,12,180.488
20150809,13,183.863
20150809,14,248.538
20150809,15,299.1
20150809,16,355.225
20150809,17,391.888
20150809,18,462.9
20150809,19,492.175
20150809,20,600.3
20150809,21,623.588
20150809,22,670.338
20150809,23,704.588
20150809,0,624.563
20150810,1,534.873
20150810,2,513.922
20150810,3,498.285
20150810,4,446.648
20150810,5,392.599
20150810,6,374.272
20150810,7,354.434
20150810,8,234.122
20150810,9,99.999
20150810,10,46.698
20150810,11,62.334
20150810,12,99.245
20150810,13,127.009
20150810,14,116.271
20150810,15,127.622
20150810,16,178.81
20150810,17,244.011
20150810,18,326.55
20150810,19,410.651
20150810,20,521.427
20150810,21,793.442
20150810,22,1098.301
20150810,23,1232.8
20150810,0,1206.165
20150811,1,1224.162
20150811,2,1178.711
20150811,3,1069.849
20150811,4,1041.251
20150811,5,912.524
20150811,6,813.763
20150811,7,729.274
20150811,8,452.511
20150811,9,156.159
20150811,10,76.92
20150811,11,82.032
20150811,12,97.359
20150811,13,86.933
20150811,14,64.421
20150811,15,66.521
20150811,16,86.844
20150811,17,139.095
20150811,18,211.183
20150811,19,346.397
20150811,20,387.975
20150811,21,593.837
20150811,22,762.453
20150811,23,613.575
20150811,0,477.283
20150812,1,515.647
20150812,2,475.185
20150812,3,440.937
20150812,4,297.486
20150812,5,189.546
20150812,6,157.123
20150812,7,151.847
20150812,8,138.683
20150812,9,96.796
20150812,10,39.635
20150812,11,51.648
20150812,12,83.509
20150812,13,120.948
