Date,Time,Total_Wind_Power(MWh)
20150301,1,674.825
20150301,2,798.6
20150301,3,902.038
20150301,4,1034.163
20150301,5,1281.125
20150301,6,1510.175
20150301,7,1712.725
20150301,8,1729.5
20150301,9,1700.038
20150301,10,1566.088
20150301,11,1823.638
20150301,12,2169.213
20150301,13,2388.7
20150301,14,2419.288
20150301,15,2364.088
20150301,16,2294.075
20150301,17,2086.8
20150301,18,2112.25
20150301,19,2098.2
20150301,20,1953.238
20150301,21,1922.275
20150301,22,1773.538
20150301,23,1540.338
20150301,0,1378.238
20150302,1,1342.0
20150302,2,1322.613
20150302,3,1393.2
20150302,4,1357.7
20150302,5,1234.513
20150302,6,1313.763
20150302,7,1319.975
20150302,8,1426.288
20150302,9,1396.45
20150302,10,1433.988
20150302,11,1619.088
20150302,12,1915.425
20150302,13,1945.588
20150302,14,2406.263
20150302,15,2865.525
20150302,16,2896.988
20150302,17,2675.313
20150302,18,2878.413
20150302,19,2822.813
20150302,20,2863.788
20150302,21,3017.638
20150302,22,2980.663
20150302,23,2869.713
20150302,0,2845.3
20150303,1,2826.488
20150303,2,2802.075
20150303,3,2775.738
20150303,4,2762.113
20150303,5,2816.263
20150303,6,2767.75
20150303,7,2862.55
20150303,8,2819.463
20150303,9,2694.425
20150303,10,2761.988
20150303,11,2958.9
20150303,12,3027.55
20150303,13,3109.838
20150303,14,3127.025
20150303,15,3005.063
20150303,16,2608.85
20150303,17,2293.763
20150303,18,1881.85
20150303,19,1616.863
20150303,20,1527.863
20150303,21,1683.6
20150303,22,1858.175
20150303,23,1845.075
20150303,0,1612.338
20150304,1,1617.175
20150304,2,1782.688
20150304,3,1916.025
20150304,4,2103.288
20150304,5,2281.038
20150304,6,2132.575
20150304,7,2142.638
20150304,8,2408.75
20150304,9,2473.375
20150304,10,2444.45
20150304,11,2493.4
20150304,12,2534.175
20150304,13,2459.35
20150304,14,2342.925
20150304,15,2087.375
20150304,16,1918.45
20150304,17,1564.375
20150304,18,1375.713
20150304,19,1109.2
20150304,20,1084.125
20150304,21,1262.263
20150304,22,1360.288
20150304,23,1231.088
20150304,0,1207.188
20150305,1,1089.813
20150305,2,939.713
20150305,3,804.088
20150305,4,680.9
20150305,5,607.7
20150305,6,608.613
20150305,7,621.613
20150305,8,607.85
20150305,9,598.05
20150305,10,615.85
20150305,11,584.438
20150305,12,626.075
20150305,13,642.525
20150305,14,692.95
20150305,15,750.513
20150305,16,687.388
20150305,17,521.313
20150305,18,470.875
20150305,19,535.613
20150305,20,475.8
20150305,21,493.688
20150305,22,451.463
20150305,23,411.113
20150305,0,379.613
20150306,1,376.763
20150306,2,308.65
20150306,3,242.975
20150306,4,267.313
20150306,5,321.1
20150306,6,370.813
20150306,7,466.788
20150306,8,550.963
20150306,9,537.738
20150306,10,538.25
20150306,11,514.6
20150306,12,537.2
20150306,13,656.363
20150306,14,683.1
20150306,15,759.863
20150306,16,797.475
20150306,17,795.125
20150306,18,917.25
20150306,19,1081.625
20150306,20,1204.388
20150306,21,1314.225
20150306,22,1228.213
20150306,23,1190.263
20150306,0,1107.575
20150307,1,1048.375
20150307,2,1014.363
20150307,3,915.338
20150307,4,788.988
20150307,5,731.338
20150307,6,691.338
20150307,7,679.9
20150307,8,723.238
20150307,9,713.15
20150307,10,794.15
