Date,Time,Total_Wind_Power(MWh)
20150401,1,3267.775
20150401,2,3361.3
20150401,3,3326.0
20150401,4,3273.063
20150401,5,3260.738
20150401,6,3118.475
20150401,7,3096.513
20150401,8,3081.55
20150401,9,3064.113
20150401,10,3209.3
20150401,11,3318.013
20150401,12,3490.413
20150401,13,3469.05
20150401,14,3595.025
20150401,15,3637.388
20150401,16,3429.638
20150401,17,3512.338
20150401,18,3411.2
20150401,19,3325.575
20150401,20,3152.7
20150401,21,3283.825
20150401,22,3376.688
20150401,23,3368.363
20150401,0,3421.3
20150402,1,3322.825
20150402,2,3320.85
20150402,3,3190.9
20150402,4,3044.038
20150402,5,2910.788
20150402,6,2757.863
20150402,7,2264.613
20150402,8,1813.163
20150402,9,1560.963
20150402,10,1495.888
20150402,11,1409.338
20150402,12,1259.338
20150402,13,1402.55
20150402,14,1443.175
20150402,15,1414.925
20150402,16,1498.738
20150402,17,1495.738
20150402,18,1463.763
20150402,19,1411.475
20150402,20,1303.45
20150402,21,1296.675
20150402,22,1430.05
20150402,23,1604.513
20150402,0,1700.925
20150403,1,1741.125
20150403,2,1735.438
20150403,3,1626.713
20150403,4,1573.125
20150403,5,1629.363
20150403,6,1710.888
20150403,7,1674.563
20150403,8,1663.663
20150403,9,1753.65
20150403,10,1857.213
20150403,11,1893.238
20150403,12,1957.563
20150403,13,1946.85
20150403,14,1954.363
20150403,15,1950.663
20150403,16,1765.1
20150403,17,1601.238
20150403,18,1473.75
20150403,19,1351.713
20150403,20,1020.913
20150403,21,979.4
20150403,22,941.875
20150403,23,1012.863
20150403,0,915.638
20150404,1,902.9
20150404,2,828.113
20150404,3,791.925
20150404,4,751.675
20150404,5,637.088
20150404,6,582.45
20150404,7,537.0
20150404,8,436.588
20150404,9,331.038
20150404,10,288.438
20150404,11,349.288
20150404,12,480.625
20150404,13,793.625
20150404,14,1171.25
20150404,15,984.788
20150404,16,1107.288
20150404,17,973.488
20150404,18,948.175
20150404,19,892.75
20150404,20,619.425
20150404,21,549.75
20150404,22,624.25
20150404,23,676.513
20150404,0,753.625
20150405,1,774.538
20150405,2,864.688
20150405,3,952.338
20150405,4,941.15
20150405,5,870.138
20150405,6,755.8
20150405,7,797.763
20150405,8,842.625
20150405,9,833.463
20150405,10,927.938
20150405,11,1071.888
20150405,12,1148.563
20150405,13,1125.875
20150405,14,1279.813
20150405,15,1279.775
20150405,16,1387.488
20150405,17,1476.9
20150405,18,1296.65
20150405,19,1013.438
20150405,20,944.138
20150405,21,894.788
20150405,22,900.463
20150405,23,808.225
20150405,0,799.288
20150406,1,663.75
20150406,2,597.638
20150406,3,549.35
20150406,4,528.363
20150406,5,609.55
20150406,6,627.488
20150406,7,581.988
20150406,8,567.838
20150406,9,541.65
20150406,10,717.25
20150406,11,829.5
20150406,12,750.75
20150406,13,773.375
20150406,14,818.138
20150406,15,936.5
20150406,16,851.6
20150406,17,916.375
20150406,18,855.0
20150406,19,718.938
20150406,20,637.125
20150406,21,708.875
20150406,22,726.313
20150406,23,709.325
20150406,0,676.2
20150407,1,629.225
20150407,2,634.913
20150407,3,577.525
20150407,4,571.375
20150407,5,520.113
20150407,6,495.938
20150407,7,541.313
20150407,8,666.513
20150407,9,595.538
20150407,10,705.475
20150407,11,1039.263
20150407,12,1455.6
20150407,13,1736.313
20150407,14,1896.225
20150407,15,2102.463
20150407,16,2410.313
20150407,17,2436.35
20150407,18,2352.813
20150407,19,2131.938
20150407,20,1859.725
20150407,21,1895.313
20150407,22,1850.725
20150407,23,1744.188
20150407,0,1665.275
20150408,1,1560.075
20150408,2,1362.95
20150408,3,1105.375
20150408,4,1032.475
20150408,5,1088.338
20150408,6,1073.625
20150408,7,1043.45
20150408,8,911.15
20150408,9,909.725
20150408,10,871.063
20150408,11,902.8
20150408,12,982.3
20150408,13,948.525
20150408,14,977.563
20150408,15,1055.025
