Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20130519;7;257,813;
20130519;8;186,688;
20130519;9;149,300;
20130519;10;235,463;
20130519;11;302,838;
20130519;12;306,738;
20130519;13;345,538;
20130519;14;373,113;
20130519;15;374,550;
20130519;16;369,925;
20130519;17;427,238;
20130519;18;444,413;
20130519;19;362,150;
20130519;20;365,288;
20130519;21;512,513;
20130519;22;725,763;
20130519;23;867,538;
20130519;24;929,150;
20130520;1;929,488;
20130520;2;822,413;
20130520;3;726,950;
20130520;4;650,375;
20130520;5;623,888;
20130520;6;595,525;
20130520;7;495,313;
20130520;8;425,650;
20130520;9;292,738;
20130520;10;391,688;
20130520;11;374,350;
20130520;12;335,825;
20130520;13;369,100;
20130520;14;347,588;
20130520;15;458,738;
20130520;16;502,050;
20130520;17;496,988;
20130520;18;493,288;
20130520;19;463,488;
20130520;20;441,988;
20130520;21;268,325;
20130520;22;373,350;
20130520;23;411,963;
20130520;24;363,400;
20130521;1;374,175;
20130521;2;331,113;
20130521;3;396,925;
20130521;4;432,463;
20130521;5;499,338;
20130521;6;505,450;
20130521;7;398,550;
20130521;8;290,263;
20130521;9;233,375;
20130521;10;315,975;
20130521;11;551,188;
20130521;12;594,813;
20130521;13;583,075;
20130521;14;616,163;
20130521;15;601,525;
20130521;16;624,688;
20130521;17;540,225;
20130521;18;416,475;
20130521;19;278,938;
20130521;20;187,063;
20130521;21;218,700;
20130521;22;295,575;
20130521;23;299,738;
20130521;24;315,438;
20130522;1;311,900;
20130522;2;259,650;
20130522;3;241,175;
20130522;4;222,013;
20130522;5;268,313;
20130522;6;329,600;
20130522;7;327,363;
20130522;8;226,338;
20130522;9;221,988;
20130522;10;346,413;
20130522;11;484,363;
20130522;12;520,625;
20130522;13;551,250;
20130522;14;633,388;
20130522;15;649,963;
20130522;16;728,425;
20130522;17;644,775;
20130522;18;648,713;
20130522;19;579,888;
20130522;20;588,750;
20130522;21;644,025;
20130522;22;704,550;
20130522;23;736,050;
20130522;24;817,150;
20130523;1;861,538;
20130523;2;973,675;
20130523;3;993,963;
20130523;4;997,625;
20130523;5;1051,200;
20130523;6;963,075;
20130523;7;780,900;
20130523;8;675,038;
20130523;9;646,263;
20130523;10;545,975;
20130523;11;425,213;
20130523;12;324,175;
20130523;13;285,988;
20130523;14;233,113;
20130523;15;180,838;
20130523;16;168,925;
20130523;17;133,475;
20130523;18;121,188;
20130523;19;107,600;
