Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20120901;1;242,513;
20120901;2;244,025;
20120901;3;217,250;
20120901;4;200,938;
20120901;5;196,825;
20120901;6;177,188;
20120901;7;180,975;
20120901;8;158,688;
20120901;9;108,900;
20120901;10;101,075;
20120901;11;104,788;
20120901;12;107,475;
20120901;13;100,900;
20120901;14;124,388;
20120901;15;127,888;
20120901;16;129,963;
20120901;17;128,713;
20120901;18;110,375;
20120901;19;87,575;
20120901;20;95,188;
20120901;21;103,438;
20120901;22;132,375;
20120901;23;152,613;
20120901;24;164,688;
20120902;1;138,550;
20120902;2;129,650;
20120902;3;153,775;
20120902;4;162,863;
20120902;5;185,825;
20120902;6;197,613;
20120902;7;212,200;
20120902;8;203,675;
20120902;9;96,513;
20120902;10;86,125;
20120902;11;97,938;
20120902;12;103,450;
20120902;13;99,813;
20120902;14;124,625;
20120902;15;101,088;
20120902;16;71,413;
20120902;17;56,363;
20120902;18;24,900;
20120902;19;23,125;
20120902;20;48,225;
20120902;21;67,200;
20120902;22;80,525;
20120902;23;78,400;
20120902;24;99,225;
20120903;1;150,063;
20120903;2;194,075;
20120903;3;218,325;
20120903;4;206,238;
20120903;5;193,813;
20120903;6;177,313;
20120903;7;159,900;
20120903;8;134,400;
20120903;9;84,875;
20120903;10;59,738;
20120903;11;108,800;
20120903;12;134,313;
20120903;13;132,350;
20120903;14;150,063;
20120903;15;154,988;
20120903;16;143,763;
20120903;17;120,638;
20120903;18;83,263;
20120903;19;93,813;
20120903;20;105,038;
20120903;21;150,563;
20120903;22;185,938;
20120903;23;172,763;
20120903;24;130,150;
20120904;1;133,238;
20120904;2;145,150;
20120904;3;162,713;
20120904;4;152,350;
20120904;5;146,713;
20120904;6;147,488;
20120904;7;120,063;
20120904;8;90,925;
20120904;9;49,388;
20120904;10;23,150;
20120904;11;51,063;
20120904;12;81,163;
20120904;13;116,713;
20120904;14;129,750;
20120904;15;120,900;
20120904;16;137,150;
20120904;17;139,700;
20120904;18;109,725;
20120904;19;79,438;
20120904;20;59,925;
20120904;21;95,725;
20120904;22;169,950;
20120904;23;273,550;
20120904;24;377,213;
20120905;1;394,825;
20120905;2;474,025;
20120905;3;460,200;
20120905;4;420,388;
20120905;5;338,625;
20120905;6;316,488;
20120905;7;318,988;
20120905;8;289,238;
20120905;9;207,575;
20120905;10;218,338;
20120905;11;241,625;
20120905;12;260,438;
20120905;13;288,688;
20120905;14;358,738;
20120905;15;407,788;
20120905;16;417,213;
20120905;17;426,313;
20120905;18;432,050;
20120905;19;408,163;
20120905;20;353,950;
20120905;21;393,100;
20120905;22;427,600;
20120905;23;434,025;
20120905;24;453,963;
20120906;1;549,550;
20120906;2;603,488;
20120906;3;660,150;
20120906;4;718,100;
20120906;5;764,000;
20120906;6;756,613;
20120906;7;744,625;
20120906;8;639,875;
20120906;9;794,313;
20120906;10;878,663;
20120906;11;894,263;
20120906;12;964,875;
20120906;13;948,888;
20120906;14;978,925;
20120906;15;891,075;
20120906;16;941,350;
20120906;17;922,025;
20120906;18;798,175;
20120906;19;679,263;
20120906;20;556,088;
20120906;21;614,825;
20120906;22;617,113;
20120906;23;646,975;
20120906;24;682,325;
20120907;1;713,988;
20120907;2;794,450;
20120907;3;914,313;
20120907;4;931,438;
20120907;5;925,163;
20120907;6;1019,125;
20120907;7;1108,088;
20120907;8;1086,338;
20120907;9;1081,175;
20120907;10;1136,225;
20120907;11;1203,425;
20120907;12;1239,375;
20120907;13;1340,250;
20120907;14;1273,763;
20120907;15;1176,388;
20120907;16;1198,050;
20120907;17;1220,563;
20120907;18;1130,600;
20120907;19;1043,138;
20120907;20;955,725;
20120907;21;897,375;
20120907;22;872,350;
20120907;23;812,588;
20120907;24;743,613;
20120908;1;761,250;
20120908;2;786,800;
20120908;3;698,338;
20120908;4;590,125;
20120908;5;587,850;
20120908;6;653,975;
20120908;7;678,675;
20120908;8;653,225;
20120908;9;653,013;
20120908;10;689,438;
20120908;11;845,413;
20120908;12;1012,000;
20120908;13;1076,738;
20120908;14;1152,288;
20120908;15;1162,288;
20120908;16;1161,375;
20120908;17;1101,175;
20120908;18;1018,650;
20120908;19;822,900;
20120908;20;754,488;
20120908;21;885,163;
20120908;22;1044,900;
20120908;23;1136,188;
20120908;24;1175,100;
20120909;1;1003,338;
20120909;2;872,450;
20120909;3;730,163;
20120909;4;575,163;
20120909;5;441,725;
20120909;6;339,400;
20120909;7;261,488;
20120909;8;143,125;
20120909;9;75,338;
20120909;10;71,500;
20120909;11;80,688;
20120909;12;67,238;
20120909;13;48,263;
20120909;14;39,288;
20120909;15;28,050;
20120909;16;21,550;
20120909;17;26,038;
20120909;18;36,888;
20120909;19;43,875;
20120909;20;116,138;
20120909;21;269,138;
20120909;22;442,138;
20120909;23;617,388;
20120909;24;713,338;
20120910;1;840,850;
20120910;2;970,000;
20120910;3;964,450;
20120910;4;950,263;
20120910;5;958,575;
20120910;6;958,750;
20120910;7;932,275;
20120910;8;839,888;
20120910;9;533,925;
20120910;10;364,738;
20120910;11;364,750;
20120910;12;417,725;
20120910;13;406,263;
20120910;14;400,300;
20120910;15;399,063;
20120910;16;375,113;
20120910;17;333,550;
20120910;18;264,125;
20120910;19;326,913;
20120910;20;523,925;
20120910;21;711,125;
20120910;22;755,588;
20120910;23;743,863;
20120910;24;715,088;
20120911;1;781,775;
20120911;2;728,950;
20120911;3;634,600;
20120911;4;565,838;
20120911;5;446,863;
20120911;6;390,388;
20120911;7;400,063;
20120911;8;369,663;
20120911;9;260,825;
20120911;10;127,125;
20120911;11;101,563;
20120911;12;163,225;
20120911;13;307,913;
20120911;14;449,025;
20120911;15;524,288;
20120911;16;524,525;
20120911;17;498,800;
20120911;18;368,688;
20120911;19;482,500;
20120911;20;446,538;
20120911;21;652,113;
20120911;22;647,988;
20120911;23;541,663;
20120911;24;580,275;
20120912;1;561,975;
20120912;2;617,650;
20120912;3;465,175;
20120912;4;466,550;
20120912;5;479,175;
20120912;6;425,588;
20120912;7;403,450;
20120912;8;419,125;
20120912;9;322,100;
20120912;10;274,425;
20120912;11;261,313;
20120912;12;242,888;
20120912;13;294,913;
20120912;14;272,113;
20120912;15;190,088;
20120912;16;212,250;
20120912;17;247,650;
20120912;18;211,738;
20120912;19;185,925;
20120912;20;210,463;
20120912;21;231,863;
20120912;22;202,513;
20120912;23;159,250;
20120912;24;190,975;
20120913;1;214,163;
20120913;2;226,425;
20120913;3;194,588;
20120913;4;204,238;
20120913;5;190,175;
20120913;6;201,025;
20120913;7;222,963;
20120913;8;197,738;
20120913;9;183,225;
20120913;10;185,075;
20120913;11;182,538;
20120913;12;214,150;
20120913;13;231,250;
20120913;14;210,613;
20120913;15;238,588;
20120913;16;235,625;
20120913;17;212,850;
20120913;18;223,888;
20120913;19;205,988;
20120913;20;174,375;
20120913;21;150,150;
20120913;22;159,100;
20120913;23;151,975;
20120913;24;178,575;
20120914;1;191,838;
20120914;2;230,700;
20120914;3;292,150;
20120914;4;312,388;
20120914;5;380,213;
20120914;6;440,025;
20120914;7;496,050;
20120914;8;547,250;
20120914;9;472,138;
20120914;10;429,088;
20120914;11;528,750;
20120914;12;763,088;
20120914;13;948,563;
20120914;14;1069,425;
20120914;15;1121,225;
20120914;16;1190,963;
20120914;17;1092,713;
20120914;18;863,538;
20120914;19;825,988;
20120914;20;833,313;
20120914;21;1016,200;
20120914;22;1163,413;
20120914;23;1067,300;
20120914;24;1039,488;
20120915;1;923,550;
20120915;2;918,750;
20120915;3;1008,713;
20120915;4;927,325;
20120915;5;886,688;
20120915;6;825,150;
20120915;7;853,113;
20120915;8;838,150;
20120915;9;871,088;
20120915;10;1030,175;
20120915;11;1053,438;
20120915;12;1097,338;
20120915;13;1152,475;
20120915;14;1127,800;
20120915;15;1154,850;
20120915;16;1209,650;
20120915;17;1016,600;
20120915;18;958,813;
20120915;19;875,638;
20120915;20;849,463;
20120915;21;823,238;
20120915;22;757,513;
20120915;23;695,313;
20120915;24;622,350;
20120916;1;594,275;
20120916;2;503,850;
20120916;3;458,000;
20120916;4;405,788;
20120916;5;350,638;
20120916;6;331,400;
20120916;7;302,388;
20120916;8;261,725;
20120916;9;221,600;
20120916;10;146,250;
20120916;11;132,088;
20120916;12;139,300;
20120916;13;164,925;
20120916;14;164,388;
20120916;15;157,013;
20120916;16;180,750;
20120916;17;178,438;
20120916;18;174,413;
20120916;19;200,250;
20120916;20;344,463;
20120916;21;526,050;
20120916;22;636,600;
20120916;23;712,488;
20120916;24;691,238;
20120917;1;720,325;
20120917;2;744,913;
20120917;3;734,200;
20120917;4;761,913;
20120917;5;766,825;
20120917;6;755,025;
20120917;7;785,250;
20120917;8;801,038;
20120917;9;579,388;
20120917;10;380,950;
20120917;11;396,313;
20120917;12;460,138;
20120917;13;515,263;
20120917;14;505,700;
20120917;15;452,088;
20120917;16;406,188;
20120917;17;316,813;
20120917;18;186,688;
20120917;19;206,975;
20120917;20;279,975;
20120917;21;318,813;
20120917;22;332,938;
20120917;23;336,425;
20120917;24;287,938;
20120918;1;233,238;
20120918;2;202,325;
20120918;3;219,663;
20120918;4;269,000;
20120918;5;271,550;
20120918;6;269,125;
20120918;7;313,200;
20120918;8;367,500;
20120918;9;335,025;
20120918;10;222,100;
20120918;11;231,050;
20120918;12;330,138;
20120918;13;459,825;
20120918;14;515,000;
20120918;15;461,575;
20120918;16;433,350;
20120918;17;332,650;
20120918;18;237,550;
20120918;19;198,938;
20120918;20;222,488;
20120918;21;302,063;
20120918;22;418,688;
20120918;23;497,300;
20120918;24;576,875;
20120919;1;473,525;
20120919;2;372,988;
20120919;3;341,550;
20120919;4;403,175;
20120919;5;523,738;
20120919;6;551,225;
20120919;7;662,638;
20120919;8;622,038;
20120919;9;617,438;
20120919;10;583,313;
20120919;11;748,613;
20120919;12;733,013;
20120919;13;737,463;
20120919;14;801,625;
20120919;15;727,138;
20120919;16;657,425;
20120919;17;597,088;
20120919;18;476,625;
20120919;19;453,975;
20120919;20;474,013;
20120919;21;521,988;
20120919;22;556,200;
20120919;23;564,788;
20120919;24;497,013;
20120920;1;512,738;
20120920;2;497,375;
20120920;3;435,663;
20120920;4;444,925;
20120920;5;433,500;
20120920;6;434,075;
20120920;7;455,725;
20120920;8;414,088;
20120920;9;289,138;
20120920;10;195,800;
20120920;11;199,075;
20120920;12;302,000;
20120920;13;363,025;
20120920;14;341,913;
20120920;15;294,150;
20120920;16;253,563;
20120920;17;229,763;
20120920;18;187,450;
20120920;19;159,238;
20120920;20;212,063;
20120920;21;265,463;
20120920;22;347,613;
20120920;23;412,963;
20120920;24;431,550;
20120921;1;377,888;
20120921;2;351,363;
20120921;3;324,025;
20120921;4;292,900;
20120921;5;244,375;
20120921;6;213,013;
20120921;7;217,463;
20120921;8;226,988;
20120921;9;161,863;
20120921;10;75,875;
20120921;11;76,713;
20120921;12;177,788;
20120921;13;266,150;
20120921;14;306,913;
20120921;15;288,788;
20120921;16;286,050;
20120921;17;285,000;
20120921;18;230,700;
20120921;19;260,875;
20120921;20;389,300;
20120921;21;542,325;
20120921;22;634,813;
20120921;23;683,013;
20120921;24;778,713;
20120922;1;832,988;
20120922;2;763,900;
20120922;3;711,775;
20120922;4;683,100;
20120922;5;648,775;
20120922;6;535,588;
20120922;7;536,663;
20120922;8;551,813;
20120922;9;485,813;
20120922;10;393,988;
20120922;11;355,150;
20120922;12;400,675;
20120922;13;430,663;
20120922;14;464,975;
20120922;15;444,038;
20120922;16;503,813;
20120922;17;547,125;
20120922;18;776,688;
20120922;19;992,288;
20120922;20;1097,913;
20120922;21;1151,550;
20120922;22;1195,463;
20120922;23;1310,075;
20120922;24;1363,263;
20120923;1;1402,663;
20120923;2;1400,050;
20120923;3;1398,063;
20120923;4;1383,725;
20120923;5;1411,075;
20120923;6;1412,413;
20120923;7;1357,875;
20120923;8;1309,238;
20120923;9;1221,250;
20120923;10;1118,463;
20120923;11;1193,263;
20120923;12;1245,500;
20120923;13;1169,925;
20120923;14;1155,063;
20120923;15;1108,038;
20120923;16;1003,525;
20120923;17;916,338;
20120923;18;683,150;
20120923;19;531,300;
20120923;20;494,413;
20120923;21;462,250;
20120923;22;390,800;
20120923;23;299,075;
20120923;24;261,900;
20120924;1;254,650;
20120924;2;228,713;
20120924;3;210,963;
20120924;4;201,138;
20120924;5;200,350;
20120924;6;231,300;
20120924;7;299,225;
20120924;8;364,125;
20120924;9;386,313;
20120924;10;332,725;
20120924;11;265,125;
20120924;12;345,000;
20120924;13;427,663;
20120924;14;475,750;
20120924;15;592,438;
20120924;16;671,838;
20120924;17;576,950;
20120924;18;642,825;
20120924;19;734,763;
20120924;20;802,275;
20120924;21;777,063;
20120924;22;877,688;
20120924;23;763,425;
20120924;24;815,263;
20120925;1;803,575;
20120925;2;638,938;
20120925;3;516,150;
20120925;4;435,563;
20120925;5;369,938;
20120925;6;351,300;
20120925;7;332,913;
20120925;8;334,838;
20120925;9;318,013;
20120925;10;164,463;
20120925;11;98,800;
20120925;12;73,650;
20120925;13;100,850;
20120925;14;136,925;
20120925;15;127,663;
20120925;16;135,463;
20120925;17;130,275;
20120925;18;140,363;
20120925;19;272,163;
20120925;20;388,463;
20120925;21;498,300;
20120925;22;540,425;
20120925;23;577,813;
20120925;24;597,938;
20120926;1;568,450;
20120926;2;540,638;
20120926;3;525,875;
20120926;4;515,000;
20120926;5;421,650;
20120926;6;442,425;
20120926;7;480,200;
20120926;8;534,700;
20120926;9;448,300;
20120926;10;317,900;
20120926;11;218,988;
20120926;12;254,663;
20120926;13;355,013;
20120926;14;429,813;
20120926;15;472,250;
20120926;16;524,625;
20120926;17;478,613;
20120926;18;471,025;
20120926;19;600,588;
20120926;20;717,863;
20120926;21;837,350;
20120926;22;900,413;
20120926;23;792,975;
20120926;24;713,475;
20120927;1;623,113;
20120927;2;610,925;
20120927;3;524,425;
20120927;4;479,013;
20120927;5;443,913;
20120927;6;448,338;
20120927;7;485,063;
20120927;8;509,638;
20120927;9;503,113;
20120927;10;492,475;
20120927;11;540,925;
20120927;12;926,938;
20120927;13;917,963;
20120927;14;879,713;
20120927;15;867,938;
20120927;16;775,450;
20120927;17;673,613;
20120927;18;588,950;
20120927;19;586,113;
20120927;20;667,588;
20120927;21;677,763;
20120927;22;765,238;
20120927;23;731,213;
20120927;24;761,788;
20120928;1;834,463;
20120928;2;774,175;
20120928;3;814,788;
20120928;4;713,913;
20120928;5;816,763;
20120928;6;900,663;
20120928;7;943,888;
20120928;8;947,250;
20120928;9;886,950;
20120928;10;964,088;
20120928;11;1019,375;
20120928;12;955,800;
20120928;13;973,963;
20120928;14;951,150;
20120928;15;950,838;
20120928;16;839,663;
20120928;17;551,038;
20120928;18;345,263;
20120928;19;332,500;
20120928;20;354,463;
20120928;21;430,025;
20120928;22;486,575;
20120928;23;532,800;
20120928;24;557,063;
20120929;1;577,275;
20120929;2;545,825;
20120929;3;501,875;
20120929;4;516,475;
20120929;5;578,050;
20120929;6;584,275;
20120929;7;534,125;
20120929;8;501,113;
20120929;9;401,600;
20120929;10;272,888;
20120929;11;213,163;
20120929;12;332,900;
20120929;13;460,938;
20120929;14;477,400;
20120929;15;461,613;
20120929;16;458,338;
20120929;17;328,800;
20120929;18;268,100;
20120929;19;336,163;
20120929;20;455,475;
20120929;21;574,288;
20120929;22;653,750;
20120929;23;740,275;
20120929;24;790,188;
20120930;1;789,975;
20120930;2;797,738;
20120930;3;889,325;
20120930;4;882,275;
20120930;5;848,663;
20120930;6;903,150;
20120930;7;936,838;
20120930;8;963,788;
20120930;9;944,825;
20120930;10;905,563;
20120930;11;975,225;
20120930;12;1005,150;
20120930;13;1156,200;
20120930;14;1165,413;
20120930;15;1021,688;
20120930;16;868,263;
20120930;17;640,300;
20120930;18;436,225;
20120930;19;300,050;
20120930;20;324,400;
20120930;21;355,588;
20120930;22;368,863;
20120930;23;386,500;
20120930;24;385,975;
