Date,Time,Total_Wind_Power(MWh)
20140401,1,430.0
20140401,2,361.575
20140401,3,308.538
20140401,4,293.138
20140401,5,247.225
20140401,6,248.763
20140401,7,262.9
20140401,8,198.45
20140401,9,148.3
20140401,10,138.563
20140401,11,106.388
20140401,12,70.25
20140401,13,69.775
20140401,14,100.625
20140401,15,148.325
20140401,16,182.7
20140401,17,198.4
20140401,18,257.425
20140401,19,324.8
20140401,20,460.438
20140401,21,587.613
20140401,22,654.938
20140401,23,738.275
20140401,0,776.075
20140402,1,779.65
20140402,2,676.325
20140402,3,596.9
20140402,4,511.363
20140402,5,482.95
20140402,6,474.775
20140402,7,514.913
20140402,8,560.713
20140402,9,334.938
20140402,10,209.113
20140402,11,288.238
20140402,12,402.575
20140402,13,376.075
20140402,14,331.938
20140402,15,289.975
20140402,16,310.175
20140402,17,341.188
20140402,18,374.613
20140402,19,464.525
20140402,20,682.65
20140402,21,936.7
20140402,22,1205.7
20140402,23,1275.488
20140402,0,1117.45
20140403,1,1240.138
20140403,2,1387.975
20140403,3,1214.1
20140403,4,933.538
20140403,5,990.9
20140403,6,910.738
20140403,7,857.263
20140403,8,675.638
20140403,9,534.713
20140403,10,347.875
20140403,11,191.45
20140403,12,145.963
20140403,13,222.175
20140403,14,290.9
20140403,15,408.738
20140403,16,586.563
20140403,17,793.175
20140403,18,863.05
20140403,19,833.288
20140403,20,856.4
20140403,21,1127.063
20140403,22,1229.925
20140403,23,1146.725
20140403,0,1181.338
20140404,1,1166.988
20140404,2,1127.925
20140404,3,1080.563
20140404,4,1124.7
20140404,5,1073.813
20140404,6,1058.863
20140404,7,1073.313
20140404,8,909.663
20140404,9,693.8
20140404,10,705.713
20140404,11,698.413
20140404,12,582.0
20140404,13,514.713
20140404,14,450.625
20140404,15,490.6
20140404,16,552.238
20140404,17,561.825
20140404,18,677.925
20140404,19,761.65
20140404,20,902.688
20140404,21,1227.325
20140404,22,1385.725
20140404,23,1332.963
20140404,0,1386.663
20140405,1,1424.713
20140405,2,1469.938
20140405,3,1368.838
20140405,4,1351.175
20140405,5,1430.163
20140405,6,1484.45
20140405,7,1506.975
20140405,8,1310.3
20140405,9,1077.4
20140405,10,956.088
20140405,11,891.325
20140405,12,815.2
20140405,13,829.375
20140405,14,927.888
20140405,15,915.0
20140405,16,868.475
20140405,17,806.125
20140405,18,780.0
20140405,19,860.325
20140405,20,950.9
20140405,21,1157.15
20140405,22,1348.575
20140405,23,1308.413
20140405,0,1187.763
20140406,1,1099.763
20140406,2,905.775
20140406,3,782.063
20140406,4,640.675
20140406,5,571.238
20140406,6,502.025
20140406,7,455.038
20140406,8,430.013
20140406,9,271.413
20140406,10,150.4
20140406,11,80.8
20140406,12,48.438
20140406,13,54.363
20140406,14,91.8
20140406,15,122.1
20140406,16,151.2
20140406,17,177.963
20140406,18,217.075
20140406,19,171.613
20140406,20,125.0
20140406,21,111.438
20140406,22,153.313
20140406,23,230.175
20140406,0,292.213
20140407,1,396.588
20140407,2,527.938
20140407,3,585.888
20140407,4,567.275
20140407,5,621.175
20140407,6,570.963
20140407,7,599.488
20140407,8,637.288
20140407,9,525.163
20140407,10,449.525
20140407,11,502.15
20140407,12,647.563
20140407,13,872.738
20140407,14,957.888
20140407,15,940.313
20140407,16,888.613
20140407,17,792.488
20140407,18,653.138
20140407,19,438.038
20140407,20,268.988
20140407,21,268.463
20140407,22,318.963
20140407,23,398.675
20140407,0,466.138
20140408,1,537.263
20140408,2,620.963
20140408,3,691.963
20140408,4,701.738
20140408,5,669.125
20140408,6,739.125
20140408,7,923.888
20140408,8,1033.025
20140408,9,899.0
20140408,10,627.938
20140408,11,611.663
20140408,12,784.8
20140408,13,920.263
20140408,14,921.063
20140408,15,1109.925
20140408,16,1566.013
20140408,17,1853.9
20140408,18,1807.788
20140408,19,1825.388
20140408,20,1726.138
20140408,21,1636.738
20140408,22,1632.363
20140408,23,1490.438
20140408,0,1503.363
20140409,1,1604.775
20140409,2,1598.65
20140409,3,1827.963
20140409,4,1882.838
20140409,5,2087.263
20140409,6,2209.988
20140409,7,2203.675
20140409,8,2184.188
20140409,9,2250.5
20140409,10,2288.163
20140409,11,2309.013
20140409,12,2324.45
20140409,13,2296.138
20140409,14,2271.538
20140409,15,2373.7
20140409,16,2290.063
20140409,17,2143.213
20140409,18,2065.625
20140409,19,1674.438
20140409,20,1538.288
20140409,21,1660.9
20140409,22,1810.863
20140409,23,1660.863
20140409,0,1460.85
20140410,1,1299.063
20140410,2,1121.963
20140410,3,1051.35
20140410,4,1008.213
20140410,5,886.0
20140410,6,826.7
20140410,7,767.325
20140410,8,642.088
20140410,9,614.663
20140410,10,525.838
20140410,11,463.738
20140410,12,410.95
20140410,13,346.475
20140410,14,294.563
20140410,15,256.913
20140410,16,239.45
20140410,17,246.875
20140410,18,249.9
20140410,19,233.838
20140410,20,247.038
20140410,21,218.338
20140410,22,220.75
20140410,23,248.825
20140410,0,264.613
20140411,1,311.05
20140411,2,298.95
20140411,3,277.788
20140411,4,261.913
20140411,5,226.45
20140411,6,230.788
20140411,7,212.075
20140411,8,167.65
20140411,9,93.05
20140411,10,62.075
20140411,11,82.313
20140411,12,157.85
20140411,13,221.25
20140411,14,230.263
20140411,15,238.938
20140411,16,230.8
20140411,17,205.563
20140411,18,201.238
20140411,19,184.925
20140411,20,185.663
20140411,21,256.363
20140411,22,299.275
20140411,23,302.15
20140411,0,360.875
20140412,1,310.5
20140412,2,315.375
20140412,3,296.763
20140412,4,193.888
20140412,5,138.838
20140412,6,99.638
20140412,7,83.5
20140412,8,57.1
20140412,9,33.325
20140412,10,16.663
20140412,11,14.0
20140412,12,17.175
20140412,13,29.663
20140412,14,53.963
20140412,15,74.075
20140412,16,96.063
20140412,17,99.763
20140412,18,107.575
20140412,19,142.488
20140412,20,191.163
20140412,21,346.563
20140412,22,553.413
20140412,23,687.488
20140412,0,792.813
20140413,1,911.025
20140413,2,904.888
20140413,3,912.413
20140413,4,831.788
20140413,5,656.7
20140413,6,624.788
20140413,7,664.75
20140413,8,609.638
20140413,9,528.213
20140413,10,663.85
20140413,11,932.088
20140413,12,1168.088
20140413,13,1414.375
20140413,14,1598.538
20140413,15,1673.325
20140413,16,1693.45
20140413,17,1858.025
20140413,18,1615.85
20140413,19,1541.238
20140413,20,1338.925
20140413,21,1289.9
20140413,22,1329.325
20140413,23,1451.038
20140413,0,1388.575
20140414,1,1264.813
20140414,2,1214.675
20140414,3,1180.475
20140414,4,1028.138
20140414,5,1007.625
20140414,6,919.238
20140414,7,847.863
20140414,8,704.738
20140414,9,648.738
20140414,10,741.775
20140414,11,862.888
20140414,12,977.363
20140414,13,1204.2
20140414,14,1249.55
20140414,15,1171.113
20140414,16,1069.8
20140414,17,1118.888
20140414,18,1049.3
20140414,19,1124.238
20140414,20,1197.475
20140414,21,1126.138
20140414,22,1085.85
20140414,23,1042.425
20140414,0,1077.288
20140415,1,1065.85
20140415,2,1010.075
20140415,3,946.838
20140415,4,934.438
20140415,5,1050.463
20140415,6,1058.213
20140415,7,950.8
20140415,8,832.763
20140415,9,790.913
20140415,10,699.238
20140415,11,718.55
20140415,12,779.4
20140415,13,994.925
20140415,14,1155.238
20140415,15,1029.475
20140415,16,1346.45
20140415,17,1330.938
20140415,18,1270.188
20140415,19,1118.563
20140415,20,1230.088
20140415,21,1149.075
20140415,22,1081.7
20140415,23,1107.088
20140415,0,1088.938
20140416,1,1082.475
20140416,2,1122.9
20140416,3,1082.213
20140416,4,1078.113
20140416,5,1079.638
20140416,6,1005.638
20140416,7,943.875
20140416,8,930.088
20140416,9,886.025
20140416,10,858.625
20140416,11,859.813
20140416,12,913.225
20140416,13,971.238
20140416,14,928.838
20140416,15,886.113
20140416,16,759.875
20140416,17,626.65
20140416,18,463.1
20140416,19,410.188
20140416,20,342.825
20140416,21,340.375
20140416,22,359.2
20140416,23,402.438
20140416,0,449.475
20140417,1,346.25
20140417,2,284.225
20140417,3,293.5
20140417,4,327.35
20140417,5,382.788
20140417,6,410.425
20140417,7,453.55
20140417,8,427.7
20140417,9,215.588
20140417,10,127.013
20140417,11,186.675
20140417,12,320.238
20140417,13,348.788
20140417,14,301.588
20140417,15,323.788
20140417,16,451.575
20140417,17,596.6
20140417,18,646.663
20140417,19,687.613
20140417,20,773.363
20140417,21,932.538
20140417,22,1211.675
20140417,23,1317.15
20140417,0,1456.45
20140418,1,1535.65
20140418,2,1567.275
20140418,3,1570.263
20140418,4,1396.613
20140418,5,1291.8
20140418,6,1297.538
20140418,7,1134.525
20140418,8,793.85
20140418,9,403.013
20140418,10,286.0
20140418,11,300.65
20140418,12,310.838
20140418,13,289.663
20140418,14,260.513
20140418,15,237.0
20140418,16,189.35
20140418,17,172.338
20140418,18,150.088
20140418,19,196.963
20140418,20,316.538
20140418,21,531.413
20140418,22,738.713
20140418,23,857.263
20140418,0,862.713
20140419,1,848.675
20140419,2,875.5
20140419,3,1033.488
20140419,4,1053.488
20140419,5,1050.313
20140419,6,1101.063
20140419,7,1285.525
20140419,8,1003.388
20140419,9,606.85
20140419,10,436.775
20140419,11,524.075
20140419,12,801.938
20140419,13,1054.65
20140419,14,1166.563
20140419,15,1246.863
20140419,16,1439.25
20140419,17,1626.438
20140419,18,1655.95
20140419,19,1642.875
20140419,20,1692.625
20140419,21,1909.15
20140419,22,1958.888
20140419,23,1898.175
20140419,0,1678.95
20140420,1,1409.125
20140420,2,1273.275
20140420,3,1067.888
20140420,4,973.675
20140420,5,956.388
20140420,6,933.925
20140420,7,907.225
20140420,8,716.788
20140420,9,530.65
20140420,10,503.113
20140420,11,634.213
20140420,12,687.213
20140420,13,791.55
20140420,14,852.313
20140420,15,879.188
20140420,16,884.813
20140420,17,720.613
20140420,18,675.6
20140420,19,871.838
20140420,20,791.488
20140420,21,942.95
20140420,22,1059.4
20140420,23,976.588
20140420,0,971.875
20140421,1,773.65
20140421,2,668.95
20140421,3,532.475
20140421,4,497.875
20140421,5,615.088
20140421,6,574.063
20140421,7,547.113
20140421,8,505.15
20140421,9,442.738
20140421,10,492.663
20140421,11,530.438
20140421,12,589.225
20140421,13,671.425
20140421,14,679.588
20140421,15,640.875
20140421,16,576.863
20140421,17,586.15
20140421,18,601.125
20140421,19,525.4
20140421,20,500.163
20140421,21,668.725
20140421,22,785.925
20140421,23,824.475
20140421,0,780.275
20140422,1,711.413
20140422,2,672.75
20140422,3,661.813
20140422,4,587.625
20140422,5,581.788
20140422,6,514.238
20140422,7,441.325
20140422,8,304.463
20140422,9,113.163
20140422,10,39.575
20140422,11,64.85
20140422,12,116.663
20140422,13,162.275
20140422,14,254.025
20140422,15,349.088
20140422,16,468.6
20140422,17,542.075
20140422,18,598.088
20140422,19,496.788
20140422,20,347.525
20140422,21,325.263
20140422,22,340.938
20140422,23,285.363
20140422,0,276.45
20140423,1,229.163
20140423,2,226.113
20140423,3,221.763
20140423,4,206.963
20140423,5,201.038
20140423,6,205.775
20140423,7,147.0
20140423,8,95.863
20140423,9,44.563
20140423,10,33.788
20140423,11,31.313
20140423,12,52.088
20140423,13,103.925
20140423,14,323.513
20140423,15,307.275
20140423,16,394.788
20140423,17,409.05
20140423,18,432.063
20140423,19,572.788
20140423,20,760.65
20140423,21,727.513
20140423,22,794.725
20140423,23,848.825
