Date,Time,Total_Wind_Power(MWh)
20200101,1,2696.909
20200101,2,2503.293
20200101,3,2500.017
20200101,4,2395.943
20200101,5,2305.066
20200101,6,2336.848
20200101,7,2335.167
20200101,8,2167.879
20200101,9,2209.332
20200101,10,2337.209
20200101,11,2488.793
20200101,12,2720.644
20200101,13,2866.527
20200101,14,2946.912
20200101,15,2898.448
20200101,16,2855.508
20200101,17,2922.803
20200101,18,3107.846
20200101,19,3160.808
20200101,20,2990.046
20200101,21,2788.668
20200101,22,2641.306
20200101,23,2502.796
20200101,0,2427.868
20200102,1,2339.045
20200102,2,2350.882
20200102,3,2398.819
20200102,4,2378.043
20200102,5,2503.758
20200102,6,2771.044
20200102,7,2904.722
20200102,8,2956.217
20200102,9,2931.892
20200102,10,2904.133
20200102,11,2665.891
20200102,12,2404.994
20200102,13,2230.496
20200102,14,2114.944
20200102,15,2225.040
20200102,16,2343.984
20200102,17,2619.729
20200102,18,2878.310
20200102,19,2958.180
20200102,20,3082.902
20200102,21,3097.869
20200102,22,3073.568
20200102,23,3161.631
20200102,0,3327.917
20200103,1,3257.795
20200103,2,3138.684
20200103,3,3181.320
20200103,4,3224.399
20200103,5,3140.743
20200103,6,3065.155
20200103,7,2931.874
20200103,8,2797.040
20200103,9,2935.031
20200103,10,2982.520
20200103,11,3030.821
20200103,12,3195.272
20200103,13,3266.759
20200103,14,3307.610
20200103,15,3360.682
20200103,16,3545.442
20200103,17,3719.333
20200103,18,3869.368
20200103,19,3922.068
20200103,20,3792.786
20200103,21,3653.907
20200103,22,3680.407
20200103,23,3326.754
20200103,0,3331.816
20200104,1,3645.232
20200104,2,3970.393
20200104,3,4065.409
20200104,4,4290.069
20200104,5,4367.598
20200104,6,4581.742
20200104,7,4747.569
20200104,8,4727.569
20200104,9,4733.520
20200104,10,4707.092
20200104,11,4779.193
20200104,12,4649.591
20200104,13,4299.543
20200104,14,4039.458
20200104,15,4484.021
20200104,16,4442.369
20200104,17,4555.980
20200104,18,4457.135
20200104,19,4395.908
20200104,20,4449.972
20200104,21,4558.904
20200104,22,4530.521
20200104,23,4576.201
