Date,Time,Total_Wind_Power(MWh)
20131001,1,802.725
20131001,2,669.338
20131001,3,606.038
20131001,4,587.138
20131001,5,538.788
20131001,6,502.325
20131001,7,486.625
20131001,8,536.050
20131001,9,375.825
20131001,10,208.575
20131001,11,224.325
20131001,12,317.875
20131001,13,382.175
20131001,14,354.988
20131001,15,341.313
20131001,16,330.288
20131001,17,330.613
20131001,18,323.838
20131001,19,395.275
20131001,20,523.513
20131001,21,654.850
20131001,22,654.775
20131001,23,628.463
20131001,0,565.600
20131002,1,533.225
20131002,2,555.825
20131002,3,526.200
20131002,4,495.200
20131002,5,556.863
20131002,6,632.725
20131002,7,678.863
20131002,8,635.100
20131002,9,479.150
20131002,10,337.500
20131002,11,348.913
20131002,12,474.850
20131002,13,486.288
20131002,14,463.713
20131002,15,354.675
20131002,16,302.025
20131002,17,258.913
20131002,18,242.913
20131002,19,307.800
20131002,20,525.038
20131002,21,626.338
20131002,22,650.238
20131002,23,771.700
20131002,0,795.363
20131003,1,759.163
20131003,2,688.163
20131003,3,589.925
20131003,4,518.400
20131003,5,514.000
20131003,6,534.775
20131003,7,551.400
20131003,8,532.163
20131003,9,486.538
20131003,10,244.850
20131003,11,232.450
20131003,12,543.725
20131003,13,683.888
20131003,14,678.013
20131003,15,632.838
20131003,16,614.500
20131003,17,559.600
20131003,18,549.100
20131003,19,633.025
20131003,20,846.725
20131003,21,1058.138
20131003,22,1285.525
20131003,23,1189.713
20131003,0,1142.275
20131004,1,1207.038
20131004,2,1213.163
20131004,3,1201.563
20131004,4,1168.575
20131004,5,1175.350
20131004,6,1179.600
20131004,7,1205.325
20131004,8,1255.263
20131004,9,1057.700
20131004,10,941.500
20131004,11,1163.675
20131004,12,1357.025
20131004,13,1433.288
20131004,14,1344.363
20131004,15,1445.450
20131004,16,1440.763
20131004,17,1391.525
20131004,18,1300.538
20131004,19,1576.225
20131004,20,1764.450
20131004,21,1858.588
20131004,22,2047.100
20131004,23,1991.200
20131004,0,1871.063
20131005,1,1739.100
20131005,2,1644.025
20131005,3,1615.463
20131005,4,1467.613
20131005,5,1385.463
20131005,6,1415.450
20131005,7,1363.813
20131005,8,1342.138
20131005,9,1065.150
20131005,10,809.875
20131005,11,677.238
20131005,12,666.438
20131005,13,641.200
20131005,14,653.138
20131005,15,741.625
20131005,16,632.738
20131005,17,525.400
20131005,18,575.813
20131005,19,856.588
20131005,20,1001.363
20131005,21,964.275
20131005,22,819.813
20131005,23,755.425
20131005,0,692.700
20131006,1,711.950
20131006,2,620.825
20131006,3,534.075
20131006,4,494.488
20131006,5,449.038
20131006,6,419.675
20131006,7,343.963
20131006,8,313.513
20131006,9,243.825
20131006,10,131.600
20131006,11,139.738
20131006,12,145.600
20131006,13,132.650
20131006,14,124.125
20131006,15,126.750
20131006,16,147.725
20131006,17,168.338
20131006,18,146.750
20131006,19,180.225
20131006,20,241.563
20131006,21,233.638
20131006,22,234.713
20131006,23,271.613
20131006,0,279.013
20131007,1,270.138
20131007,2,258.675
20131007,3,272.575
20131007,4,293.438
20131007,5,292.538
20131007,6,308.763
20131007,7,341.213
20131007,8,329.613
20131007,9,261.588
20131007,10,173.438
