Date,Time,Total_Wind_Power(MWh)
20130801,1,603.713
20130801,2,558.450
20130801,3,557.850
20130801,4,577.125
20130801,5,528.900
20130801,6,500.675
20130801,7,370.575
20130801,8,194.500
20130801,9,127.375
20130801,10,189.213
20130801,11,251.700
20130801,12,245.225
20130801,13,264.038
20130801,14,261.188
20130801,15,276.925
20130801,16,261.688
20130801,17,187.575
20130801,18,133.600
20130801,19,114.475
20130801,20,82.350
20130801,21,61.950
20130801,22,54.438
20130801,23,72.075
20130801,0,95.275
20130802,1,105.725
20130802,2,115.238
20130802,3,116.700
20130802,4,113.638
20130802,5,121.488
20130802,6,155.975
20130802,7,160.613
20130802,8,99.975
20130802,9,60.000
20130802,10,108.988
20130802,11,156.913
20130802,12,189.350
20130802,13,198.175
20130802,14,243.463
20130802,15,258.113
20130802,16,268.525
20130802,17,257.275
20130802,18,230.750
20130802,19,220.838
20130802,20,182.800
20130802,21,285.363
20130802,22,473.888
20130802,23,608.450
20130802,0,692.775
20130803,1,712.600
20130803,2,728.063
20130803,3,658.350
20130803,4,666.600
20130803,5,689.275
20130803,6,682.638
20130803,7,603.213
20130803,8,360.100
20130803,9,184.600
20130803,10,164.650
20130803,11,153.500
20130803,12,132.875
20130803,13,118.025
20130803,14,101.938
20130803,15,88.250
20130803,16,76.663
20130803,17,75.313
20130803,18,126.163
20130803,19,211.438
20130803,20,229.075
20130803,21,344.025
20130803,22,475.100
20130803,23,549.300
20130803,0,626.950
20130804,1,482.100
20130804,2,556.038
20130804,3,526.775
20130804,4,343.125
20130804,5,316.500
20130804,6,393.888
20130804,7,436.425
20130804,8,242.963
20130804,9,121.025
20130804,10,157.550
20130804,11,81.338
20130804,12,137.663
20130804,13,144.975
20130804,14,116.613
20130804,15,107.225
20130804,16,74.288
20130804,17,62.138
20130804,18,99.575
20130804,19,136.875
20130804,20,98.500
20130804,21,117.350
20130804,22,150.975
20130804,23,153.175
20130804,0,119.475
20130805,1,158.663
20130805,2,185.100
20130805,3,128.488
20130805,4,124.638
20130805,5,151.413
20130805,6,155.450
20130805,7,183.088
20130805,8,94.425
20130805,9,61.888
20130805,10,45.875
20130805,11,42.475
20130805,12,31.613
20130805,13,48.488
20130805,14,64.325
20130805,15,91.000
20130805,16,118.863
20130805,17,150.763
20130805,18,180.238
20130805,19,215.475
20130805,20,245.925
20130805,21,361.663
20130805,22,532.425
20130805,23,693.800
20130805,0,768.013
20130806,1,819.900
20130806,2,870.988
20130806,3,824.813
20130806,4,808.525
20130806,5,810.388
20130806,6,739.400
20130806,7,639.675
20130806,8,379.213
20130806,9,198.175
20130806,10,149.938
20130806,11,161.150
20130806,12,228.713
20130806,13,288.888
20130806,14,304.663
20130806,15,264.725
20130806,16,270.650
20130806,17,328.675
20130806,18,178.863
20130806,19,97.675
20130806,20,106.013
20130806,21,171.100
20130806,22,364.263
20130806,23,569.800
20130806,0,763.225
20130807,1,846.050
20130807,2,820.488
20130807,3,777.838
20130807,4,996.500
20130807,5,884.075
20130807,6,732.638
20130807,7,537.238
20130807,8,272.700
20130807,9,148.163
20130807,10,150.013
20130807,11,191.813
20130807,12,201.288
20130807,13,135.000
20130807,14,115.775
20130807,15,91.875
20130807,16,82.563
20130807,17,108.288
20130807,18,128.375
20130807,19,138.825
20130807,20,178.675
20130807,21,220.650
20130807,22,265.425
20130807,23,335.425
20130807,0,390.950
20130808,1,467.225
20130808,2,494.925
20130808,3,513.300
20130808,4,487.638
20130808,5,550.988
20130808,6,585.863
20130808,7,647.888
20130808,8,504.563
20130808,9,348.363
20130808,10,220.788
20130808,11,289.525
20130808,12,307.613
20130808,13,277.288
20130808,14,321.650
20130808,15,289.738
20130808,16,327.600
20130808,17,298.488
20130808,18,319.163
20130808,19,357.325
20130808,20,522.913
20130808,21,701.250
20130808,22,724.850
20130808,23,690.550
20130808,0,722.700
20130809,1,722.700
20130809,2,618.375
20130809,3,607.800
20130809,4,613.088
20130809,5,513.488
20130809,6,501.775
20130809,7,420.763
20130809,8,342.163
20130809,9,277.225
20130809,10,278.450
20130809,11,246.938
20130809,12,260.913
20130809,13,304.413
20130809,14,291.325
20130809,15,264.000
20130809,16,225.688
20130809,17,242.850
20130809,18,312.338
20130809,19,345.950
20130809,20,290.300
20130809,21,341.775
20130809,22,352.650
20130809,23,355.050
20130809,0,194.713
20130810,1,207.013
20130810,2,234.388
20130810,3,240.375
20130810,4,271.363
20130810,5,245.575
20130810,6,278.575
20130810,7,275.063
20130810,8,207.838
20130810,9,148.825
20130810,10,141.063
20130810,11,188.838
20130810,12,221.263
20130810,13,250.525
20130810,14,247.538
20130810,15,231.538
20130810,16,245.088
20130810,17,238.813
20130810,18,238.088
20130810,19,204.388
20130810,20,193.475
20130810,21,151.413
20130810,22,133.625
20130810,23,200.313
20130810,0,232.600
20130811,1,292.375
20130811,2,392.638
20130811,3,514.563
20130811,4,566.163
20130811,5,545.738
20130811,6,570.813
20130811,7,556.863
20130811,8,494.888
20130811,9,450.038
20130811,10,585.438
20130811,11,774.938
20130811,12,919.075
20130811,13,1027.488
20130811,14,1130.150
20130811,15,1260.850
20130811,16,1266.375
20130811,17,1106.075
20130811,18,864.125
20130811,19,564.913
20130811,20,412.525
20130811,21,463.563
20130811,22,573.250
20130811,23,523.938
20130811,0,564.113
20130812,1,535.700
20130812,2,591.838
20130812,3,712.225
20130812,4,771.088
20130812,5,835.263
20130812,6,868.438
20130812,7,821.325
20130812,8,600.688
20130812,9,435.025
20130812,10,467.838
20130812,11,642.250
20130812,12,866.200
20130812,13,855.663
20130812,14,754.650
20130812,15,610.313
20130812,16,657.688
20130812,17,558.150
20130812,18,411.963
20130812,19,260.688
20130812,20,220.500
20130812,21,299.863
20130812,22,373.200
20130812,23,469.788
20130812,0,463.138
20130813,1,390.300
20130813,2,384.613
20130813,3,424.788
20130813,4,433.675
20130813,5,504.100
20130813,6,460.200
20130813,7,543.913
20130813,8,459.188
20130813,9,345.388
20130813,10,466.000
20130813,11,675.950
20130813,12,909.950
20130813,13,981.763
20130813,14,987.563
20130813,15,1160.688
20130813,16,1197.450
20130813,17,1237.713
20130813,18,1201.925
20130813,19,1042.913
20130813,20,784.275
20130813,21,842.863
20130813,22,1006.775
20130813,23,1166.850
20130813,0,1256.875
20130814,1,1329.250
20130814,2,1382.600
20130814,3,1336.375
20130814,4,1324.000
20130814,5,1341.750
20130814,6,1344.438
20130814,7,1342.488
20130814,8,1315.113
20130814,9,1311.450
20130814,10,1371.575
20130814,11,1644.100
20130814,12,1765.588
20130814,13,1779.338
20130814,14,1779.125
20130814,15,1831.238
20130814,16,1665.750
20130814,17,1527.000
20130814,18,1443.325
20130814,19,1165.875
20130814,20,1075.338
20130814,21,1071.313
20130814,22,1181.050
20130814,23,1168.975
20130814,0,1030.288
20130815,1,1044.363
20130815,2,1026.375
20130815,3,996.063
20130815,4,963.513
20130815,5,889.100
20130815,6,837.050
20130815,7,751.688
20130815,8,510.325
20130815,9,372.088
20130815,10,417.913
20130815,11,518.400
20130815,12,517.313
20130815,13,489.025
20130815,14,423.663
20130815,15,331.450
20130815,16,275.000
20130815,17,176.075
20130815,18,97.375
20130815,19,46.688
20130815,20,35.850
20130815,21,27.988
20130815,22,59.763
20130815,23,105.850
