Date,Time,Total_Wind_Power(MWh)
20131201,1,877.900
20131201,2,1072.550
20131201,3,1242.750
20131201,4,1470.563
20131201,5,1698.938
20131201,6,1934.963
20131201,7,2092.275
20131201,8,2438.375
20131201,9,2621.925
20131201,10,2718.025
20131201,11,2847.550
20131201,12,2919.700
20131201,13,2935.738
20131201,14,2915.800
20131201,15,2923.838
20131201,16,2899.425
20131201,17,2830.350
20131201,18,2791.150
20131201,19,2745.063
20131201,20,2662.438
20131201,21,2605.288
20131201,22,2536.400
20131201,23,2365.125
20131201,0,2268.388
20131202,1,2204.050
20131202,2,2124.588
20131202,3,2003.563
20131202,4,1900.975
20131202,5,1733.838
20131202,6,1489.800
20131202,7,1318.300
20131202,8,1183.863
20131202,9,920.550
20131202,10,714.175
20131202,11,482.813
20131202,12,434.075
20131202,13,329.350
20131202,14,260.838
20131202,15,205.725
20131202,16,218.963
20131202,17,257.288
20131202,18,341.325
20131202,19,430.425
20131202,20,506.913
20131202,21,630.538
20131202,22,649.600
20131202,23,765.188
20131202,0,888.750
20131203,1,1038.725
20131203,2,1082.338
20131203,3,1217.100
20131203,4,1319.763
20131203,5,1307.988
20131203,6,1379.938
20131203,7,1357.538
20131203,8,1349.163
20131203,9,1322.313
20131203,10,1207.388
20131203,11,1091.713
20131203,12,1012.050
20131203,13,907.763
20131203,14,831.513
20131203,15,859.363
20131203,16,993.188
20131203,17,1086.313
20131203,18,1152.450
20131203,19,1101.613
20131203,20,1077.100
20131203,21,1061.288
20131203,22,1067.763
20131203,23,1020.925
20131203,0,1035.513
20131204,1,1106.200
20131204,2,1040.375
20131204,3,975.950
20131204,4,997.813
20131204,5,1005.763
20131204,6,998.425
20131204,7,1074.263
20131204,8,1136.513
20131204,9,1197.913
20131204,10,1204.375
20131204,11,1308.100
20131204,12,1446.500
20131204,13,1635.650
20131204,14,1865.750
20131204,15,1996.125
20131204,16,2118.625
20131204,17,2216.713
20131204,18,2174.138
20131204,19,2162.938
20131204,20,2222.888
20131204,21,2135.288
20131204,22,2135.938
20131204,23,2179.438
20131204,0,2280.588
20131205,1,2258.725
20131205,2,2243.225
20131205,3,2307.425
20131205,4,2394.838
20131205,5,2361.363
20131205,6,2270.738
20131205,7,2297.125
20131205,8,2309.888
20131205,9,2280.638
20131205,10,2423.913
20131205,11,2512.050
20131205,12,2574.050
20131205,13,2599.050
20131205,14,2640.000
20131205,15,2741.963
20131205,16,2851.925
20131205,17,2863.875
20131205,18,2926.150
20131205,19,2974.075
20131205,20,3010.425
20131205,21,3010.650
20131205,22,2945.050
20131205,23,2845.550
20131205,0,2655.475
20131206,1,2544.738
20131206,2,2434.775
20131206,3,2297.163
20131206,4,2159.300
20131206,5,2016.063
20131206,6,2019.150
20131206,7,1925.138
20131206,8,1904.513
20131206,9,2052.600
20131206,10,1984.513
20131206,11,1713.013
20131206,12,1944.763
20131206,13,1820.863
20131206,14,1964.888
20131206,15,1971.050
20131206,16,1960.513
20131206,17,2010.500
20131206,18,2008.313
20131206,19,1931.000
20131206,20,2075.563
20131206,21,2202.213
20131206,22,2250.788
20131206,23,2346.425
20131206,0,2483.463
20131207,1,2514.900
20131207,2,2536.413
20131207,3,2565.263
20131207,4,2535.200
20131207,5,2521.150
20131207,6,2478.075
20131207,7,2460.263
20131207,8,2481.788
20131207,9,2480.163
20131207,10,2506.275
20131207,11,2556.288
20131207,12,2614.375
20131207,13,2675.288
20131207,14,2686.713
20131207,15,2699.450
20131207,16,2687.400
20131207,17,2667.400
20131207,18,2659.938
20131207,19,2448.288
20131207,20,2427.638
20131207,21,2355.100
20131207,22,2365.150
20131207,23,2223.963
20131207,0,2078.438
20131208,1,1942.600
20131208,2,1846.463
20131208,3,1744.575
20131208,4,1521.838
20131208,5,1313.188
20131208,6,1073.625
20131208,7,953.888
20131208,8,904.613
20131208,9,820.213
20131208,10,756.938
20131208,11,647.513
20131208,12,636.150
20131208,13,790.275
20131208,14,1093.363
20131208,15,1334.638
20131208,16,1580.450
20131208,17,1884.163
20131208,18,2272.750
20131208,19,2485.175
20131208,20,2655.738
20131208,21,2796.125
20131208,22,2883.975
20131208,23,2921.263
20131208,0,2873.588
20131209,1,2788.825
20131209,2,2586.763
20131209,3,2318.813
20131209,4,2216.700
20131209,5,2224.525
20131209,6,2093.650
20131209,7,2032.738
20131209,8,1876.075
20131209,9,1718.588
20131209,10,1525.163
20131209,11,1442.763
20131209,12,1300.200
20131209,13,1165.800
20131209,14,989.850
20131209,15,809.975
20131209,16,688.225
20131209,17,559.363
20131209,18,453.025
20131209,19,377.625
20131209,20,304.275
20131209,21,232.288
20131209,22,256.700
20131209,23,235.863
20131209,0,189.513
20131210,1,230.475
20131210,2,233.350
20131210,3,256.250
20131210,4,273.513
20131210,5,294.225
20131210,6,328.838
20131210,7,375.725
20131210,8,452.888
20131210,9,444.775
20131210,10,475.900
20131210,11,448.100
20131210,12,437.500
20131210,13,421.775
20131210,14,448.800
20131210,15,564.063
20131210,16,623.063
20131210,17,667.663
20131210,18,777.488
20131210,19,776.913
20131210,20,841.525
20131210,21,814.763
20131210,22,761.275
20131210,23,748.738
20131210,0,775.163
20131211,1,797.063
20131211,2,782.450
20131211,3,764.238
20131211,4,779.763
20131211,5,651.838
20131211,6,609.788
20131211,7,634.113
20131211,8,716.538
20131211,9,732.850
20131211,10,694.825
20131211,11,699.638
20131211,12,684.750
20131211,13,659.038
20131211,14,691.325
20131211,15,704.663
20131211,16,658.338
20131211,17,656.250
20131211,18,678.875
20131211,19,690.275
20131211,20,557.163
20131211,21,541.950
20131211,22,556.375
20131211,23,541.250
20131211,0,521.200
20131212,1,533.750
20131212,2,505.725
20131212,3,533.200
20131212,4,539.575
20131212,5,543.250
20131212,6,537.688
20131212,7,518.100
20131212,8,516.288
20131212,9,442.663
20131212,10,436.288
20131212,11,468.350
20131212,12,441.988
20131212,13,399.150
20131212,14,393.775
20131212,15,381.275
20131212,16,482.675
20131212,17,646.250
20131212,18,660.988
20131212,19,678.438
20131212,20,759.588
20131212,21,695.375
20131212,22,704.800
20131212,23,748.025
20131212,0,791.788
20131213,1,921.538
20131213,2,916.438
20131213,3,1026.963
20131213,4,1078.075
20131213,5,1003.963
20131213,6,1021.875
20131213,7,989.113
20131213,8,797.025
20131213,9,764.250
20131213,10,682.975
20131213,11,591.250
20131213,12,479.450
20131213,13,362.538
20131213,14,273.588
20131213,15,228.725
20131213,16,258.250
20131213,17,225.675
20131213,18,182.463
20131213,19,151.200
20131213,20,133.063
20131213,21,109.275
20131213,22,96.450
20131213,23,63.025
20131213,0,88.625
20131214,1,77.500
20131214,2,65.388
20131214,3,52.475
20131214,4,56.525
20131214,5,78.550
20131214,6,88.950
20131214,7,117.188
20131214,8,142.525
20131214,9,187.400
20131214,10,201.313
20131214,11,198.163
20131214,12,224.350
20131214,13,233.000
20131214,14,231.575
20131214,15,232.413
20131214,16,324.338
20131214,17,462.438
20131214,18,554.175
20131214,19,647.500
20131214,20,734.825
20131214,21,673.863
20131214,22,631.713
20131214,23,628.213
20131214,0,715.300
20131215,1,830.963
20131215,2,875.313
20131215,3,870.913
20131215,4,848.400
20131215,5,788.075
20131215,6,798.688
20131215,7,964.588
20131215,8,991.350
20131215,9,872.388
20131215,10,1014.338
20131215,11,1082.525
20131215,12,1057.713
20131215,13,1050.350
20131215,14,1091.288
20131215,15,1203.513
20131215,16,1282.163
20131215,17,1368.900
20131215,18,1435.913
20131215,19,1484.763
20131215,20,1418.900
20131215,21,1372.338
20131215,22,1243.413
20131215,23,1133.275
20131215,0,985.275
20131216,1,789.800
20131216,2,671.700
20131216,3,654.200
20131216,4,653.138
20131216,5,797.063
20131216,6,902.075
20131216,7,1007.550
20131216,8,1151.575
20131216,9,1264.863
20131216,10,1351.788
20131216,11,1338.600
20131216,12,1340.825
20131216,13,1244.488
20131216,14,1321.163
20131216,15,1497.675
20131216,16,1776.613
20131216,17,2008.763
20131216,18,2104.500
20131216,19,2059.775
20131216,20,2029.500
20131216,21,2038.575
20131216,22,2011.325
20131216,23,2143.263
20131216,0,2086.863
20131217,1,2063.200
20131217,2,1984.375
20131217,3,1795.950
20131217,4,1709.763
20131217,5,1689.288
20131217,6,1616.775
20131217,7,1592.538
20131217,8,1611.013
20131217,9,1600.125
20131217,10,1468.150
20131217,11,1393.575
20131217,12,1270.713
20131217,13,1240.075
20131217,14,1195.488
20131217,15,1243.738
20131217,16,1310.063
20131217,17,1352.175
20131217,18,1260.813
20131217,19,1016.088
20131217,20,954.938
20131217,21,777.950
20131217,22,657.725
20131217,23,517.825
20131217,0,405.713
20131218,1,326.075
20131218,2,246.575
20131218,3,198.613
20131218,4,183.113
20131218,5,171.875
20131218,6,169.625
20131218,7,220.263
20131218,8,285.325
20131218,9,322.013
20131218,10,305.700
20131218,11,291.188
20131218,12,260.188
20131218,13,231.825
20131218,14,261.538
20131218,15,297.638
20131218,16,498.975
20131218,17,743.613
20131218,18,811.313
20131218,19,792.463
20131218,20,783.188
20131218,21,701.525
20131218,22,717.900
20131218,23,691.525
20131218,0,692.663
20131219,1,751.100
20131219,2,748.150
20131219,3,836.850
20131219,4,911.013
20131219,5,973.238
20131219,6,994.338
20131219,7,1138.988
20131219,8,1249.988
20131219,9,1291.713
20131219,10,1171.913
20131219,11,1094.975
20131219,12,1096.750
20131219,13,1113.275
20131219,14,1134.888
20131219,15,1133.913
20131219,16,1296.700
20131219,17,1398.763
20131219,18,1412.450
20131219,19,1345.063
20131219,20,1364.250
20131219,21,1337.550
20131219,22,1287.650
20131219,23,1248.888
20131219,0,1180.100
20131220,1,1114.525
20131220,2,999.075
20131220,3,808.400
20131220,4,703.500
20131220,5,533.288
20131220,6,411.863
20131220,7,327.100
20131220,8,302.250
20131220,9,313.463
20131220,10,267.113
20131220,11,243.375
