Date,Time,Total_Wind_Power(MWh)
20130201,1,1789.925
20130201,2,1604.400
20130201,3,1535.363
20130201,4,1562.763
20130201,5,1552.013
20130201,6,1366.300
20130201,7,1275.513
20130201,8,1168.238
20130201,9,1077.850
20130201,10,973.800
20130201,11,947.275
20130201,12,835.013
20130201,13,860.213
20130201,14,830.088
20130201,15,710.250
20130201,16,548.350
20130201,17,451.638
20130201,18,474.513
20130201,19,555.125
20130201,20,554.838
20130201,21,502.588
20130201,22,411.163
20130201,23,399.363
20130201,0,356.413
20130202,1,303.625
20130202,2,274.463
20130202,3,261.538
20130202,4,294.925
20130202,5,283.513
20130202,6,271.438
20130202,7,301.838
20130202,8,318.763
20130202,9,368.250
20130202,10,426.550
20130202,11,474.563
20130202,12,487.400
20130202,13,523.888
20130202,14,619.938
20130202,15,785.363
20130202,16,803.413
20130202,17,875.425
20130202,18,939.275
20130202,19,925.138
20130202,20,970.038
20130202,21,992.988
20130202,22,1042.075
20130202,23,927.425
20130202,0,849.663
20130203,1,875.288
20130203,2,752.488
20130203,3,706.400
20130203,4,757.463
20130203,5,710.075
20130203,6,651.738
20130203,7,640.638
20130203,8,595.438
20130203,9,582.600
20130203,10,567.950
20130203,11,632.963
20130203,12,712.550
20130203,13,685.300
20130203,14,775.188
20130203,15,754.963
20130203,16,602.100
20130203,17,560.488
20130203,18,559.088
20130203,19,653.400
20130203,20,538.013
20130203,21,550.113
20130203,22,598.063
20130203,23,578.038
20130203,0,533.663
20130204,1,546.425
20130204,2,525.938
20130204,3,535.700
20130204,4,553.888
20130204,5,555.475
20130204,6,560.550
20130204,7,605.025
20130204,8,613.688
20130204,9,636.825
20130204,10,635.025
20130204,11,671.738
20130204,12,786.700
20130204,13,943.150
20130204,14,1120.263
20130204,15,1307.838
20130204,16,1499.400
20130204,17,1691.125
20130204,18,1840.850
20130204,19,1966.025
20130204,20,2020.225
20130204,21,2047.075
20130204,22,2045.938
20130204,23,2073.138
20130204,0,1978.488
20130205,1,2002.013
20130205,2,1916.200
20130205,3,1914.638
20130205,4,1857.200
20130205,5,1770.825
20130205,6,1768.550
20130205,7,1763.125
20130205,8,1672.075
20130205,9,1643.250
20130205,10,1567.288
20130205,11,1484.813
20130205,12,1417.625
20130205,13,1434.838
20130205,14,1484.113
20130205,15,1489.213
20130205,16,1422.638
20130205,17,1434.200
20130205,18,1490.813
20130205,19,1598.663
20130205,20,1671.188
20130205,21,1665.625
20130205,22,1645.550
20130205,23,1503.475
20130205,0,1371.388
20130206,1,1192.250
20130206,2,1059.113
20130206,3,897.738
20130206,4,793.375
20130206,5,672.338
20130206,6,607.263
20130206,7,580.275
20130206,8,675.275
20130206,9,713.125
20130206,10,634.763
20130206,11,578.113
20130206,12,595.913
20130206,13,633.863
20130206,14,673.950
20130206,15,572.638
20130206,16,566.213
20130206,17,571.088
20130206,18,602.788
20130206,19,564.088
20130206,20,551.450
20130206,21,549.263
20130206,22,484.213
20130206,23,416.725
20130206,0,311.988
20130207,1,261.213
20130207,2,222.338
20130207,3,201.275
20130207,4,215.888
20130207,5,178.188
20130207,6,154.575
20130207,7,164.025
20130207,8,138.663
20130207,9,130.375
20130207,10,95.663
20130207,11,61.250
20130207,12,44.175
20130207,13,51.075
20130207,14,57.413
20130207,15,54.775
20130207,16,61.938
20130207,17,73.738
20130207,18,110.575
20130207,19,141.588
20130207,20,149.938
20130207,21,150.063
20130207,22,198.263
20130207,23,211.000
20130207,0,178.738
20130208,1,154.363
20130208,2,146.388
20130208,3,167.400
20130208,4,203.875
20130208,5,189.075
20130208,6,149.300
20130208,7,122.488
20130208,8,123.413
20130208,9,140.538
20130208,10,142.538
20130208,11,146.938
20130208,12,147.750
20130208,13,128.225
20130208,14,148.188
20130208,15,120.275
20130208,16,134.000
20130208,17,128.225
20130208,18,146.588
20130208,19,139.013
20130208,20,170.138
20130208,21,175.938
20130208,22,150.500
20130208,23,154.550
20130208,0,134.463
20130209,1,115.050
20130209,2,112.575
20130209,3,115.488
20130209,4,79.425
20130209,5,76.063
20130209,6,69.350
20130209,7,55.200
20130209,8,43.313
20130209,9,43.800
20130209,10,39.450
20130209,11,30.188
20130209,12,15.400
20130209,13,24.488
20130209,14,40.075
20130209,15,28.813
20130209,16,34.138
20130209,17,45.113
20130209,18,46.675
20130209,19,53.688
20130209,20,44.963
20130209,21,46.538
20130209,22,44.450
20130209,23,46.000
20130209,0,48.400
20130210,1,52.938
20130210,2,59.425
20130210,3,69.588
20130210,4,71.363
20130210,5,60.950
20130210,6,69.863
20130210,7,60.800
20130210,8,60.725
20130210,9,68.538
20130210,10,60.338
20130210,11,49.438
20130210,12,39.850
20130210,13,30.588
20130210,14,32.450
20130210,15,35.450
20130210,16,30.175
20130210,17,32.163
20130210,18,35.763
20130210,19,42.338
20130210,20,55.775
20130210,21,59.863
20130210,22,69.350
20130210,23,98.113
20130210,0,129.113
20130211,1,162.075
20130211,2,192.613
20130211,3,242.938
20130211,4,257.850
20130211,5,296.663
20130211,6,333.150
20130211,7,383.425
20130211,8,418.613
20130211,9,465.825
20130211,10,471.888
20130211,11,452.125
20130211,12,505.825
20130211,13,455.513
20130211,14,450.588
20130211,15,485.650
20130211,16,451.675
20130211,17,443.538
20130211,18,473.963
20130211,19,500.625
20130211,20,443.988
20130211,21,374.788
20130211,22,337.050
20130211,23,294.913
20130211,0,271.863
20130212,1,218.388
20130212,2,174.975
20130212,3,148.163
20130212,4,147.188
20130212,5,169.500
20130212,6,189.125
20130212,7,182.950
20130212,8,158.263
20130212,9,148.113
20130212,10,119.613
20130212,11,80.325
20130212,12,71.050
20130212,13,89.325
20130212,14,111.788
20130212,15,147.150
20130212,16,207.088
20130212,17,286.400
20130212,18,414.825
20130212,19,443.013
20130212,20,431.250
20130212,21,403.525
20130212,22,369.363
20130212,23,335.700
20130212,0,370.413
20130213,1,406.938
20130213,2,394.263
20130213,3,430.163
20130213,4,456.300
20130213,5,476.075
20130213,6,428.325
20130213,7,386.925
20130213,8,389.675
20130213,9,337.500
20130213,10,296.188
20130213,11,279.163
20130213,12,220.813
20130213,13,169.675
20130213,14,150.325
20130213,15,137.213
20130213,16,112.038
20130213,17,105.575
20130213,18,115.938
20130213,19,113.088
20130213,20,106.363
20130213,21,95.613
20130213,22,82.925
20130213,23,84.713
20130213,0,81.188
20130214,1,72.975
20130214,2,60.750
20130214,3,49.625
20130214,4,42.888
20130214,5,46.113
20130214,6,57.913
20130214,7,61.825
20130214,8,71.763
20130214,9,72.788
20130214,10,53.863
20130214,11,47.263
20130214,12,41.688
20130214,13,34.463
20130214,14,43.000
20130214,15,58.138
