Date,Time,Total_Wind_Power(MWh)
20200201,1,2501.144
20200201,2,2599.741
20200201,3,2692.595
20200201,4,2721.708
20200201,5,2608.219
20200201,6,2811.592
20200201,7,3137.759
20200201,8,3474.368
20200201,9,3712.206
20200201,10,3899.713
20200201,11,3814.844
20200201,12,3767.718
20200201,13,3639.606
20200201,14,3351.915
20200201,15,3067.143
20200201,16,2895.581
20200201,17,2888.22
20200201,18,3011.483
20200201,19,3180.584
20200201,20,3391.03
20200201,21,3685.328
20200201,22,3975.44
20200201,23,4114.221
20200201,0,4362.895
20200202,1,4528.057
20200202,2,4473.467
20200202,3,4598.444
20200202,4,4819.431
20200202,5,4849.142
20200202,6,4844.633
20200202,7,4960.293
20200202,8,5024.904
20200202,9,5039.458
20200202,10,5181.833
20200202,11,5181.86
20200202,12,5123.17
20200202,13,4925.29
20200202,14,4761.721
20200202,15,4319.996
20200202,16,3887.784
20200202,17,3388.919
20200202,18,3131.444
20200202,19,2934.328
20200202,20,2666.032
20200202,21,2488.856
20200202,22,2454.468
20200202,23,2345.894
20200202,0,2350.683
20200203,1,2366.694
20200203,2,2265.756
20200203,3,2198.334
20200203,4,2140.869
20200203,5,2009.429
20200203,6,2011.419
20200203,7,2025.193
20200203,8,1941.932
20200203,9,1809.341
20200203,10,1569.893
20200203,11,1516.608
20200203,12,1602.818
20200203,13,1645.482
20200203,14,1561.549
20200203,15,1395.694
20200203,16,1125.332
20200203,17,1120.967
20200203,18,1237.82
20200203,19,1469.385
20200203,20,1625.532
20200203,21,1733.419
20200203,22,1968.493
20200203,23,2208.045
20200203,0,2172.67
20200204,1,2022.318
20200204,2,1862.179
20200204,3,1552.756
20200204,4,1414.143
20200204,5,1337.715
20200204,6,1274.27
20200204,7,1215.993
20200204,8,1210.655
20200204,9,1463.131
20200204,10,1644.885
20200204,11,2004.798
20200204,12,2197.58
20200204,13,2333.255
20200204,14,2658.907
20200204,15,2614.031
20200204,16,2590.143
20200204,17,2398.908
20200204,18,2273.305
20200204,19,2376.781
20200204,20,2331.52
20200204,21,2481.43
20200204,22,2473.696
20200204,23,2547.357
20200204,0,2816.896
20200205,1,3123.731
20200205,2,3079.182
20200205,3,3305.256
20200205,4,3504.582
20200205,5,3582.858
20200205,6,3528.346
20200205,7,3371.393
20200205,8,3008.119
20200205,9,2451.709
20200205,10,2184.706
20200205,11,2232.867
20200205,12,2099.746
20200205,13,2100.63
20200205,14,2084.133
20200205,15,2169.465
20200205,16,1992.957
20200205,17,1986.959
20200205,18,2381.771
20200205,19,2790.481
20200205,20,3031.78
20200205,21,3266.008
20200205,22,3411.656
