Date,Time,Total_Wind_Power(MWh)
20151201,1,2414.438
20151201,2,2123.275
20151201,3,2094.988
20151201,4,2319.813
20151201,5,2649.513
20151201,6,3111.363
20151201,7,3547.200
20151201,8,3709.588
20151201,9,3763.588
20151201,10,3848.788
20151201,11,3858.988
20151201,12,3866.900
20151201,13,3930.400
20151201,14,3949.650
20151201,15,3891.300
20151201,16,3842.025
20151201,17,3827.425
20151201,18,3724.613
20151201,19,3678.138
20151201,20,3400.163
20151201,21,3039.563
20151201,22,2815.100
20151201,23,2638.213
20151201,0,2540.875
20151202,1,2295.638
20151202,2,2086.875
20151202,3,2052.188
20151202,4,1852.850
20151202,5,1684.750
20151202,6,1520.013
20151202,7,1416.825
20151202,8,1327.400
20151202,9,1258.163
20151202,10,1154.500
20151202,11,997.888
20151202,12,913.713
20151202,13,846.613
20151202,14,818.100
20151202,15,957.725
20151202,16,1140.938
20151202,17,1306.075
20151202,18,1429.888
20151202,19,1485.025
20151202,20,1458.975
20151202,21,1439.263
20151202,22,1492.413
20151202,23,1445.250
20151202,0,1463.875
20151203,1,1508.538
20151203,2,1444.138
20151203,3,1352.975
20151203,4,1430.413
20151203,5,1422.425
20151203,6,1434.763
20151203,7,1404.388
20151203,8,1356.700
20151203,9,1415.713
20151203,10,1323.975
20151203,11,1186.550
20151203,12,1142.425
20151203,13,949.238
20151203,14,875.675
20151203,15,789.063
20151203,16,869.750
20151203,17,990.750
20151203,18,1137.425
20151203,19,1212.450
20151203,20,1325.825
20151203,21,1357.313
20151203,22,1392.000
20151203,23,1302.425
20151203,0,1310.588
20151204,1,1406.625
20151204,2,1594.200
20151204,3,1692.600
20151204,4,1849.950
20151204,5,2198.038
20151204,6,2676.350
20151204,7,2986.338
20151204,8,3331.350
20151204,9,3540.013
20151204,10,3483.138
20151204,11,3558.763
20151204,12,3632.613
20151204,13,3617.163
20151204,14,3632.463
20151204,15,3629.388
20151204,16,3693.813
20151204,17,3652.075
20151204,18,3691.950
20151204,19,3598.313
20151204,20,3588.775
20151204,21,3639.900
20151204,22,3540.863
20151204,23,3454.563
20151204,0,3381.663
20151205,1,3348.325
20151205,2,3260.575
20151205,3,3146.975
20151205,4,3074.238
20151205,5,3152.125
20151205,6,3163.975
20151205,7,3230.038
20151205,8,3346.250
20151205,9,3487.763
20151205,10,3521.738
20151205,11,3510.963
20151205,12,3470.063
20151205,13,3511.688
20151205,14,3581.750
20151205,15,3744.175
20151205,16,3856.675
20151205,17,3959.425
20151205,18,3998.763
20151205,19,4045.963
20151205,20,4160.163
20151205,21,4143.388
20151205,22,4137.000
20151205,23,4057.425
20151205,0,4093.850
20151206,1,4089.588
20151206,2,4049.525
20151206,3,4028.863
20151206,4,4019.588
20151206,5,4023.263
20151206,6,4040.700
20151206,7,4012.875
20151206,8,4064.213
20151206,9,4071.313
20151206,10,4013.525
20151206,11,3966.338
20151206,12,3947.850
20151206,13,3927.350
20151206,14,3936.525
20151206,15,3893.888
20151206,16,3910.525
20151206,17,4005.050
20151206,18,4059.688
20151206,19,4110.338
20151206,20,4161.175
20151206,21,4138.025
20151206,22,4028.913
20151206,23,3999.088
20151206,0,3925.613
20151207,1,3850.263
20151207,2,3809.275
20151207,3,3707.100
20151207,4,3510.613
20151207,5,3369.063
20151207,6,3122.650
20151207,7,2882.175
20151207,8,2812.488
20151207,9,2547.200
20151207,10,2312.375
20151207,11,2088.125
20151207,12,2034.250
20151207,13,1779.650
20151207,14,1508.925
20151207,15,1237.613
20151207,16,1048.425
20151207,17,978.550
20151207,18,1047.175
20151207,19,881.438
20151207,20,799.775
20151207,21,638.375
20151207,22,466.525
20151207,23,342.025
20151207,0,245.325
20151208,1,187.663
20151208,2,168.275
20151208,3,172.138
20151208,4,204.475
20151208,5,290.838
20151208,6,412.913
20151208,7,486.175
20151208,8,551.863
20151208,9,556.138
20151208,10,485.863
20151208,11,459.238
20151208,12,469.525
20151208,13,445.850
20151208,14,478.888
20151208,15,555.450
20151208,16,693.975
20151208,17,946.013
20151208,18,1159.200
20151208,19,1298.688
20151208,20,1436.463
20151208,21,1453.650
20151208,22,1427.513
20151208,23,1497.438
20151208,0,1477.900
20151209,1,1437.375
20151209,2,1387.525
20151209,3,1359.450
20151209,4,1435.950
20151209,5,1548.713
20151209,6,1504.575
20151209,7,1455.338
20151209,8,1312.738
20151209,9,1240.300
20151209,10,1162.925
20151209,11,1041.875
20151209,12,1004.700
20151209,13,1027.788
20151209,14,1011.000
20151209,15,1150.438
20151209,16,1259.175
20151209,17,1273.388
20151209,18,1271.025
20151209,19,1277.313
20151209,20,1414.975
20151209,21,1540.813
20151209,22,1569.200
20151209,23,1573.163
20151209,0,1572.213
20151210,1,1509.563
20151210,2,1501.463
20151210,3,1459.513
20151210,4,1589.075
20151210,5,1598.850
20151210,6,1593.238
20151210,7,1845.850
20151210,8,1890.438
20151210,9,1911.850
20151210,10,1924.225
20151210,11,1940.488
20151210,12,1933.913
20151210,13,1874.188
20151210,14,1872.775
20151210,15,1997.988
20151210,16,2277.275
20151210,17,2637.663
20151210,18,2872.000
20151210,19,3018.338
20151210,20,3098.275
20151210,21,3027.925
20151210,22,3029.913
20151210,23,2923.863
20151210,0,2942.438
20151211,1,2911.500
20151211,2,2800.638
20151211,3,2883.938
20151211,4,2753.975
20151211,5,2709.200
20151211,6,2727.725
20151211,7,2690.425
20151211,8,2602.250
20151211,9,2585.638
20151211,10,2447.125
20151211,11,2280.275
20151211,12,2225.713
20151211,13,2282.175
20151211,14,2425.400
20151211,15,2539.300
20151211,16,2759.675
20151211,17,3013.063
20151211,18,3190.825
20151211,19,3417.375
20151211,20,3417.125
20151211,21,3424.450
20151211,22,3335.113
20151211,23,3322.713
20151211,0,3245.575
20151212,1,3250.788
20151212,2,3269.938
20151212,3,3177.950
20151212,4,3118.375
20151212,5,3242.200
20151212,6,3266.525
20151212,7,3324.513
20151212,8,3219.638
20151212,9,3148.588
20151212,10,3162.100
20151212,11,3262.200
20151212,12,3316.850
20151212,13,3188.563
20151212,14,3017.450
20151212,15,2837.388
20151212,16,2681.300
20151212,17,2534.838
20151212,18,2395.613
20151212,19,2273.725
20151212,20,2186.550
20151212,21,2141.875
20151212,22,1897.775
20151212,23,1728.188
20151212,0,1653.763
20151213,1,1560.113
20151213,2,1493.775
20151213,3,1581.538
20151213,4,1734.700
20151213,5,1879.600
20151213,6,1937.688
20151213,7,2332.450
20151213,8,2556.363
20151213,9,2691.075
20151213,10,2921.313
20151213,11,3303.825
20151213,12,3151.813
20151213,13,3222.513
20151213,14,3466.275
20151213,15,3467.000
20151213,16,3413.688
20151213,17,3182.938
20151213,18,2864.688
20151213,19,2665.150
20151213,20,2477.138
20151213,21,2328.025
20151213,22,2074.363
20151213,23,1819.688
20151213,0,1753.025
20151214,1,1734.363
20151214,2,1551.725
20151214,3,1313.438
20151214,4,1187.138
20151214,5,1053.650
20151214,6,850.113
20151214,7,693.388
20151214,8,574.000
20151214,9,458.575
20151214,10,365.488
20151214,11,277.238
20151214,12,220.188
20151214,13,181.288
20151214,14,162.263
20151214,15,183.200
20151214,16,220.650
20151214,17,233.338
20151214,18,260.463
20151214,19,255.975
20151214,20,317.188
20151214,21,382.213
20151214,22,468.550
20151214,23,567.588
20151214,0,674.613
20151215,1,719.550
20151215,2,716.613
20151215,3,768.750
20151215,4,767.950
20151215,5,744.738
20151215,6,739.550
20151215,7,706.850
20151215,8,631.313
20151215,9,573.638
20151215,10,534.400
20151215,11,400.688
20151215,12,302.213
20151215,13,261.050
20151215,14,235.913
20151215,15,274.750
20151215,16,330.938
20151215,17,388.663
20151215,18,419.338
20151215,19,424.213
20151215,20,412.713
20151215,21,375.700
20151215,22,335.125
20151215,23,294.013
20151215,0,226.838
20151216,1,166.013
20151216,2,130.250
20151216,3,101.550
20151216,4,107.150
20151216,5,136.650
20151216,6,157.488
20151216,7,154.588
20151216,8,167.325
20151216,9,206.088
20151216,10,238.200
20151216,11,261.300
20151216,12,260.900
20151216,13,257.950
20151216,14,264.138
20151216,15,314.675
20151216,16,380.650
20151216,17,503.838
20151216,18,607.763
20151216,19,759.425
20151216,20,941.438
20151216,21,989.813
20151216,22,1074.788
20151216,23,1182.500
20151216,0,1343.663
20151217,1,1372.075
20151217,2,1370.500
20151217,3,1494.850
20151217,4,1561.425
20151217,5,1678.088
20151217,6,1690.663
20151217,7,1772.875
20151217,8,1849.425
20151217,9,1893.738
20151217,10,1885.588
20151217,11,1966.700
20151217,12,1930.713
20151217,13,1954.025
20151217,14,1967.688
20151217,15,2018.425
20151217,16,2031.375
20151217,17,2160.013
20151217,18,2265.013
20151217,19,2269.188
20151217,20,2291.288
20151217,21,2257.613
20151217,22,2278.450
20151217,23,2200.463
20151217,0,2191.475
20151218,1,2260.113
20151218,2,2292.925
20151218,3,2264.438
20151218,4,2267.625
20151218,5,2238.650
20151218,6,2259.263
20151218,7,2243.325
20151218,8,2149.413
20151218,9,2075.300
20151218,10,2060.213
20151218,11,1990.513
20151218,12,1869.513
20151218,13,1922.488
20151218,14,1917.550
20151218,15,2057.788
20151218,16,2151.913
20151218,17,2140.688
20151218,18,2103.213
20151218,19,2126.038
20151218,20,2072.888
20151218,21,2042.238
20151218,22,2020.938
20151218,23,1909.775
20151218,0,2024.575
20151219,1,2019.925
20151219,2,1999.863
20151219,3,2096.613
20151219,4,2016.225
20151219,5,1995.800
20151219,6,1998.963
20151219,7,2046.525
20151219,8,2060.975
20151219,9,2118.638
20151219,10,2102.675
20151219,11,2048.975
20151219,12,1965.450
20151219,13,1922.175
20151219,14,1895.288
20151219,15,1841.163
20151219,16,1766.300
20151219,17,1921.500
20151219,18,1975.350
20151219,19,1994.738
20151219,20,1974.050
20151219,21,1969.363
20151219,22,1851.550
20151219,23,1910.063
20151219,0,1864.213
20151220,1,1702.875
20151220,2,1589.338
20151220,3,1558.625
20151220,4,1556.550
20151220,5,1683.238
20151220,6,1638.588
20151220,7,1552.488
20151220,8,1528.738
20151220,9,1637.800
20151220,10,1676.713
20151220,11,1737.888
20151220,12,1741.300
20151220,13,1701.525
20151220,14,1744.050
20151220,15,2007.600
20151220,16,2361.025
20151220,17,2683.100
20151220,18,2778.988
20151220,19,2702.425
20151220,20,2622.813
20151220,21,2474.988
20151220,22,2442.638
20151220,23,2310.350
20151220,0,2258.350
20151221,1,2116.888
20151221,2,2093.688
20151221,3,2142.950
20151221,4,2060.988
20151221,5,2045.125
20151221,6,2101.150
20151221,7,2122.500
20151221,8,2071.725
20151221,9,2136.638
20151221,10,1960.813
20151221,11,1851.125
20151221,12,1858.100
20151221,13,1940.363
20151221,14,2024.388
20151221,15,2183.625
20151221,16,2485.550
20151221,17,2776.488
20151221,18,3119.575
20151221,19,3305.700
20151221,20,3376.288
20151221,21,3500.900
20151221,22,3574.675
20151221,23,3609.900
20151221,0,3831.638
20151222,1,3931.263
20151222,2,4028.175
20151222,3,4068.900
20151222,4,4072.363
20151222,5,4039.888
20151222,6,3994.250
20151222,7,3968.813
20151222,8,3942.175
20151222,9,3959.075
20151222,10,4078.188
20151222,11,3890.313
20151222,12,3683.325
20151222,13,3347.350
20151222,14,2942.725
20151222,15,2935.413
20151222,16,3105.713
